record_type,position,scope,arm,design,label,n,MAE,RMSE,mean_bias,median_bias,mean_within_season_spearman,outer_season,top_cohort_mae,full_panel_mae
oracle,RB,,ARM_2,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2021.0,59.45284709987317,36.67618396975136
oracle,RB,,ARM_3,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2021.0,60.20437846777438,36.49158798018581
oracle,RB,,ARM_4,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2021.0,57.6750119834046,36.19866423689074
oracle,RB,,ARM_5,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2021.0,55.96037924183596,36.35624102261675
oracle,RB,,ARM_0,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2022.0,53.87571908041476,39.22587232429926
oracle,RB,,ARM_HC,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2022.0,54.48043981568475,39.51719248692414
oracle,RB,,ARM_1,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2022.0,55.141122643340886,38.56407399313959
oracle,RB,,ARM_2,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2022.0,52.71363770974167,39.32101634094969
oracle,RB,,ARM_3,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2022.0,54.48278711544052,39.054454149454976
oracle,RB,,ARM_4,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2022.0,55.45595246115719,40.065873996316405
oracle,RB,,ARM_5,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2022.0,53.06211130783992,39.99071789237502
oracle,RB,,ARM_0,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2023.0,63.93061081810043,39.17558822376183
oracle,RB,,ARM_HC,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2023.0,62.35267580058305,38.44536027298984
oracle,RB,,ARM_1,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2023.0,59.757316907263366,38.57876110477641
oracle,RB,,ARM_2,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2023.0,62.66392372764525,38.66026476429939
oracle,RB,,ARM_3,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2023.0,66.82544586048311,39.10539345075012
oracle,RB,,ARM_4,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2023.0,61.31882165910779,39.72785094329821
oracle,RB,,ARM_5,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2023.0,62.23456984144343,39.14453282860378
oracle,RB,,ARM_0,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2024.0,81.87184292229388,37.33268182967274
oracle,RB,,ARM_HC,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2024.0,81.81692805420631,37.171746318526196
oracle,RB,,ARM_1,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2024.0,82.4242782125501,37.20367065079922
oracle,RB,,ARM_2,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2024.0,78.00224947350813,36.42717021849107
oracle,RB,,ARM_3,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2024.0,84.0866900456275,38.470957110758874
oracle,RB,,ARM_4,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2024.0,78.7700251055221,37.33405490052512
oracle,RB,,ARM_5,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2024.0,80.02526133234176,37.47574261438401
oracle,RB,,ARM_0,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2025.0,66.40813612856772,37.956115484927885
oracle,RB,,ARM_HC,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2025.0,67.0474584223282,38.493336086633285
oracle,RB,,ARM_1,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2025.0,69.648057524073,39.091919927864616
oracle,RB,,ARM_2,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2025.0,69.32648205334289,39.199460502434505
oracle,RB,,ARM_3,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2025.0,69.25367019476228,39.723933689647644
oracle,RB,,ARM_4,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2025.0,67.7017524051122,38.8386045575621
oracle,RB,,ARM_5,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2025.0,68.79121547808434,39.57732376108555
oracle,WR,,ARM_0,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2018.0,59.27961699600433,33.24981927163787
oracle,WR,,ARM_HC,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2018.0,56.749302918863265,32.940526006131165
oracle,WR,,ARM_1,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2018.0,56.9231964388728,33.07817692454946
oracle,WR,,ARM_2,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2018.0,55.021088586221076,32.56797749873864
oracle,WR,,ARM_3,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2018.0,57.96438712394499,32.86129695377657
oracle,WR,,ARM_4,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2018.0,57.92454348914401,32.79331836272809
oracle,WR,,ARM_5,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2018.0,58.78394383693751,32.8171599293615
oracle,WR,,ARM_0,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2019.0,51.582291816087206,33.74760279869069
oracle,WR,,ARM_HC,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2019.0,52.13247630895046,33.80088392504387
oracle,WR,,ARM_1,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2019.0,51.43849570242596,33.270153081640736
oracle,WR,,ARM_2,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2019.0,51.12498130266422,34.12842586601345
oracle,WR,,ARM_3,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2019.0,51.933104550059575,33.675077858677724
oracle,WR,,ARM_4,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2019.0,51.193413211417074,33.67077230533709
oracle,WR,,ARM_5,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2019.0,51.74430555288242,33.63246340353499
oracle,WR,,ARM_0,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2020.0,58.050375985360326,34.357998896197095
oracle,WR,,ARM_HC,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2020.0,59.66971285255573,34.41361022231342
oracle,WR,,ARM_1,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2020.0,58.84342455569746,34.122100047937046
oracle,WR,,ARM_2,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2020.0,59.894559972456626,33.76829084049735
oracle,WR,,ARM_3,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2020.0,59.32155040824487,34.50577054633578
oracle,WR,,ARM_4,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2020.0,58.26533691141259,34.38057288449157
oracle,WR,,ARM_5,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2020.0,57.115765493368734,33.95058157094391
oracle,WR,,ARM_0,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2021.0,57.800306603647364,34.33391450929828
oracle,WR,,ARM_HC,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2021.0,56.42827598162453,34.41717683229105
oracle,WR,,ARM_1,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2021.0,57.33654608005177,34.547876633092436
oracle,WR,,ARM_2,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2021.0,57.023282164546636,33.97185747088606
oracle,WR,,ARM_3,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2021.0,56.4260809613651,34.65933319257841
oracle,WR,,ARM_4,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2021.0,55.136253312177026,33.89514134638919
oracle,WR,,ARM_5,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2021.0,55.400884035320985,33.935463852499886
oracle,WR,,ARM_0,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2022.0,45.006410923872785,29.57124773173281
oracle,WR,,ARM_HC,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2022.0,47.12804004052206,29.549270306982162
oracle,WR,,ARM_1,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2022.0,45.64942562210785,29.29320181153683
oracle,WR,,ARM_2,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2022.0,45.39520968029701,29.58323586866245
oracle,WR,,ARM_3,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2022.0,45.68511019548536,29.65074934032624
oracle,WR,,ARM_4,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2022.0,44.922479561588126,29.11540415006362
oracle,WR,,ARM_5,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2022.0,47.18689043076972,28.915558114805936
oracle,WR,,ARM_0,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2023.0,44.65615300637919,28.998700859875218
oracle,WR,,ARM_HC,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2023.0,45.097617832714434,28.82187210781933
oracle,WR,,ARM_1,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2023.0,46.252338657899976,28.801279657958506
oracle,WR,,ARM_2,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2023.0,46.291825664200275,29.224805506681143
oracle,WR,,ARM_3,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2023.0,44.28816006803098,29.246413169438345
oracle,WR,,ARM_4,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2023.0,44.178456013177396,29.241024468552627
oracle,WR,,ARM_5,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2023.0,45.20737886773472,29.53509052159676
oracle,WR,,ARM_0,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2024.0,45.904905073465585,31.38039976886312
oracle,WR,,ARM_HC,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2024.0,47.532774046961016,31.46475341044614
oracle,WR,,ARM_1,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2024.0,46.00126706283164,31.454323399584013
oracle,WR,,ARM_2,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2024.0,45.945887864710734,31.719265881714954
oracle,WR,,ARM_3,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2024.0,45.01936871547432,30.8134402299999
oracle,WR,,ARM_4,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2024.0,46.5747995130105,31.697826678656373
oracle,WR,,ARM_5,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2024.0,46.49757572287779,31.038054404458432
oracle,WR,,ARM_0,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2025.0,60.764546395286594,26.603140842138114
oracle,WR,,ARM_HC,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2025.0,63.048227134990604,26.608549592218157
oracle,WR,,ARM_1,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2025.0,63.008558809362775,26.553725050395816
oracle,WR,,ARM_2,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2025.0,62.570939772164216,26.725086687613512
oracle,WR,,ARM_3,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2025.0,61.91359590981025,26.889958920077348
oracle,WR,,ARM_4,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2025.0,62.51594409884327,26.878759899758883
oracle,WR,,ARM_5,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2025.0,62.79388383306905,26.97598907039329
oracle,TE,,ARM_0,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2018.0,56.264646525395996,22.44258128051687
oracle,TE,,ARM_HC,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2018.0,55.20997280748861,22.14651547422322
oracle,TE,,ARM_1,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2018.0,56.7454865366499,22.275593121276735
oracle,TE,,ARM_2,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2018.0,56.968273747657754,22.602342535243366
oracle,TE,,ARM_3,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2018.0,55.56094896974071,22.452744813674435
oracle,TE,,ARM_4,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2018.0,57.98317450310082,21.998776247415737
oracle,TE,,ARM_5,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2018.0,58.336014100031896,22.412458031604157
oracle,TE,,ARM_0,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2019.0,52.533569346426766,24.246239643231593
oracle,TE,,ARM_HC,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2019.0,53.05175679149044,24.094530379791287
oracle,TE,,ARM_1,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2019.0,51.822416832814405,24.375068282722907
oracle,TE,,ARM_2,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2019.0,53.51291717011904,24.392366900634993
oracle,TE,,ARM_3,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2019.0,51.76933083348578,24.27725341534308
oracle,TE,,ARM_4,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2019.0,55.68821288837754,24.910103691999854
oracle,TE,,ARM_5,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2019.0,57.229465050021055,24.796912372693768
oracle,TE,,ARM_0,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2020.0,43.08162087424739,22.135529038633866
oracle,TE,,ARM_HC,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2020.0,43.43297961286484,22.308623960237796
oracle,TE,,ARM_1,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2020.0,44.46120885317652,22.221617795485013
oracle,TE,,ARM_2,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2020.0,43.06222593676056,22.54438727907916
oracle,TE,,ARM_3,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2020.0,44.68801705143107,22.568721136860102
oracle,TE,,ARM_4,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2020.0,42.80313470979079,22.785715087353527
oracle,TE,,ARM_5,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2020.0,45.735725700689066,22.44555841790916
oracle,TE,,ARM_0,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2021.0,39.04601607631316,21.77058575610495
oracle,TE,,ARM_HC,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2021.0,39.25216945867684,21.18273125368714
oracle,TE,,ARM_1,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2021.0,39.996021189414655,21.347728544100214
oracle,TE,,ARM_2,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2021.0,38.53582975742444,21.610844169267565
oracle,TE,,ARM_3,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2021.0,39.342711241199034,21.712210534696453
oracle,TE,,ARM_4,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2021.0,41.34376271177086,21.852214060860092
oracle,TE,,ARM_5,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2021.0,38.85842640288424,21.459939000901425
oracle,TE,,ARM_0,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2022.0,35.89389130616454,21.505680804075215
oracle,TE,,ARM_HC,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2022.0,35.98626014068733,21.51796445204157
oracle,TE,,ARM_1,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2022.0,35.337089568499444,21.681479411251296
oracle,TE,,ARM_2,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2022.0,35.172075056834494,21.478652586230144
oracle,TE,,ARM_3,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2022.0,36.56108000354858,21.25383341747797
oracle,TE,,ARM_4,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2022.0,35.52431890866402,21.446505914586236
oracle,TE,,ARM_5,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2022.0,35.04183626217044,21.05114295111195
oracle,TE,,ARM_0,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2023.0,43.5310938386443,22.58791515947509
oracle,TE,,ARM_HC,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2023.0,42.8464455333637,21.91814768105981
oracle,TE,,ARM_1,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2023.0,41.57258242604105,22.187796938890575
oracle,TE,,ARM_2,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2023.0,42.19704874779398,22.566852754272002
oracle,TE,,ARM_3,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2023.0,41.96420133118211,22.028997209492694
oracle,TE,,ARM_4,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2023.0,42.71630822077038,22.35273717908223
oracle,TE,,ARM_5,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2023.0,38.38875405056722,21.654967190453405
oracle,TE,,ARM_0,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2024.0,40.45211352800863,23.17975750774057
oracle,TE,,ARM_HC,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2024.0,41.17933453933407,23.303288648310634
oracle,TE,,ARM_1,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2024.0,41.92716210066663,23.520292420272025
oracle,TE,,ARM_2,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2024.0,40.07376253663304,23.02050696832401
oracle,TE,,ARM_3,design_b_oracle,ORACLE IDENTITY — uses information unavailable at the projection cutoff. NOT achievable in deployment. NOT evidence of real preseason performance.,,,,,,,2024.0,42.00869691986409,22.85027292849485
