season,team,person_id,week_start,week_end,ledger_games,pbp_games,epa_play,success_rate,yards_play,explosive_rate,neutral_pass_rate,early_down_pass_rate,redzone_pass_rate,proe,team_adot,seconds_per_play,drive_scoring_points_per_drive_proxy,redzone_td_rate,drive_scoring_points_per_game_proxy,plays_per_game,rb_carry_share,qb_carry_share,rb_target_share,wr_target_share,te_target_share,rz_rb_share,rz_wr_share,rz_te_share,rz_qb_share,z_epa_play,rankpct_epa_play,z_success_rate,rankpct_success_rate,z_yards_play,rankpct_yards_play,z_explosive_rate,z_drive_scoring_points_per_drive_proxy,rankpct_drive_scoring_points_per_drive_proxy,z_redzone_td_rate,z_drive_scoring_points_per_game_proxy,rankpct_drive_scoring_points_per_game_proxy,z_plays_per_game,z_neutral_pass_rate,z_early_down_pass_rate,z_redzone_pass_rate,z_proe,z_team_adot,z_seconds_per_play,z_rb_carry_share,z_qb_carry_share,z_rb_target_share,z_wr_target_share,z_te_target_share,z_rz_rb_share,z_rz_wr_share,z_rz_te_share,z_rz_qb_share,off_rank_composite
2014,HOU,bill_obrien,1,99,16.0,16,-0.03511798317993362,0.39865513928914503,5.316042267050912,0.09221902017291066,0.5148514851485149,0.458808618504436,0.562962962962963,-8.34766852881448,8.273858921161827,28.52707581227437,1.7717391304347827,0.54,20.375,65.0625,0.8893058161350844,0.10131332082551595,0.17916666666666667,0.7,0.10625,0.5112781954887218,0.3383458646616541,0.06015037593984962,0.06015037593984962,-0.23231079049156936,0.4375,-0.7985105901211873,0.21875,-0.4567427573784503,0.375,0.008185304148147655,-0.2889512330700217,0.46875,-0.15441534115709127,-0.15942376670348632,0.53125,0.6773757080901714,-1.4565946356383512,-1.9182360403531675,0.01532929864840819,-2.0093937410003244,-0.11482102320819423,-0.3915618656930701,0.3308669675236646,0.1500299912017413,-0.08770741198029627,1.3906401159460993,-1.5833892436813033,0.20605888546668502,0.5339252388476707,-1.5169862165664296,0.2108014633206215,0.40625
2014,IND,pep_hamilton,1,99,16.0,16,0.012868472277450152,0.4492619926199262,6.018450184501845,0.1014760147601476,0.6585365853658537,0.62004662004662,0.6549707602339181,7.6396272057234365,8.7821482602118,29.43394077448747,2.282051282051282,0.546875,27.8125,67.75,0.8553299492385786,0.12944162436548223,0.17465224111282843,0.5687789799072643,0.2534775888717156,0.47530864197530864,0.2345679012345679,0.18518518518518517,0.09876543209876543,0.351163427943836,0.71875,0.7607708797614459,0.78125,1.1195299687870124,0.8125,0.6838463638011494,0.9842579526286585,0.8125,-0.06239857423578346,1.6261224203755604,0.96875,1.621721173472214,1.8798743189182747,1.4741212468846854,1.3636841186844297,2.2402623091572127,0.3976955913409031,0.17153322455370254,-0.19481176469527275,0.6971584162276233,-0.17199635403082916,-0.3503121022049325,0.7312725806694754,-0.3289897099000756,-0.957460126850415,1.2316239618467961,1.1308999237138841,0.81875
2014,KC,andy_reid,1,99,16.0,16,0.03067092617492712,0.42452830188679247,5.351153039832285,0.0859538784067086,0.5858369098712446,0.5452091767881242,0.5857142857142857,0.7639785289405152,5.878296146044625,30.63035019455253,1.9761904761904763,0.6078431372549019,20.75,59.625,0.8470873786407767,0.10922330097087378,0.18969072164948453,0.51340206185567,0.26804123711340205,0.5859375,0.21875,0.140625,0.03125,0.5676260271305487,0.75,-0.0013153418397960264,0.53125,-0.37795071623700566,0.46875,-0.4491026724986958,0.221147008996197,0.625,0.7536146440057644,-0.06939622785916463,0.5625,-1.2332767451246587,0.19173678811510486,-0.10041666333486864,0.34874512430501536,0.41261475179545914,-2.530306907168862,0.9144136956654685,-0.32234181640156934,0.30388836281546056,0.10878745763365971,-1.0850157971476921,0.9602372799261991,1.3166191262248188,-1.1847780047336791,0.2520681142295272,-0.4778209045353036,0.5875
2014,LA,brian_schottenheimer,1,99,16.0,16,-0.11981075508686412,0.41966173361522197,5.332980972515856,0.0919661733615222,0.5373493975903615,0.5336021505376344,0.5166666666666667,-4.483818494563186,8.281800391389433,30.09261744966443,1.6145251396648044,0.4883720930232558,18.0625,59.125,0.8497409326424871,0.04404145077720207,0.20948616600790515,0.49604743083003955,0.2924901185770751,0.5405405405405406,0.25225225225225223,0.17117117117117117,0.036036036036036036,-1.2621023936536357,0.09375,-0.1512624187342824,0.46875,-0.41873062969937114,0.40625,-0.010269794091636484,-0.6811940917490158,0.28125,-0.845416516853682,-0.7145935895768033,0.3125,-1.40896892473062,-0.9341773057202668,-0.3446219977312306,-0.6631331372807343,-0.9823261275899684,-0.10681350638086347,0.5805220126386231,-0.28128570714193846,-0.9639749118418538,0.47838864885783333,-1.3152653665986218,1.344614236756966,0.6413374777148394,-0.7033196384588422,0.9235572579278518,-0.3637818527721566,0.3125
2014,LAC,frank_reich,1,99,16.0,16,0.01102601636188633,0.42686567164179107,5.440796019900498,0.08855721393034825,0.5859872611464968,0.558974358974359,0.6,-1.017383890254284,8.55322862129145,30.377639751552795,1.8786127167630058,0.5531914893617021,20.3125,62.8125,0.9063291139240506,0.08607594936708861,0.19223985890652556,0.5873015873015873,0.2204585537918871,0.4881889763779528,0.28346456692913385,0.18110236220472442,0.047244094488188976,0.32876074128801475,0.65625,0.07070291472737558,0.5625,-0.17678301715054323,0.53125,-0.259087174276427,-0.02230574679143263,0.53125,0.022142942761550363,-0.17442835651087324,0.5,-0.1132391001366548,0.19522805033643598,0.1891950637579736,0.5580992473917216,-0.06089732353947842,0.16687210296605662,0.7574994739935114,0.5942534950005987,-0.1463547173797158,0.15638245725767722,-0.10456660802802434,0.21215859828420094,-0.1373942032330548,-0.2547697941427096,1.1418722449570253,-0.09672235962047915,0.55625
2014,MIA,bill_lazor,1,99,16.0,16,0.0037795363205811853,0.48148148148148145,5.4717348927875245,0.09161793372319688,0.6091269841269841,0.5841584158415841,0.5380434782608695,3.3379856173900366,7.771043771043771,28.688172043010752,2.0809248554913293,0.5147058823529411,22.5,64.125,0.8652849740932642,0.11658031088082901,0.1736930860033727,0.6138279932546374,0.21079258010118043,0.5307262569832403,0.29608938547486036,0.1340782122905028,0.03910614525139665,0.24064974750429508,0.59375,1.7535070141844762,1.0,-0.10735313132707257,0.59375,-0.03568754288976954,0.4824552560404644,0.6875,-0.4929583125039379,0.3507322867476699,0.65625,0.34795287132899383,0.7325486717833062,0.7190535215570311,-0.3498604820821491,1.0968233245403016,-0.6218179217938751,-0.2915331950919422,-0.04078641309026852,0.4469908161580285,-0.189904760864485,0.24736790102319675,0.060193464109841076,0.49534960411205853,-0.07333946922677442,0.10815165254303145,-0.2906289677765394,0.70625
2014,MIN,norv_turner,1,99,16.0,16,-0.037695711933788845,0.41658031088082903,5.246632124352332,0.07875647668393783,0.5766129032258065,0.579088471849866,0.5490196078431373,-0.7801044944654475,7.701171875,28.591494845360824,1.6608187134502923,0.5945945945945946,17.75,60.3125,0.8507462686567164,0.12189054726368159,0.3627450980392157,0.44313725490196076,0.19019607843137254,0.5578947368421052,0.21052631578947367,0.09473684210526316,0.12631578947368421,-0.26365376541352137,0.375,-0.24620618730270863,0.40625,-0.6125059715120211,0.21875,-0.9744356009051237,-0.5656934061474754,0.34375,0.5762927440755091,-0.789616538613738,0.28125,-0.9916999981664617,-0.0224511253329623,0.6123847382572517,-0.18900762323142756,0.0021749956716666696,-0.6922709194495253,-0.3515624801606258,-0.26573102643212904,0.5502811288687519,3.3398896497394532,-2.01724198650031,-0.26361769448911765,0.8994818650620071,-1.3029599566498822,-0.7566802384841964,1.7873547868021546,0.325
2014,NE,josh_mcdaniels,1,99,16.0,16,0.08423220226650326,0.45825426944971537,5.572106261859583,0.08064516129032258,0.618421052631579,0.5735115431348724,0.5168539325842697,5.027507325065317,7.995073891625616,27.42922899884925,2.48,0.609375,27.125,65.875,0.8973747016706444,0.06443914081145585,0.16638935108153077,0.5357737104825291,0.28452579034941766,0.5263157894736842,0.24561403508771928,0.14619883040935672,0.05847953216374269,1.2188852920222755,0.84375,1.0378379113964027,0.8125,0.11789013206086474,0.65625,-0.8365819346342515,1.4781323884837274,0.9375,0.774117488685201,1.461071932494304,0.875,0.9628754999498587,0.9483634708139538,0.49504928020293626,-0.6603887948432683,1.545922801156837,-0.39592461627572695,-1.0732423542347376,0.45570974288752464,-0.5672159673591046,-0.3262729614777773,-0.7882038132665985,1.2194017908666734,0.4297437175942083,-0.7987169618074166,0.3745962892903338,0.17098951070745147,0.825
2014,NO,sean_payton,1,99,16.0,16,0.05950994014250757,0.47314814814814815,6.102777777777778,0.09074074074074075,0.601593625498008,0.5928074245939675,0.5521472392638037,0.848466585976658,7.716692189892802,28.231884057971016,2.3529411764705883,0.640625,25.0,67.5,0.9017632241813602,0.04534005037783375,0.23765432098765432,0.4722222222222222,0.2700617283950617,0.5157232704402516,0.20125786163522014,0.20125786163522014,0.025157232704402517,0.9182837486646065,0.78125,1.4967431295760174,0.9375,1.3087694150427014,0.875,-0.09971319770257976,1.1611255119488986,0.875,1.1923755201456931,0.9509158790431478,0.84375,1.5338750836692332,0.557618792825078,0.9010238237680488,-0.14317284589258422,0.43507290786584707,-0.6766215271949836,-0.574853793880378,0.5236094952845604,-0.9387156297375018,1.0043169102597447,-1.6313622064523068,0.992002753177046,0.27217955911444386,-1.4361562194384576,1.5849457476082816,-0.62299603480426,0.8625
2014,NYG,ben_mcadoo,1,99,16.0,16,-0.015550657994630443,0.4085422469823584,5.464252553389044,0.07985143918291551,0.5788497217068646,0.5265700483091788,0.5965909090909091,-1.9279671800059086,8.288778877887788,28.158857142857144,1.9735449735449735,0.6,23.3125,67.3125,0.9501133786848073,0.013605442176870748,0.1669449081803005,0.6343906510851419,0.1986644407345576,0.4375,0.375,0.1590909090909091,0.005681818181818182,0.005611132695808571,0.46875,-0.4938723286589888,0.3125,-0.12414423978231272,0.5625,-0.8945151131736531,0.21454658167269566,0.59375,0.648640079247053,0.5457919542437002,0.71875,1.4679905163169977,0.029489370986698026,-0.49257349186496185,0.50813974074603,-0.3029436239719881,-0.09977698210219535,-0.6201980282150439,1.271688948249916,-1.5559909012140103,-0.3159001422684428,0.520179411982326,-0.1304809971610573,-0.8913948221589758,1.0606790816741751,0.6579997582834368,-1.0870455714411,0.53125
2014,NYJ,marty_mornhinweg,1,99,16.0,16,-0.08313920271257891,0.40172579098753597,5.0162991371045065,0.0862895493767977,0.49473684210526314,0.4918238993710692,0.5741935483870968,-7.7765250126701755,8.33939393939394,29.071258907363422,1.546448087431694,0.38461538461538464,17.6875,65.1875,0.7704590818363274,0.1596806387225549,0.15767634854771784,0.6078838174273858,0.22199170124481327,0.4482758620689655,0.27586206896551724,0.14482758620689656,0.11724137931034483,-0.8162077103215557,0.1875,-0.7038986951181768,0.25,-1.1293959391714856,0.09375,-0.42460230132446464,-0.8510437180295645,0.1875,-2.23412296835757,-0.804621128421125,0.25,0.7212987529916618,-1.92367077606129,-1.2236130137286063,0.17991115407380007,-1.8575754760984367,-0.048740971752631805,-0.05366499922671316,-1.5079441157913782,1.2853426370076877,-0.48895362968246103,0.16850457497817767,0.23626221845202774,-0.7311034284469036,-0.3640247248742566,0.34445255735903796,1.5711346993340758,0.19375
2014,PHI,chip_kelly,1,99,16.0,16,-0.015488117336908755,0.43192064923354373,5.7348963029756534,0.1036970243462579,0.5835240274599542,0.5474537037037037,0.5142857142857142,-0.5925428745403174,9.008064516129032,23.533259423503328,1.9949748743718594,0.4838709677419355,24.8125,69.3125,0.9080962800875274,0.0787746170678337,0.16666666666666666,0.43137254901960786,0.4019607843137255,0.5739644970414202,0.1834319526627219,0.23076923076923078,0.011834319526627219,0.00637157355431301,0.53125,0.22645519669543118,0.59375,0.4832070590594013,0.6875,0.8459561799308654,0.2680133597907041,0.65625,-0.9056607344383886,0.9059021096209869,0.8125,2.170759234740843,0.13803003390650728,-0.05319307357538118,-0.6980254911285203,0.052031605953181265,0.6254907185625731,-3.4923471063627347,0.6215953041519714,-0.28837417602946863,-0.3210951958891179,-2.173328189665794,3.0656746223051847,1.1385202122941427,-1.692331026631786,2.233687086682045,-0.9404471308838868,0.65625
2014,PIT,todd_haley,1,99,16.0,16,0.10594459466506172,0.4755043227665706,6.333333333333333,0.0941402497598463,0.572961373390558,0.5671100362756953,0.6375,1.9278414670904018,8.67330016583748,30.424737456242706,2.323529411764706,0.5555555555555556,24.6875,65.0625,0.928395061728395,0.04197530864197531,0.22129783693843594,0.6123128119800333,0.16139767054908485,0.4585987261146497,0.4140127388535032,0.11464968152866242,0.006369426751592357,1.482889396187931,0.90625,1.5693407953170584,0.96875,1.826158847962262,1.0,0.14841440402635125,1.0877442905287993,0.84375,0.05378421228102027,0.875892930006213,0.78125,0.6773757080901714,-0.10724221302065974,0.3603651596152044,1.107653820494327,0.7219864716153245,0.2879422431138564,0.7867436143868737,0.9356605149400954,-1.0041637945705981,0.6989246250767794,0.22726549518106268,-0.7163764188427151,-0.5775503990564853,1.621328239554353,-0.3189410724822683,-1.070661610123039,0.9
2014,SEA,darrell_bevell,1,99,16.0,16,0.09294006649322922,0.44155844155844154,6.025974025974026,0.12187812187812187,0.512987012987013,0.4820971867007673,0.47651006711409394,-4.604931888203104,8.200883002207506,31.077970297029704,2.1823529411764704,0.5333333333333333,23.1875,62.5625,0.766798418972332,0.1956521739130435,0.16203703703703703,0.6319444444444444,0.19444444444444445,0.5664335664335665,0.2097902097902098,0.1048951048951049,0.11188811188811189,1.3247654664486357,0.875,0.5234116362622743,0.75,1.1364142119937664,0.84375,2.172980789081083,0.7355144277123215,0.75,-0.24364372120199684,0.5157827746289263,0.6875,-0.20108518993963548,-1.49988898887384,-1.428257603046061,-1.2516196152638388,-1.0145198315523642,-0.18840385891350953,1.1923521898218061,-1.5645823354808934,1.9850310973007574,-0.4075351158553479,0.4877247879124293,-0.19682633628182433,1.0264973082001543,-1.3135384810172064,-0.5333735875789252,1.4435799680137464,0.78125
2014,TB,marcus_arroyo,1,99,16.0,16,-0.10492800380252713,0.3860215053763441,5.023655913978494,0.08387096774193549,0.5508474576271186,0.5902097902097903,0.6238532110091743,-1.5995062110565041,10.433460076045627,28.593707250341996,1.4078212290502794,0.55,15.75,58.125,0.8892045454545454,0.09659090909090909,0.17782026768642448,0.6634799235181644,0.15678776290630975,0.4444444444444444,0.3838383838383838,0.10101010101010101,0.06060606060606061,-1.0811408787630652,0.15625,-1.18777390054182,0.15625,-1.1128866054199025,0.125,-0.6011327524193973,-1.196912396477982,0.125,-0.02057277108973364,-1.2697634124501203,0.125,-1.7603532839425426,-0.6207428703385873,0.8463710505479721,0.9076630125456734,-0.21563391461814482,2.0627408252187425,-0.3501887426865311,0.3293000952752286,0.058173555885333635,-0.11284605792076205,0.9061163093702604,-0.7888518109637658,-0.7880959239889741,1.1876948360568411,-0.618776694809202,0.2216592685787589,0.1375
2014,TEN,ken_whisenhunt,1,99,16.0,16,-0.11792257973780282,0.3926991150442478,5.389380530973451,0.08849557522123894,0.568733153638814,0.5803183791606368,0.6057692307692307,0.4928219723474004,9.217647058823529,29.217021276595744,1.298342541436464,0.5,14.6875,56.5,0.7674418604651163,0.10465116279069768,0.12673267326732673,0.6198019801980198,0.2495049504950495,0.43434343434343436,0.36363636363636365,0.16161616161616163,0.04040404040404041,-1.2391437978256743,0.125,-0.9820256207542246,0.1875,-0.29216445133522795,0.5,-0.263586137208723,-1.4700575102414055,0.09375,-0.6897856214265218,-1.5248414391756984,0.0625,-2.3313528676619173,-0.2054244456488022,0.6382612995418987,0.6426461047921221,0.34053738984509424,0.8368162904329962,0.03684249403574086,-1.554626930686831,0.21495492401186858,-1.0667036936572336,0.3266267409021788,0.6688161181077465,-0.9383488667817037,0.897373111753604,0.7135117779831172,-0.2597034311986604,0.19375
2014,WAS,jay_gruden,1,99,16.0,16,-0.07208301157975529,0.405,5.744,0.103,0.5647969052224371,0.5707006369426751,0.5273972602739726,-1.6532744109630584,7.720292504570384,30.130050505050505,1.6203208556149733,0.4897959183673469,18.9375,62.5,0.8202531645569621,0.13924050632911392,0.16544117647058823,0.5643382352941176,0.24448529411764705,0.4855072463768116,0.2536231884057971,0.13043478260869565,0.06521739130434782,-0.6817738910571639,0.28125,-0.6030148601109409,0.28125,0.5036366541283567,0.71875,0.795080898114683,-0.666734003424486,0.3125,-0.8263596725156622,-0.504529332273386,0.375,-0.22304671239038065,-0.2968268987827675,0.43590938753720126,-0.5058785562407201,-0.22992628524999217,-0.6729912698826529,0.6037651310510873,-0.7375240303724495,0.8877581389645015,-0.34397635117429637,-0.40922891430589237,0.5898987964483106,-0.17728504785330937,-0.6836180173325056,0.028059012995764267,0.33153553700621324,0.39375
2015,ARI,bruce_arians,1,99,16.0,16,0.1133750231863494,0.46766169154228854,6.529353233830846,0.11442786069651742,0.5734406438631791,0.5217932752179327,0.5921052631578947,0.8957916757657161,10.942446043165468,31.458333333333332,2.52,0.6129032258064516,27.5625,62.8125,0.9715639810426541,0.018957345971563982,0.18,0.7018181818181818,0.11636363636363636,0.5379310344827586,0.35172413793103446,0.09655172413793103,0.013793103448275862,1.7511225036574076,0.9375,1.7118854311669198,0.96875,2.6267011189426,1.0,1.8291869525160365,1.8340382677006528,0.96875,0.5360494418588362,1.7133772671163041,0.9375,-0.22540550975556536,-0.21792762318049072,-0.7907547120862422,0.056992465203719554,0.3456864278882469,2.2614921261096455,1.3998160453917612,1.2434484369538124,-1.2116977852056836,-0.11958201360195934,1.436180791648249,-1.45537153431796,0.8892253780856458,0.4999307600160395,-0.8594767292441202,-0.8755821540067957,0.9625
