season,team,week,game_id,head_coach,hc_person_id,pc_person_id
2006,JAX,11,2006_11_NYG_JAX,Jack Del Rio,jack_del_rio,
2006,KC,11,2006_11_OAK_KC,Herm Edwards,herm_edwards,
2006,LA,11,2006_11_STL_CAR,Scott Linehan,scott_linehan,
2006,LAC,11,2006_11_SD_DEN,Marty Schottenheimer,marty_schottenheimer,
2006,LV,11,2006_11_OAK_KC,Art Shell,art_shell,
2006,MIA,11,2006_11_MIN_MIA,Nick Saban,nick_saban,
2006,MIN,11,2006_11_MIN_MIA,Brad Childress,brad_childress,
2006,NE,11,2006_11_NE_GB,Bill Belichick,bill_belichick,
2006,NO,11,2006_11_CIN_NO,Sean Payton,sean_payton,
2006,NYG,11,2006_11_NYG_JAX,Tom Coughlin,tom_coughlin,
2006,NYJ,11,2006_11_CHI_NYJ,Eric Mangini,eric_mangini,
2006,PHI,11,2006_11_TEN_PHI,Andy Reid,andy_reid,
2006,PIT,11,2006_11_PIT_CLE,Bill Cowher,bill_cowher,
2006,SEA,11,2006_11_SEA_SF,Mike Holmgren,mike_holmgren,
2006,SF,11,2006_11_SEA_SF,Mike Nolan,mike_nolan,
2006,TB,11,2006_11_WAS_TB,Jon Gruden,jon_gruden,
2006,TEN,11,2006_11_TEN_PHI,Jeff Fisher,jeff_fisher,
2006,WAS,11,2006_11_WAS_TB,Joe Gibbs,joe_gibbs,
2006,ARI,12,2006_12_ARI_MIN,Dennis Green,dennis_green,
2006,ATL,12,2006_12_NO_ATL,Jim Mora,jim_mora,
2006,BAL,12,2006_12_PIT_BAL,Brian Billick,brian_billick,
2006,BUF,12,2006_12_JAX_BUF,Dick Jauron,dick_jauron,
2006,CAR,12,2006_12_CAR_WAS,John Fox,john_fox,
2006,CHI,12,2006_12_CHI_NE,Lovie Smith,lovie_smith,
2006,CIN,12,2006_12_CIN_CLE,Marvin Lewis,marvin_lewis,
2006,CLE,12,2006_12_CIN_CLE,Romeo Crennel,romeo_crennel,
2006,DAL,12,2006_12_TB_DAL,Bill Parcells,bill_parcells,
2006,DEN,12,2006_12_DEN_KC,Mike Shanahan,mike_shanahan,
2006,DET,12,2006_12_MIA_DET,Rod Marinelli,rod_marinelli,
2006,GB,12,2006_12_GB_SEA,Mike McCarthy,mike_mccarthy,
2006,HOU,12,2006_12_HOU_NYJ,Gary Kubiak,gary_kubiak,
2006,IND,12,2006_12_PHI_IND,Tony Dungy,tony_dungy,
2006,JAX,12,2006_12_JAX_BUF,Jack Del Rio,jack_del_rio,
2006,KC,12,2006_12_DEN_KC,Herm Edwards,herm_edwards,
2006,LA,12,2006_12_SF_STL,Scott Linehan,scott_linehan,
2006,LAC,12,2006_12_OAK_SD,Marty Schottenheimer,marty_schottenheimer,
2006,LV,12,2006_12_OAK_SD,Art Shell,art_shell,
2006,MIA,12,2006_12_MIA_DET,Nick Saban,nick_saban,
2006,MIN,12,2006_12_ARI_MIN,Brad Childress,brad_childress,
2006,NE,12,2006_12_CHI_NE,Bill Belichick,bill_belichick,
2006,NO,12,2006_12_NO_ATL,Sean Payton,sean_payton,
2006,NYG,12,2006_12_NYG_TEN,Tom Coughlin,tom_coughlin,
2006,NYJ,12,2006_12_HOU_NYJ,Eric Mangini,eric_mangini,
2006,PHI,12,2006_12_PHI_IND,Andy Reid,andy_reid,
2006,PIT,12,2006_12_PIT_BAL,Bill Cowher,bill_cowher,
2006,SEA,12,2006_12_GB_SEA,Mike Holmgren,mike_holmgren,
2006,SF,12,2006_12_SF_STL,Mike Nolan,mike_nolan,
2006,TB,12,2006_12_TB_DAL,Jon Gruden,jon_gruden,
2006,TEN,12,2006_12_NYG_TEN,Jeff Fisher,jeff_fisher,
2006,WAS,12,2006_12_CAR_WAS,Joe Gibbs,joe_gibbs,
2006,ARI,13,2006_13_ARI_STL,Dennis Green,dennis_green,
2006,ATL,13,2006_13_ATL_WAS,Jim Mora,jim_mora,
2006,BAL,13,2006_13_BAL_CIN,Brian Billick,brian_billick,
2006,BUF,13,2006_13_SD_BUF,Dick Jauron,dick_jauron,
2006,CAR,13,2006_13_CAR_PHI,John Fox,john_fox,
2006,CHI,13,2006_13_MIN_CHI,Lovie Smith,lovie_smith,
2006,CIN,13,2006_13_BAL_CIN,Marvin Lewis,marvin_lewis,
2006,CLE,13,2006_13_KC_CLE,Romeo Crennel,romeo_crennel,
2006,DAL,13,2006_13_DAL_NYG,Bill Parcells,bill_parcells,
2006,DEN,13,2006_13_SEA_DEN,Mike Shanahan,mike_shanahan,
2006,DET,13,2006_13_DET_NE,Rod Marinelli,rod_marinelli,
2006,GB,13,2006_13_NYJ_GB,Mike McCarthy,mike_mccarthy,
2006,HOU,13,2006_13_HOU_OAK,Gary Kubiak,gary_kubiak,
2006,IND,13,2006_13_IND_TEN,Tony Dungy,tony_dungy,
2006,JAX,13,2006_13_JAX_MIA,Jack Del Rio,jack_del_rio,
2006,KC,13,2006_13_KC_CLE,Herm Edwards,herm_edwards,
2006,LA,13,2006_13_ARI_STL,Scott Linehan,scott_linehan,
2006,LAC,13,2006_13_SD_BUF,Marty Schottenheimer,marty_schottenheimer,
2006,LV,13,2006_13_HOU_OAK,Art Shell,art_shell,
2006,MIA,13,2006_13_JAX_MIA,Nick Saban,nick_saban,
2006,MIN,13,2006_13_MIN_CHI,Brad Childress,brad_childress,
2006,NE,13,2006_13_DET_NE,Bill Belichick,bill_belichick,
2006,NO,13,2006_13_SF_NO,Sean Payton,sean_payton,
2006,NYG,13,2006_13_DAL_NYG,Tom Coughlin,tom_coughlin,
2006,NYJ,13,2006_13_NYJ_GB,Eric Mangini,eric_mangini,
2006,PHI,13,2006_13_CAR_PHI,Andy Reid,andy_reid,
2006,PIT,13,2006_13_TB_PIT,Bill Cowher,bill_cowher,
2006,SEA,13,2006_13_SEA_DEN,Mike Holmgren,mike_holmgren,
2006,SF,13,2006_13_SF_NO,Mike Nolan,mike_nolan,
2006,TB,13,2006_13_TB_PIT,Jon Gruden,jon_gruden,
2006,TEN,13,2006_13_IND_TEN,Jeff Fisher,jeff_fisher,
2006,WAS,13,2006_13_ATL_WAS,Joe Gibbs,joe_gibbs,
2006,ARI,14,2006_14_SEA_ARI,Dennis Green,dennis_green,
2006,ATL,14,2006_14_ATL_TB,Jim Mora,jim_mora,
2006,BAL,14,2006_14_BAL_KC,Brian Billick,brian_billick,
2006,BUF,14,2006_14_BUF_NYJ,Dick Jauron,dick_jauron,
2006,CAR,14,2006_14_NYG_CAR,John Fox,john_fox,
2006,CHI,14,2006_14_CHI_STL,Lovie Smith,lovie_smith,
2006,CIN,14,2006_14_OAK_CIN,Marvin Lewis,marvin_lewis,
2006,CLE,14,2006_14_CLE_PIT,Romeo Crennel,romeo_crennel,
2006,DAL,14,2006_14_NO_DAL,Bill Parcells,bill_parcells,
2006,DEN,14,2006_14_DEN_SD,Mike Shanahan,mike_shanahan,
2006,DET,14,2006_14_MIN_DET,Rod Marinelli,rod_marinelli,
2006,GB,14,2006_14_GB_SF,Mike McCarthy,mike_mccarthy,
2006,HOU,14,2006_14_TEN_HOU,Gary Kubiak,gary_kubiak,
2006,IND,14,2006_14_IND_JAX,Tony Dungy,tony_dungy,
2006,JAX,14,2006_14_IND_JAX,Jack Del Rio,jack_del_rio,
2006,KC,14,2006_14_BAL_KC,Herm Edwards,herm_edwards,
2006,LA,14,2006_14_CHI_STL,Scott Linehan,scott_linehan,
2006,LAC,14,2006_14_DEN_SD,Marty Schottenheimer,marty_schottenheimer,
2006,LV,14,2006_14_OAK_CIN,Art Shell,art_shell,
2006,MIA,14,2006_14_NE_MIA,Nick Saban,nick_saban,
2006,MIN,14,2006_14_MIN_DET,Brad Childress,brad_childress,
2006,NE,14,2006_14_NE_MIA,Bill Belichick,bill_belichick,
2006,NO,14,2006_14_NO_DAL,Sean Payton,sean_payton,
2006,NYG,14,2006_14_NYG_CAR,Tom Coughlin,tom_coughlin,
2006,NYJ,14,2006_14_BUF_NYJ,Eric Mangini,eric_mangini,
2006,PHI,14,2006_14_PHI_WAS,Andy Reid,andy_reid,
2006,PIT,14,2006_14_CLE_PIT,Bill Cowher,bill_cowher,
2006,SEA,14,2006_14_SEA_ARI,Mike Holmgren,mike_holmgren,
2006,SF,14,2006_14_GB_SF,Mike Nolan,mike_nolan,
2006,TB,14,2006_14_ATL_TB,Jon Gruden,jon_gruden,
2006,TEN,14,2006_14_TEN_HOU,Jeff Fisher,jeff_fisher,
2006,WAS,14,2006_14_PHI_WAS,Joe Gibbs,joe_gibbs,
2006,ARI,15,2006_15_DEN_ARI,Dennis Green,dennis_green,
2006,ATL,15,2006_15_DAL_ATL,Jim Mora,jim_mora,
2006,BAL,15,2006_15_CLE_BAL,Brian Billick,brian_billick,
2006,BUF,15,2006_15_MIA_BUF,Dick Jauron,dick_jauron,
2006,CAR,15,2006_15_PIT_CAR,John Fox,john_fox,
2006,CHI,15,2006_15_TB_CHI,Lovie Smith,lovie_smith,
2006,CIN,15,2006_15_CIN_IND,Marvin Lewis,marvin_lewis,
2006,CLE,15,2006_15_CLE_BAL,Romeo Crennel,romeo_crennel,
2006,DAL,15,2006_15_DAL_ATL,Bill Parcells,bill_parcells,
2006,DEN,15,2006_15_DEN_ARI,Mike Shanahan,mike_shanahan,
2006,DET,15,2006_15_DET_GB,Rod Marinelli,rod_marinelli,
2006,GB,15,2006_15_DET_GB,Mike McCarthy,mike_mccarthy,
2006,HOU,15,2006_15_HOU_NE,Gary Kubiak,gary_kubiak,
2006,IND,15,2006_15_CIN_IND,Tony Dungy,tony_dungy,
2006,JAX,15,2006_15_JAX_TEN,Jack Del Rio,jack_del_rio,
2006,KC,15,2006_15_KC_SD,Herm Edwards,herm_edwards,
2006,LA,15,2006_15_STL_OAK,Scott Linehan,scott_linehan,
2006,LAC,15,2006_15_KC_SD,Marty Schottenheimer,marty_schottenheimer,
2006,LV,15,2006_15_STL_OAK,Art Shell,art_shell,
2006,MIA,15,2006_15_MIA_BUF,Nick Saban,nick_saban,
2006,MIN,15,2006_15_NYJ_MIN,Brad Childress,brad_childress,
2006,NE,15,2006_15_HOU_NE,Bill Belichick,bill_belichick,
2006,NO,15,2006_15_WAS_NO,Sean Payton,sean_payton,
2006,NYG,15,2006_15_PHI_NYG,Tom Coughlin,tom_coughlin,
2006,NYJ,15,2006_15_NYJ_MIN,Eric Mangini,eric_mangini,
2006,PHI,15,2006_15_PHI_NYG,Andy Reid,andy_reid,
2006,PIT,15,2006_15_PIT_CAR,Bill Cowher,bill_cowher,
2006,SEA,15,2006_15_SF_SEA,Mike Holmgren,mike_holmgren,
2006,SF,15,2006_15_SF_SEA,Mike Nolan,mike_nolan,
2006,TB,15,2006_15_TB_CHI,Jon Gruden,jon_gruden,
2006,TEN,15,2006_15_JAX_TEN,Jeff Fisher,jeff_fisher,
2006,WAS,15,2006_15_WAS_NO,Joe Gibbs,joe_gibbs,
2006,ARI,16,2006_16_ARI_SF,Dennis Green,dennis_green,
2006,ATL,16,2006_16_CAR_ATL,Jim Mora,jim_mora,
2006,BAL,16,2006_16_BAL_PIT,Brian Billick,brian_billick,
2006,BUF,16,2006_16_TEN_BUF,Dick Jauron,dick_jauron,
2006,CAR,16,2006_16_CAR_ATL,John Fox,john_fox,
2006,CHI,16,2006_16_CHI_DET,Lovie Smith,lovie_smith,
2006,CIN,16,2006_16_CIN_DEN,Marvin Lewis,marvin_lewis,
2006,CLE,16,2006_16_TB_CLE,Romeo Crennel,romeo_crennel,
2006,DAL,16,2006_16_PHI_DAL,Bill Parcells,bill_parcells,
2006,DEN,16,2006_16_CIN_DEN,Mike Shanahan,mike_shanahan,
2006,DET,16,2006_16_CHI_DET,Rod Marinelli,rod_marinelli,
2006,GB,16,2006_16_MIN_GB,Mike McCarthy,mike_mccarthy,
2006,HOU,16,2006_16_IND_HOU,Gary Kubiak,gary_kubiak,
2006,IND,16,2006_16_IND_HOU,Tony Dungy,tony_dungy,
2006,JAX,16,2006_16_NE_JAX,Jack Del Rio,jack_del_rio,
2006,KC,16,2006_16_KC_OAK,Herm Edwards,herm_edwards,
2006,LA,16,2006_16_WAS_STL,Scott Linehan,scott_linehan,
2006,LAC,16,2006_16_SD_SEA,Marty Schottenheimer,marty_schottenheimer,
2006,LV,16,2006_16_KC_OAK,Art Shell,art_shell,
2006,MIA,16,2006_16_NYJ_MIA,Nick Saban,nick_saban,
2006,MIN,16,2006_16_MIN_GB,Brad Childress,brad_childress,
2006,NE,16,2006_16_NE_JAX,Bill Belichick,bill_belichick,
2006,NO,16,2006_16_NO_NYG,Sean Payton,sean_payton,
2006,NYG,16,2006_16_NO_NYG,Tom Coughlin,tom_coughlin,
2006,NYJ,16,2006_16_NYJ_MIA,Eric Mangini,eric_mangini,
2006,PHI,16,2006_16_PHI_DAL,Andy Reid,andy_reid,
2006,PIT,16,2006_16_BAL_PIT,Bill Cowher,bill_cowher,
2006,SEA,16,2006_16_SD_SEA,Mike Holmgren,mike_holmgren,
2006,SF,16,2006_16_ARI_SF,Mike Nolan,mike_nolan,
2006,TB,16,2006_16_TB_CLE,Jon Gruden,jon_gruden,
2006,TEN,16,2006_16_TEN_BUF,Jeff Fisher,jeff_fisher,
2006,WAS,16,2006_16_WAS_STL,Joe Gibbs,joe_gibbs,
2006,ARI,17,2006_17_ARI_SD,Dennis Green,dennis_green,
2006,ATL,17,2006_17_ATL_PHI,Jim Mora,jim_mora,
2006,BAL,17,2006_17_BUF_BAL,Brian Billick,brian_billick,
2006,BUF,17,2006_17_BUF_BAL,Dick Jauron,dick_jauron,
2006,CAR,17,2006_17_CAR_NO,John Fox,john_fox,
2006,CHI,17,2006_17_GB_CHI,Lovie Smith,lovie_smith,
2006,CIN,17,2006_17_PIT_CIN,Marvin Lewis,marvin_lewis,
2006,CLE,17,2006_17_CLE_HOU,Romeo Crennel,romeo_crennel,
2006,DAL,17,2006_17_DET_DAL,Bill Parcells,bill_parcells,
2006,DEN,17,2006_17_SF_DEN,Mike Shanahan,mike_shanahan,
2006,DET,17,2006_17_DET_DAL,Rod Marinelli,rod_marinelli,
2006,GB,17,2006_17_GB_CHI,Mike McCarthy,mike_mccarthy,
2006,HOU,17,2006_17_CLE_HOU,Gary Kubiak,gary_kubiak,
2006,IND,17,2006_17_MIA_IND,Tony Dungy,tony_dungy,
2006,JAX,17,2006_17_JAX_KC,Jack Del Rio,jack_del_rio,
2006,KC,17,2006_17_JAX_KC,Herm Edwards,herm_edwards,
2006,LA,17,2006_17_STL_MIN,Scott Linehan,scott_linehan,
2006,LAC,17,2006_17_ARI_SD,Marty Schottenheimer,marty_schottenheimer,
2006,LV,17,2006_17_OAK_NYJ,Art Shell,art_shell,
2006,MIA,17,2006_17_MIA_IND,Nick Saban,nick_saban,
2006,MIN,17,2006_17_STL_MIN,Brad Childress,brad_childress,
2006,NE,17,2006_17_NE_TEN,Bill Belichick,bill_belichick,
2006,NO,17,2006_17_CAR_NO,Sean Payton,sean_payton,
2006,NYG,17,2006_17_NYG_WAS,Tom Coughlin,tom_coughlin,
2006,NYJ,17,2006_17_OAK_NYJ,Eric Mangini,eric_mangini,
2006,PHI,17,2006_17_ATL_PHI,Andy Reid,andy_reid,
2006,PIT,17,2006_17_PIT_CIN,Bill Cowher,bill_cowher,
2006,SEA,17,2006_17_SEA_TB,Mike Holmgren,mike_holmgren,
2006,SF,17,2006_17_SF_DEN,Mike Nolan,mike_nolan,
2006,TB,17,2006_17_SEA_TB,Jon Gruden,jon_gruden,
2006,TEN,17,2006_17_NE_TEN,Jeff Fisher,jeff_fisher,
2006,WAS,17,2006_17_NYG_WAS,Joe Gibbs,joe_gibbs,
2007,ARI,1,2007_01_ARI_SF,Ken Whisenhunt,ken_whisenhunt,
2007,ATL,1,2007_01_ATL_MIN,Bobby Petrino,bobby_petrino,
2007,BAL,1,2007_01_BAL_CIN,Brian Billick,brian_billick,
2007,BUF,1,2007_01_DEN_BUF,Dick Jauron,dick_jauron,
2007,CAR,1,2007_01_CAR_STL,John Fox,john_fox,
2007,CHI,1,2007_01_CHI_SD,Lovie Smith,lovie_smith,
2007,CIN,1,2007_01_BAL_CIN,Marvin Lewis,marvin_lewis,
2007,CLE,1,2007_01_PIT_CLE,Romeo Crennel,romeo_crennel,
2007,DAL,1,2007_01_NYG_DAL,Wade Phillips,wade_phillips,
2007,DEN,1,2007_01_DEN_BUF,Mike Shanahan,mike_shanahan,
2007,DET,1,2007_01_DET_OAK,Rod Marinelli,rod_marinelli,
2007,GB,1,2007_01_PHI_GB,Mike McCarthy,mike_mccarthy,
2007,HOU,1,2007_01_KC_HOU,Gary Kubiak,gary_kubiak,
2007,IND,1,2007_01_NO_IND,Tony Dungy,tony_dungy,
2007,JAX,1,2007_01_TEN_JAX,Jack Del Rio,jack_del_rio,
2007,KC,1,2007_01_KC_HOU,Herm Edwards,herm_edwards,
2007,LA,1,2007_01_CAR_STL,Scott Linehan,scott_linehan,
2007,LAC,1,2007_01_CHI_SD,Norv Turner,norv_turner,
2007,LV,1,2007_01_DET_OAK,Lane Kiffin,lane_kiffin,
2007,MIA,1,2007_01_MIA_WAS,Cam Cameron,cam_cameron,
2007,MIN,1,2007_01_ATL_MIN,Brad Childress,brad_childress,
2007,NE,1,2007_01_NE_NYJ,Bill Belichick,bill_belichick,
2007,NO,1,2007_01_NO_IND,Sean Payton,sean_payton,
2007,NYG,1,2007_01_NYG_DAL,Tom Coughlin,tom_coughlin,
2007,NYJ,1,2007_01_NE_NYJ,Eric Mangini,eric_mangini,
2007,PHI,1,2007_01_PHI_GB,Andy Reid,andy_reid,
2007,PIT,1,2007_01_PIT_CLE,Mike Tomlin,mike_tomlin,
2007,SEA,1,2007_01_TB_SEA,Mike Holmgren,mike_holmgren,
2007,SF,1,2007_01_ARI_SF,Mike Nolan,mike_nolan,
2007,TB,1,2007_01_TB_SEA,Jon Gruden,jon_gruden,
2007,TEN,1,2007_01_TEN_JAX,Jeff Fisher,jeff_fisher,
2007,WAS,1,2007_01_MIA_WAS,Joe Gibbs,joe_gibbs,
2007,ARI,2,2007_02_SEA_ARI,Ken Whisenhunt,ken_whisenhunt,
2007,ATL,2,2007_02_ATL_JAX,Bobby Petrino,bobby_petrino,
2007,BAL,2,2007_02_NYJ_BAL,Brian Billick,brian_billick,
2007,BUF,2,2007_02_BUF_PIT,Dick Jauron,dick_jauron,
2007,CAR,2,2007_02_HOU_CAR,John Fox,john_fox,
2007,CHI,2,2007_02_KC_CHI,Lovie Smith,lovie_smith,
2007,CIN,2,2007_02_CIN_CLE,Marvin Lewis,marvin_lewis,
2007,CLE,2,2007_02_CIN_CLE,Romeo Crennel,romeo_crennel,
2007,DAL,2,2007_02_DAL_MIA,Wade Phillips,wade_phillips,
2007,DEN,2,2007_02_OAK_DEN,Mike Shanahan,mike_shanahan,
2007,DET,2,2007_02_MIN_DET,Rod Marinelli,rod_marinelli,
2007,GB,2,2007_02_GB_NYG,Mike McCarthy,mike_mccarthy,
2007,HOU,2,2007_02_HOU_CAR,Gary Kubiak,gary_kubiak,
2007,IND,2,2007_02_IND_TEN,Tony Dungy,tony_dungy,
2007,JAX,2,2007_02_ATL_JAX,Jack Del Rio,jack_del_rio,
2007,KC,2,2007_02_KC_CHI,Herm Edwards,herm_edwards,
2007,LA,2,2007_02_SF_STL,Scott Linehan,scott_linehan,
2007,LAC,2,2007_02_SD_NE,Norv Turner,norv_turner,
2007,LV,2,2007_02_OAK_DEN,Lane Kiffin,lane_kiffin,
2007,MIA,2,2007_02_DAL_MIA,Cam Cameron,cam_cameron,
2007,MIN,2,2007_02_MIN_DET,Brad Childress,brad_childress,
2007,NE,2,2007_02_SD_NE,Bill Belichick,bill_belichick,
2007,NO,2,2007_02_NO_TB,Sean Payton,sean_payton,
2007,NYG,2,2007_02_GB_NYG,Tom Coughlin,tom_coughlin,
2007,NYJ,2,2007_02_NYJ_BAL,Eric Mangini,eric_mangini,
2007,PHI,2,2007_02_WAS_PHI,Andy Reid,andy_reid,
2007,PIT,2,2007_02_BUF_PIT,Mike Tomlin,mike_tomlin,
2007,SEA,2,2007_02_SEA_ARI,Mike Holmgren,mike_holmgren,
2007,SF,2,2007_02_SF_STL,Mike Nolan,mike_nolan,
2007,TB,2,2007_02_NO_TB,Jon Gruden,jon_gruden,
2007,TEN,2,2007_02_IND_TEN,Jeff Fisher,jeff_fisher,
2007,WAS,2,2007_02_WAS_PHI,Joe Gibbs,joe_gibbs,
2007,ARI,3,2007_03_ARI_BAL,Ken Whisenhunt,ken_whisenhunt,
2007,ATL,3,2007_03_CAR_ATL,Bobby Petrino,bobby_petrino,
2007,BAL,3,2007_03_ARI_BAL,Brian Billick,brian_billick,
2007,BUF,3,2007_03_BUF_NE,Dick Jauron,dick_jauron,
2007,CAR,3,2007_03_CAR_ATL,John Fox,john_fox,
2007,CHI,3,2007_03_DAL_CHI,Lovie Smith,lovie_smith,
2007,CIN,3,2007_03_CIN_SEA,Marvin Lewis,marvin_lewis,
2007,CLE,3,2007_03_CLE_OAK,Romeo Crennel,romeo_crennel,
2007,DAL,3,2007_03_DAL_CHI,Wade Phillips,wade_phillips,
2007,DEN,3,2007_03_JAX_DEN,Mike Shanahan,mike_shanahan,
2007,DET,3,2007_03_DET_PHI,Rod Marinelli,rod_marinelli,
2007,GB,3,2007_03_SD_GB,Mike McCarthy,mike_mccarthy,
2007,HOU,3,2007_03_IND_HOU,Gary Kubiak,gary_kubiak,
2007,IND,3,2007_03_IND_HOU,Tony Dungy,tony_dungy,
2007,JAX,3,2007_03_JAX_DEN,Jack Del Rio,jack_del_rio,
2007,KC,3,2007_03_MIN_KC,Herm Edwards,herm_edwards,
2007,LA,3,2007_03_STL_TB,Scott Linehan,scott_linehan,
2007,LAC,3,2007_03_SD_GB,Norv Turner,norv_turner,
2007,LV,3,2007_03_CLE_OAK,Lane Kiffin,lane_kiffin,
2007,MIA,3,2007_03_MIA_NYJ,Cam Cameron,cam_cameron,
2007,MIN,3,2007_03_MIN_KC,Brad Childress,brad_childress,
2007,NE,3,2007_03_BUF_NE,Bill Belichick,bill_belichick,
2007,NO,3,2007_03_TEN_NO,Sean Payton,sean_payton,
2007,NYG,3,2007_03_NYG_WAS,Tom Coughlin,tom_coughlin,
2007,NYJ,3,2007_03_MIA_NYJ,Eric Mangini,eric_mangini,
2007,PHI,3,2007_03_DET_PHI,Andy Reid,andy_reid,
2007,PIT,3,2007_03_SF_PIT,Mike Tomlin,mike_tomlin,
2007,SEA,3,2007_03_CIN_SEA,Mike Holmgren,mike_holmgren,
2007,SF,3,2007_03_SF_PIT,Mike Nolan,mike_nolan,
2007,TB,3,2007_03_STL_TB,Jon Gruden,jon_gruden,
2007,TEN,3,2007_03_TEN_NO,Jeff Fisher,jeff_fisher,
2007,WAS,3,2007_03_NYG_WAS,Joe Gibbs,joe_gibbs,
2007,ARI,4,2007_04_PIT_ARI,Ken Whisenhunt,ken_whisenhunt,
2007,ATL,4,2007_04_HOU_ATL,Bobby Petrino,bobby_petrino,
2007,BAL,4,2007_04_BAL_CLE,Brian Billick,brian_billick,
2007,BUF,4,2007_04_NYJ_BUF,Dick Jauron,dick_jauron,
2007,CAR,4,2007_04_TB_CAR,John Fox,john_fox,
2007,CHI,4,2007_04_CHI_DET,Lovie Smith,lovie_smith,
2007,CIN,4,2007_04_NE_CIN,Marvin Lewis,marvin_lewis,
2007,CLE,4,2007_04_BAL_CLE,Romeo Crennel,romeo_crennel,
2007,DAL,4,2007_04_STL_DAL,Wade Phillips,wade_phillips,
2007,DEN,4,2007_04_DEN_IND,Mike Shanahan,mike_shanahan,
2007,DET,4,2007_04_CHI_DET,Rod Marinelli,rod_marinelli,
2007,GB,4,2007_04_GB_MIN,Mike McCarthy,mike_mccarthy,
2007,HOU,4,2007_04_HOU_ATL,Gary Kubiak,gary_kubiak,
2007,IND,4,2007_04_DEN_IND,Tony Dungy,tony_dungy,
2007,KC,4,2007_04_KC_SD,Herm Edwards,herm_edwards,
2007,LA,4,2007_04_STL_DAL,Scott Linehan,scott_linehan,
2007,LAC,4,2007_04_KC_SD,Norv Turner,norv_turner,
2007,LV,4,2007_04_OAK_MIA,Lane Kiffin,lane_kiffin,
2007,MIA,4,2007_04_OAK_MIA,Cam Cameron,cam_cameron,
2007,MIN,4,2007_04_GB_MIN,Brad Childress,brad_childress,
2007,NE,4,2007_04_NE_CIN,Bill Belichick,bill_belichick,
2007,NYG,4,2007_04_PHI_NYG,Tom Coughlin,tom_coughlin,
2007,NYJ,4,2007_04_NYJ_BUF,Eric Mangini,eric_mangini,
2007,PHI,4,2007_04_PHI_NYG,Andy Reid,andy_reid,
2007,PIT,4,2007_04_PIT_ARI,Mike Tomlin,mike_tomlin,
2007,SEA,4,2007_04_SEA_SF,Mike Holmgren,mike_holmgren,
2007,SF,4,2007_04_SEA_SF,Mike Nolan,mike_nolan,
2007,TB,4,2007_04_TB_CAR,Jon Gruden,jon_gruden,
2007,ARI,5,2007_05_ARI_STL,Ken Whisenhunt,ken_whisenhunt,
2007,ATL,5,2007_05_ATL_TEN,Bobby Petrino,bobby_petrino,
2007,BAL,5,2007_05_BAL_SF,Brian Billick,brian_billick,
2007,BUF,5,2007_05_DAL_BUF,Dick Jauron,dick_jauron,
2007,CAR,5,2007_05_CAR_NO,John Fox,john_fox,
2007,CHI,5,2007_05_CHI_GB,Lovie Smith,lovie_smith,
2007,CLE,5,2007_05_CLE_NE,Romeo Crennel,romeo_crennel,
2007,DAL,5,2007_05_DAL_BUF,Wade Phillips,wade_phillips,
2007,DEN,5,2007_05_SD_DEN,Mike Shanahan,mike_shanahan,
2007,DET,5,2007_05_DET_WAS,Rod Marinelli,rod_marinelli,
2007,GB,5,2007_05_CHI_GB,Mike McCarthy,mike_mccarthy,
2007,HOU,5,2007_05_MIA_HOU,Gary Kubiak,gary_kubiak,
2007,IND,5,2007_05_TB_IND,Tony Dungy,tony_dungy,
2007,JAX,5,2007_05_JAX_KC,Jack Del Rio,jack_del_rio,
2007,KC,5,2007_05_JAX_KC,Herm Edwards,herm_edwards,
2007,LA,5,2007_05_ARI_STL,Scott Linehan,scott_linehan,
2007,LAC,5,2007_05_SD_DEN,Norv Turner,norv_turner,
2007,MIA,5,2007_05_MIA_HOU,Cam Cameron,cam_cameron,
2007,NE,5,2007_05_CLE_NE,Bill Belichick,bill_belichick,
2007,NO,5,2007_05_CAR_NO,Sean Payton,sean_payton,
2007,NYG,5,2007_05_NYJ_NYG,Tom Coughlin,tom_coughlin,
2007,NYJ,5,2007_05_NYJ_NYG,Eric Mangini,eric_mangini,
2007,PIT,5,2007_05_SEA_PIT,Mike Tomlin,mike_tomlin,
2007,SEA,5,2007_05_SEA_PIT,Mike Holmgren,mike_holmgren,
2007,SF,5,2007_05_BAL_SF,Mike Nolan,mike_nolan,
2007,TB,5,2007_05_TB_IND,Jon Gruden,jon_gruden,
2007,TEN,5,2007_05_ATL_TEN,Jeff Fisher,jeff_fisher,
2007,WAS,5,2007_05_DET_WAS,Joe Gibbs,joe_gibbs,
2007,ARI,6,2007_06_CAR_ARI,Ken Whisenhunt,ken_whisenhunt,
2007,ATL,6,2007_06_NYG_ATL,Bobby Petrino,bobby_petrino,
2007,BAL,6,2007_06_STL_BAL,Brian Billick,brian_billick,
2007,CAR,6,2007_06_CAR_ARI,John Fox,john_fox,
2007,CHI,6,2007_06_MIN_CHI,Lovie Smith,lovie_smith,
2007,CIN,6,2007_06_CIN_KC,Marvin Lewis,marvin_lewis,
2007,CLE,6,2007_06_MIA_CLE,Romeo Crennel,romeo_crennel,
2007,DAL,6,2007_06_NE_DAL,Wade Phillips,wade_phillips,
2007,GB,6,2007_06_WAS_GB,Mike McCarthy,mike_mccarthy,
2007,HOU,6,2007_06_HOU_JAX,Gary Kubiak,gary_kubiak,
