season,team,team_games,known,self_called,distinct_caller,unknown,caller_known_share,unknown_caller_share,hc_context_share
2024,DAL,17,17,17,0,0,1.0,0.0,0.0
2024,DEN,17,17,17,0,0,1.0,0.0,0.0
2024,DET,17,17,0,17,0,1.0,0.0,1.0
2024,GB,17,17,17,0,0,1.0,0.0,0.0
2024,HOU,17,17,0,17,0,1.0,0.0,1.0
2024,IND,17,17,17,0,0,1.0,0.0,0.0
2024,JAX,17,17,0,17,0,1.0,0.0,1.0
2024,KC,17,17,17,0,0,1.0,0.0,0.0
2024,LA,17,17,17,0,0,1.0,0.0,0.0
2024,LAC,17,17,0,17,0,1.0,0.0,1.0
2024,LV,17,17,0,17,0,1.0,0.0,1.0
2024,MIA,17,17,17,0,0,1.0,0.0,0.0
2024,MIN,17,17,17,0,0,1.0,0.0,0.0
2024,NE,17,17,0,17,0,1.0,0.0,1.0
2024,NO,17,17,0,17,0,1.0,0.0,1.0
2024,NYG,17,17,17,0,0,1.0,0.0,0.0
2024,NYJ,17,17,0,17,0,1.0,0.0,1.0
2024,PHI,17,17,0,17,0,1.0,0.0,1.0
2024,PIT,17,17,0,17,0,1.0,0.0,1.0
2024,SEA,17,17,0,17,0,1.0,0.0,1.0
2024,SF,17,17,17,0,0,1.0,0.0,0.0
2024,TB,17,17,0,17,0,1.0,0.0,1.0
2024,TEN,17,17,17,0,0,1.0,0.0,0.0
2024,WAS,17,17,0,17,0,1.0,0.0,1.0
2025,ARI,17,17,0,17,0,1.0,0.0,1.0
2025,ATL,17,17,0,17,0,1.0,0.0,1.0
2025,BAL,17,17,0,17,0,1.0,0.0,1.0
2025,BUF,17,17,0,17,0,1.0,0.0,1.0
2025,CAR,17,17,17,0,0,1.0,0.0,0.0
2025,CHI,17,17,17,0,0,1.0,0.0,0.0
2025,CIN,17,17,17,0,0,1.0,0.0,0.0
2025,CLE,17,17,17,0,0,1.0,0.0,0.0
2025,DAL,17,17,17,0,0,1.0,0.0,0.0
2025,DEN,17,17,17,0,0,1.0,0.0,0.0
2025,DET,17,17,0,17,0,1.0,0.0,1.0
2025,GB,17,17,17,0,0,1.0,0.0,0.0
2025,HOU,17,17,0,17,0,1.0,0.0,1.0
2025,IND,17,17,17,0,0,1.0,0.0,0.0
2025,JAX,17,17,17,0,0,1.0,0.0,0.0
2025,KC,17,17,17,0,0,1.0,0.0,0.0
2025,LA,17,17,17,0,0,1.0,0.0,0.0
2025,LAC,17,17,0,17,0,1.0,0.0,1.0
2025,LV,17,17,0,17,0,1.0,0.0,1.0
2025,MIA,17,17,17,0,0,1.0,0.0,0.0
2025,MIN,17,17,17,0,0,1.0,0.0,0.0
2025,NE,17,17,0,17,0,1.0,0.0,1.0
2025,NO,17,17,17,0,0,1.0,0.0,0.0
2025,NYG,17,17,0,17,0,1.0,0.0,1.0
2025,NYJ,17,17,0,17,0,1.0,0.0,1.0
2025,PHI,17,17,0,17,0,1.0,0.0,1.0
2025,PIT,17,17,0,17,0,1.0,0.0,1.0
2025,SEA,17,17,0,17,0,1.0,0.0,1.0
2025,SF,17,17,17,0,0,1.0,0.0,0.0
2025,TB,17,17,0,17,0,1.0,0.0,1.0
2025,TEN,17,17,17,0,0,1.0,0.0,0.0
2025,WAS,17,17,0,17,0,1.0,0.0,1.0
2026,ARI,17,17,0,17,0,1.0,0.0,1.0
2026,ATL,17,17,0,17,0,1.0,0.0,1.0
2026,BAL,17,17,0,17,0,1.0,0.0,1.0
2026,BUF,17,17,0,17,0,1.0,0.0,1.0
2026,CAR,17,17,17,0,0,1.0,0.0,0.0
2026,CHI,17,17,17,0,0,1.0,0.0,0.0
2026,CIN,17,17,17,0,0,1.0,0.0,0.0
2026,CLE,17,17,17,0,0,1.0,0.0,0.0
2026,DAL,17,17,17,0,0,1.0,0.0,0.0
2026,DEN,17,17,17,0,0,1.0,0.0,0.0
2026,DET,17,17,0,17,0,1.0,0.0,1.0
2026,GB,17,17,17,0,0,1.0,0.0,0.0
2026,HOU,17,17,0,17,0,1.0,0.0,1.0
2026,IND,17,17,17,0,0,1.0,0.0,0.0
2026,JAX,17,17,17,0,0,1.0,0.0,0.0
2026,KC,17,17,17,0,0,1.0,0.0,0.0
2026,LA,17,17,17,0,0,1.0,0.0,0.0
2026,LAC,17,17,0,17,0,1.0,0.0,1.0
2026,LV,17,17,0,17,0,1.0,0.0,1.0
2026,MIA,17,17,0,17,0,1.0,0.0,1.0
2026,MIN,17,17,17,0,0,1.0,0.0,0.0
2026,NE,17,17,0,17,0,1.0,0.0,1.0
2026,NO,17,17,17,0,0,1.0,0.0,0.0
2026,NYG,17,17,0,17,0,1.0,0.0,1.0
2026,NYJ,17,17,0,17,0,1.0,0.0,1.0
2026,PHI,17,17,0,17,0,1.0,0.0,1.0
2026,PIT,17,17,17,0,0,1.0,0.0,0.0
2026,SEA,17,17,0,17,0,1.0,0.0,1.0
2026,SF,17,17,17,0,0,1.0,0.0,0.0
2026,TB,17,17,0,17,0,1.0,0.0,1.0
2026,TEN,17,17,0,17,0,1.0,0.0,1.0
2026,WAS,17,17,0,17,0,1.0,0.0,1.0
