season,team,plays,epa_play,success_rate,yards_play,explosive_rate,pass_rate,plays_per_game,proe,neutral_pass_rate,early_down_pass_rate,redzone_pass_rate,points_per_drive,n_drives,redzone_td_rate,games,seconds_per_play,off_points_per_game,rb_carry_share,qb_carry_share,team_carries,rb_target_share,wr_target_share,te_target_share,team_targets,rz_rb_share,rz_wr_share,rz_te_share,rz_qb_share,rz_opps,team_adot,ol_sack_rate
1999,ARI,982,-0.195721428780232,0.3533604887983707,4.078411405295316,0.0621181262729124,0.6384928716904277,61.375,,0.5697940503432495,0.5555555555555556,0.4782608695652174,1.3613861386138617,202,0.5365853658536586,16,15.134615384615385,17.1875,0.8515625,0.109375,384,0.1973929236499069,0.6443202979515829,0.12290502793296089,537,0.509090909090909,0.2636363636363636,0.06363636363636363,0.1,110,,0.07512520868113523
1999,ATL,914,-0.1166011098844227,0.3730853391684901,4.915754923413567,0.0776805251641137,0.6083150984682714,57.125,,0.547911547911548,0.5458392101551481,0.5660377358490566,1.625,184,0.5853658536585366,16,18.473684210526315,18.6875,0.8179347826086957,0.0625,368,0.10833333333333334,0.6375,0.125,480,0.36363636363636365,0.36363636363636365,0.10101010101010101,0.010101010101010102,99,,0.08974358974358974
1999,BAL,955,-0.1394602954352429,0.3539267015706806,4.676439790575916,0.0785340314136125,0.6115183246073298,63.66666666666666,,0.576837416481069,0.5347885402455662,0.4867256637168141,1.607843137254902,204,0.3809523809523809,15,17.535353535353536,21.866666666666667,0.8557213930348259,0.12686567164179105,402,0.1806981519507187,0.7002053388090349,0.11909650924024641,487,0.5523809523809524,0.3047619047619048,0.06666666666666667,0.0761904761904762,105,,0.0922242314647378
1999,BUF,1023,-0.0202288583738401,0.4017595307917888,5.191593352883675,0.0821114369501466,0.5884652981427175,63.9375,,0.5620608899297423,0.5166666666666667,0.4964028776978417,1.8655913978494625,186,0.4705882352941176,16,16.27710843373494,21.6875,0.4268292682926829,0.14634146341463414,492,0.014028056112224449,0.6673346693386774,0.1843687374749499,499,0.24812030075187969,0.2706766917293233,0.11278195488721804,0.05263157894736842,133,,0.04896421845574388
1999,CAR,963,0.0145421044502109,0.4205607476635514,5.844236760124611,0.1017653167185877,0.6656282450674974,60.1875,,0.617948717948718,0.603494623655914,0.6153846153846154,2.405128205128205,195,0.5,16,15.273504273504274,29.3125,0.7971014492753623,0.07246376811594203,345,0.13595706618962433,0.592128801431127,0.2146690518783542,559,0.38686131386861317,0.2846715328467153,0.21897810218978103,0.021897810218978103,137,,0.08064516129032258
1999,CHI,1091,-0.0811444119427146,0.3987167736021998,4.992667277726856,0.076076993583868,0.6801099908340972,68.1875,,0.6186770428015564,0.6253041362530414,0.6722689075630253,1.6403940886699508,203,0.4285714285714285,16,15.072072072072071,20.8125,0.837696335078534,0.10471204188481675,382,0.15037593984962405,0.7022556390977444,0.13533834586466165,665,0.40707964601769914,0.4424778761061947,0.08849557522123894,0.061946902654867256,113,,0.053445850914205346
1999,CIN,1012,-0.0753528960585181,0.4011857707509881,5.08399209486166,0.0760869565217391,0.650197628458498,63.25,,0.5851648351648352,0.6171052631578947,0.5796178343949044,1.5947368421052632,190,0.4259259259259259,16,15.943181818181818,18.9375,0.8042452830188679,0.1721698113207547,424,0.16252390057361377,0.6137667304015296,0.14531548757170173,523,0.41216216216216217,0.36486486486486486,0.08783783783783784,0.06756756756756757,148,,0.08277027027027027
1999,CLE,853,-0.1269279475196433,0.3481828839390387,4.351699882766706,0.0679953106682297,0.6729191090269636,53.3125,,0.5944700460829493,0.616822429906542,0.5921052631578947,1.371584699453552,183,0.7241379310344828,16,16.97826086956522,15.6875,0.8284789644012945,0.13915857605177995,309,0.20085470085470086,0.5897435897435898,0.12179487179487179,468,0.5072463768115942,0.3188405797101449,0.07246376811594203,0.043478260869565216,69,,0.10989010989010989
1999,DAL,997,-0.0167078154131912,0.39518555667001,5.152457372116349,0.0982948846539618,0.5275827482447342,62.3125,,0.5355648535564853,0.4634464751958224,0.4296875,1.8994708994708995,189,0.574468085106383,16,16.68354430379747,22.4375,0.9144050104384134,0.03549060542797495,479,0.1710794297352342,0.6191446028513238,0.15274949083503056,491,0.6220472440944882,0.1889763779527559,0.12598425196850394,0.015748031496062992,127,,0.04633204633204633
1999,DEN,1033,-0.0487415865637386,0.4007744433688286,5.060987415295257,0.079380445304937,0.5866408518877058,64.5625,,0.571157495256167,0.5340050377833753,0.4436619718309859,1.7202072538860105,193,0.3958333333333333,16,16.55,20.75,0.8925438596491229,0.10526315789473684,456,0.1859582542694497,0.5426944971537002,0.19924098671726756,527,0.5693430656934306,0.19708029197080293,0.08759124087591241,0.08759124087591241,137,,0.058925476603119586
1999,DET,951,-0.0650611238772911,0.3827549947423764,5.098843322818087,0.0862250262881177,0.668769716088328,59.4375,,0.6402569593147751,0.5938375350140056,0.574468085106383,1.7165775401069518,187,0.6111111111111112,16,15.988505747126437,20.0625,0.7660818713450293,0.09064327485380116,342,0.15955473098330242,0.6233766233766234,0.15398886827458255,539,0.46236559139784944,0.27956989247311825,0.15053763440860216,0.07526881720430108,93,,0.1024390243902439
1999,GB,1008,-0.0361224260870295,0.4047619047619047,5.333333333333333,0.0932539682539682,0.6418650793650794,63.0,,0.6060037523452158,0.5795454545454546,0.6394557823129252,1.8848167539267016,191,0.5084745762711864,16,14.87962962962963,22.5,0.8992042440318302,0.07957559681697612,377,0.1793103448275862,0.6189655172413793,0.13275862068965516,580,0.40714285714285714,0.37857142857142856,0.12857142857142856,0.03571428571428571,140,,0.05529225908372828
1999,IND,949,0.054305186827831,0.4120126448893572,5.859852476290833,0.0979978925184404,0.5922023182297155,59.3125,,0.6124721603563474,0.5224274406332454,0.5314685314685315,2.361111111111111,180,0.4821428571428571,16,19.492537313432837,26.5625,0.9395465994962217,0.055415617128463476,397,0.18574108818011256,0.6322701688555347,0.18198874296435272,533,0.5673758865248227,0.2695035460992908,0.12056737588652482,0.0425531914893617,141,,0.02527075812274368
1999,JAX,1060,0.0481394890717053,0.4283018867924528,5.237735849056604,0.0839622641509433,0.5735849056603773,66.25,,0.5867924528301887,0.5103030303030303,0.4590163934426229,2.0489130434782608,184,0.4769230769230769,16,18.06896551724138,23.5625,0.902834008097166,0.09109311740890688,494,0.124282982791587,0.6826003824091779,0.16252390057361377,523,0.5706214689265536,0.2542372881355932,0.096045197740113,0.062146892655367235,177,,0.06315789473684211
1999,KC,1029,-0.0069273550249159,0.391642371234208,5.141885325558795,0.0835762876579203,0.5131195335276968,64.3125,,0.4771784232365145,0.4626288659793814,0.39,1.7272727272727273,209,0.65,16,13.522727272727273,22.5625,0.4931237721021611,0.021611001964636542,509,0.0847457627118644,0.5572033898305084,0.2733050847457627,472,0.29896907216494845,0.1134020618556701,0.1958762886597938,0.010309278350515464,97,,0.04980842911877394
1999,LA,894,0.1451768847588268,0.4714445688689809,6.625279642058166,0.1241610738255033,0.5906040268456376,59.6,,0.6473988439306358,0.5508474576271186,0.5503875968992248,2.723529411764706,170,0.6730769230769231,15,24.535211267605632,30.866666666666667,0.7312661498708011,0.04909560723514212,387,0.23044397463002114,0.6173361522198731,0.07610993657505286,473,0.432,0.264,0.08,0.04,125,,0.05905511811023622
1999,LAC,1021,-0.1518122055574638,0.3555337904015671,4.357492654260529,0.0617042115572967,0.6258570029382958,63.8125,,0.5915221579961464,0.5525291828793775,0.5695364238410596,1.4438775510204085,196,0.4,16,19.5,17.6875,0.9029850746268657,0.08706467661691543,402,0.31693989071038253,0.33697632058287796,0.33879781420765026,549,0.5845070422535211,0.14084507042253522,0.20422535211267606,0.04225352112676056,142,,0.07246376811594203
1999,LV,1039,0.0408949918946653,0.4254090471607314,5.433108758421559,0.1000962463907603,0.5717035611164581,64.9375,,0.570631970260223,0.5091575091575091,0.4472049689440994,2.284210526315789,190,0.5645161290322581,16,16.817073170731707,27.125,0.9033613445378151,0.08403361344537816,476,0.18253968253968253,0.5257936507936508,0.16666666666666666,504,0.6209150326797386,0.1895424836601307,0.11764705882352941,0.032679738562091505,153,,0.08672566371681416
1999,MIA,1049,-0.1219738026623327,0.3755958055290753,4.638703527168732,0.0829361296472831,0.6015252621544328,65.5625,,0.5584415584415584,0.5410447761194029,0.5448717948717948,1.9751243781094527,201,0.4339622641509434,16,15.54368932038835,24.8125,0.9126436781609195,0.06206896551724138,435,0.1806797853309481,0.590339892665474,0.11270125223613596,559,0.5337837837837838,0.3108108108108108,0.07432432432432433,0.0,148,,0.060064935064935064
1999,MIN,962,0.013114045579781,0.4438669438669438,5.944906444906445,0.1153846153846153,0.5883575883575883,60.125,,0.5912863070539419,0.5272244355909694,0.4551724137931034,2.372972972972973,185,0.5333333333333333,16,19.88888888888889,27.4375,0.941320293398533,0.04156479217603912,409,0.126,0.73,0.14,500,0.5808823529411765,0.36764705882352944,0.04411764705882353,0.007352941176470588,136,,0.07553956834532374
1999,NE,994,-0.1163713755386387,0.3712273641851106,5.083501006036217,0.0814889336016096,0.6096579476861167,62.125,,0.5770833333333333,0.5447368421052632,0.4384615384615384,1.4702970297029705,202,0.3829787234042553,16,16.142857142857142,18.5625,0.8910891089108911,0.06683168316831684,404,0.23255813953488372,0.6046511627906976,0.14728682170542637,516,0.6428571428571429,0.19047619047619047,0.11904761904761904,0.031746031746031744,126,,0.0945945945945946
1999,NO,1031,-0.1357579182712235,0.3656644034917555,4.79243452958293,0.0824442289039767,0.5926285160038798,64.4375,,0.522,0.5328282828282829,0.4666666666666667,1.4630541871921183,203,0.4347826086956521,16,15.577777777777778,18.5625,0.8485523385300668,0.10022271714922049,449,0.1856060606060606,0.5909090909090909,0.13636363636363635,528,0.5151515151515151,0.23484848484848486,0.05303030303030303,0.06818181818181818,132,,0.06814310051107325
1999,NYG,1054,-0.0957776659283622,0.3842504743833017,4.853889943074004,0.0683111954459203,0.6347248576850095,65.875,,0.5588235294117647,0.5804455445544554,0.5774647887323944,1.7268041237113405,194,0.5348837209302325,16,16.25242718446602,20.9375,0.7662650602409639,0.10361445783132531,415,0.2170940170940171,0.558974358974359,0.18803418803418803,585,0.41044776119402987,0.3208955223880597,0.12686567164179105,0.08955223880597014,134,,0.0640625
1999,NYJ,973,-0.0324008616815489,0.3895169578622816,4.861253854059609,0.0832476875642343,0.5560123329907503,60.8125,,0.5288640595903166,0.5062068965517241,0.5038759689922481,1.6898395721925137,187,0.44,16,20.81967213114754,19.75,0.837953091684435,0.1023454157782516,469,0.17105263157894737,0.6600877192982456,0.07236842105263158,456,0.504,0.24,0.104,0.08,125,,0.07297830374753451
1999,PHI,923,-0.1987309422908096,0.3315276273022752,4.110509209100759,0.066088840736728,0.6121343445287107,57.6875,,0.5623471882640587,0.5345080763582967,0.620253164556962,1.316831683168317,202,0.4137931034482758,16,16.574468085106382,16.625,0.855036855036855,0.13022113022113022,407,0.1986754966887417,0.565121412803532,0.20088300220750552,453,0.5,0.15714285714285714,0.22857142857142856,0.05714285714285714,70,,0.09477756286266925
1999,PIT,1040,-0.0702214654786229,0.4163461538461538,4.617307692307692,0.0673076923076923,0.5865384615384616,65.0,,0.5625,0.538558786346397,0.5,1.7959183673469388,196,0.5576923076923077,16,19.135416666666668,22.0,0.8526315789473684,0.12631578947368421,475,0.13076923076923078,0.6884615384615385,0.10384615384615385,520,0.5634920634920635,0.30952380952380953,0.03968253968253968,0.07936507936507936,126,,0.06514084507042253
1999,SEA,948,-0.0865435641926322,0.3829113924050633,5.0548523206751055,0.0928270042194092,0.5981012658227848,59.25,,0.6278026905829597,0.5454545454545454,0.5,1.7538461538461538,195,0.4666666666666667,16,19.088607594936708,21.375,0.8835443037974684,0.06835443037974684,395,0.12650602409638553,0.6546184738955824,0.12048192771084337,498,0.5648148148148148,0.3333333333333333,0.027777777777777776,0.046296296296296294,108,,0.06666666666666667
1999,SF,991,-0.0421913280900789,0.4177598385469223,5.369323915237135,0.0877901109989909,0.627648839556004,61.9375,,0.5571776155717761,0.5706806282722513,0.5702479338842975,1.6348314606741574,178,0.4888888888888889,16,14.666666666666666,18.1875,0.7111111111111111,0.12345679012345678,405,0.18265682656826568,0.577490774907749,0.12361623616236163,542,0.31092436974789917,0.31932773109243695,0.07563025210084033,0.058823529411764705,119,,0.05782312925170068
1999,TB,968,-0.151606274152844,0.3502066115702479,4.333677685950414,0.0795454545454545,0.53099173553719,60.5,,0.5346534653465347,0.4522821576763485,0.4913793103448275,1.4773869346733668,199,0.375,16,20.746835443037973,18.375,0.41115702479338845,0.08677685950413223,484,0.20092378752886836,0.6143187066974596,0.10392609699769054,433,0.21818181818181817,0.24545454545454545,0.09090909090909091,0.045454545454545456,110,,0.0865979381443299
1999,TEN,982,0.0097955152108779,0.4042769857433808,5.337067209775968,0.0875763747454175,0.59979633401222,61.375,,0.592901878914405,0.5508586525759577,0.5035971223021583,2.0051546391752577,194,0.6226415094339622,16,20.065934065934066,24.3125,0.819634703196347,0.1689497716894977,438,0.142578125,0.521484375,0.314453125,512,0.48507462686567165,0.22388059701492538,0.11194029850746269,0.13432835820895522,134,,0.045871559633027525
1999,WAS,999,0.0754295365384072,0.4434434434434434,5.901901901901902,0.1121121121121121,0.5725725725725725,62.4375,,0.5404761904761904,0.5153846153846153,0.3687943262411347,2.408376963350785,191,0.6078431372549019,16,19.05128205128205,28.75,0.9128440366972477,0.0389908256880734,436,0.14893617021276595,0.5570599613152805,0.11992263056092843,517,0.6343283582089553,0.1791044776119403,0.05970149253731343,0.03731343283582089,134,,0.05319148936170213
2000,ARI,920,-0.1543395804989324,0.3858695652173913,4.803260869565217,0.0771739130434782,0.6521739130434783,57.5,,0.5729442970822282,0.5962643678160919,0.576,1.4180790960451977,177,0.3478260869565217,16,27.663780663780663,15.6875,0.8613569321533924,0.11504424778761062,339,0.26542056074766357,0.5794392523364486,0.1383177570093458,535,0.5470085470085471,0.26495726495726496,0.11965811965811966,0.042735042735042736,117,,0.058319039451114926
2000,ATL,912,-0.2281677499148457,0.3607456140350877,4.316885964912281,0.0646929824561403,0.6348684210526315,57.0,,0.5653153153153153,0.5732574679943101,0.56,1.4230769230769231,182,0.3846153846153846,16,30.280669144981413,16.1875,0.892128279883382,0.0641399416909621,343,0.11764705882352941,0.6024340770791075,0.15212981744421908,493,0.5222222222222223,0.3111111111111111,0.1,0.03333333333333333,90,,0.10701754385964912
2000,BAL,1049,-0.0603523382587573,0.4013346043851287,4.694947569113442,0.0857959961868446,0.5376549094375596,65.5625,,0.545816733067729,0.4474660074165636,0.4472049689440994,1.739795918367347,196,0.4259259259259259,16,29.941011235955056,21.3125,0.9071146245059288,0.07707509881422925,506,0.2242798353909465,0.49794238683127573,0.25308641975308643,486,0.5947712418300654,0.23529411764705882,0.10457516339869281,0.0457516339869281,153,,0.07904411764705882
2000,BUF,1009,-0.0579772991625941,0.4033696729435084,5.153617443012884,0.0901883052527254,0.6144697720515362,67.26666666666667,,0.5901328273244781,0.5404699738903395,0.4892086330935252,1.702020202020202,198,0.4821428571428571,15,29.32554945054945,22.466666666666665,0.7611607142857143,0.16071428571428573,448,0.18016194331983806,0.6619433198380567,0.14777327935222673,494,0.48872180451127817,0.24060150375939848,0.10526315789473684,0.10526315789473684,133,,0.0944741532976827
2000,CAR,970,-0.0817593473523894,0.4051546391752577,4.749484536082474,0.0711340206185567,0.6649484536082474,60.625,,0.6680497925311203,0.6289473684210526,0.6107784431137725,1.838150289017341,173,0.4310344827586206,16,29.70137825421133,19.875,0.49279538904899134,0.12103746397694524,347,0.1043956043956044,0.6098901098901099,0.16117216117216118,546,0.20253164556962025,0.31645569620253167,0.12025316455696203,0.04430379746835443,158,,0.10737179487179487
2000,CHI,980,-0.1397594987061331,0.3918367346938775,4.579591836734694,0.0632653061224489,0.6214285714285714,61.25,,0.5625,0.5475543478260869,0.5416666666666666,1.175257731958763,194,0.4137931034482758,16,28.426446280991737,14.25,0.8199513381995134,0.15815085158150852,411,0.15414258188824662,0.7129094412331407,0.12909441233140656,519,0.5,0.32857142857142857,0.04285714285714286,0.12857142857142856,70,,0.05975395430579965
