season,team,games,plays,epa_play,success_rate,yards_play,explosive_rate,pass_rate,neutral_pass_rate,early_down_pass_rate,redzone_pass_rate,proe,team_adot,seconds_per_play,points_per_drive,redzone_td_rate,off_points_per_game,plays_per_game,rb_carry_share,qb_carry_share,rb_target_share,wr_target_share,te_target_share,rz_rb_share,rz_wr_share,rz_te_share,rz_qb_share
2013,ARI,16,1016,-0.03532543117844354,0.4074803149606299,5.474409448818897,0.08858267716535433,0.609251968503937,0.576271186440678,0.54125,0.5669291338582677,0.9755294564671404,9.221640488656195,30.430521091811414,1.9210526315789473,0.54,22.8125,63.5,0.9676616915422885,0.017412935323383085,0.17793594306049823,0.6298932384341637,0.17615658362989323,0.4878048780487805,0.35772357723577236,0.13821138211382114,0.008130081300813009
2013,ATL,16,1015,-0.004254690325742133,0.43940886699507387,5.432512315270936,0.06600985221674877,0.6985221674876847,0.6390977443609023,0.6427672955974842,0.6688311688311688,6.148235589412633,6.821917808219178,29.309842041312272,2.1149425287356323,0.5576923076923077,23.0,63.4375,0.8248407643312102,0.03184713375796178,0.19290123456790123,0.5416666666666666,0.21141975308641975,0.38095238095238093,0.2925170068027211,0.2108843537414966,0.006802721088435374
2013,BAL,16,1081,-0.1183513675626865,0.35522664199814985,4.5559666975023125,0.0666049953746531,0.6318223866790009,0.5866141732283464,0.5559655596555966,0.5804195804195804,2.4530218619505195,9.369529983792544,27.401384083044984,1.6748768472906403,0.48,21.25,67.5625,0.9012048192771084,0.06506024096385542,0.16286644951140064,0.5912052117263844,0.21172638436482086,0.4928571428571429,0.30714285714285716,0.12142857142857143,0.02142857142857143
2013,BUF,16,1097,-0.08814598557557783,0.390154968094804,4.9598906107566085,0.08842297174111212,0.5515041020966271,0.484573502722323,0.47568208778173193,0.41496598639455784,-5.105545735640372,8.648752399232245,25.857466063348415,1.721951219512195,0.5,22.0625,68.5625,0.8409090909090909,0.11742424242424243,0.22157996146435452,0.5741811175337187,0.18882466281310212,0.5827338129496403,0.2014388489208633,0.05755395683453238,0.1223021582733813
2013,CAR,16,981,0.0476666447493114,0.4199796126401631,5.184505606523955,0.07543323139653414,0.5616717635066258,0.5859375,0.5151116951379764,0.44805194805194803,-1.2385736410406387,9.017021276595745,31.77363184079602,2.104294478527607,0.5769230769230769,21.4375,61.3125,0.5534188034188035,0.21581196581196582,0.09850107066381156,0.5931477516059958,0.2398286937901499,0.3219178082191781,0.2328767123287671,0.13013698630136986,0.13013698630136986
2013,CHI,16,998,0.07886295400779467,0.45090180360721444,6.130260521042084,0.10320641282565131,0.627254509018036,0.5956043956043956,0.5665399239543726,0.5806451612903226,1.83051243846217,8.747826086956522,31.432098765432098,2.5511363636363638,0.603448275862069,28.0625,62.375,0.8956743002544529,0.06361323155216285,0.17894736842105263,0.6350877192982456,0.17543859649122806,0.5228758169934641,0.3137254901960784,0.12418300653594772,0.032679738562091505
2013,CIN,16,1076,0.024250551905620338,0.4312267657992565,5.488847583643123,0.08085501858736059,0.595724907063197,0.6092184368737475,0.5462184873949579,0.5639097744360902,3.204911414942389,8.571672354948806,30.390355912743974,2.2275132275132274,0.7551020408163265,26.3125,67.25,0.8633405639913232,0.10412147505422993,0.13541666666666666,0.6319444444444444,0.2326388888888889,0.484375,0.375,0.09375,0.046875
2013,CLE,16,1070,-0.07603950507092333,0.3897196261682243,5.078504672897196,0.07383177570093458,0.7,0.6134751773049646,0.6413449564134496,0.5928571428571429,7.112927973688206,8.334808259587021,26.416763678696157,1.643979057591623,0.5384615384615384,19.625,66.875,0.8830409356725146,0.07602339181286549,0.21641791044776118,0.5671641791044776,0.21641791044776118,0.5,0.3014705882352941,0.17647058823529413,0.022058823529411766
2013,DAL,16,946,0.057586818083853,0.4682875264270613,5.77906976744186,0.09090909090909091,0.6659619450317125,0.6415478615071283,0.6157894736842106,0.6046511627906976,7.348052324652357,7.988034188034188,30.608811748998665,2.3146067415730336,0.6851851851851852,25.75,59.125,0.950920245398773,0.03374233128834356,0.15,0.6051724137931035,0.24310344827586206,0.46774193548387094,0.3467741935483871,0.1774193548387097,0.008064516129032258
2013,DEN,16,1131,0.2131048452690329,0.5013262599469496,6.4907161803713525,0.10256410256410256,0.6153846153846154,0.6526548672566371,0.5624321389793703,0.6153846153846154,6.514358803610112,7.808605341246291,26.60520607375271,3.0572916666666665,0.8,36.6875,70.6875,0.9679633867276888,0.02517162471395881,0.17313432835820897,0.6238805970149254,0.20298507462686566,0.46875,0.3802083333333333,0.13541666666666666,0.015625
2013,DET,16,1087,-0.0030220404370785692,0.43054277828886844,5.785648574057038,0.09935602575896964,0.6117755289788408,0.5807453416149069,0.5386416861826698,0.5838926174496645,0.8865732521421885,8.304278922345484,30.252821670428894,2.1842105263157894,0.6909090909090909,25.9375,67.9375,0.9237875288683602,0.06235565819861432,0.2520064205457464,0.5714285714285714,0.17656500802568217,0.46258503401360546,0.3401360544217687,0.14285714285714285,0.04081632653061224
2013,GB,16,1057,0.06998884762155923,0.4531693472090823,6.072847682119205,0.10501419110690634,0.609271523178808,0.5810055865921788,0.5451263537906137,0.5698924731182796,2.058047167745365,7.659611992945326,29.24652777777778,2.403314917127072,0.5303030303030303,27.1875,66.0625,0.8808988764044944,0.0853932584269663,0.11171171171171171,0.6558558558558558,0.1981981981981982,0.47126436781609193,0.367816091954023,0.09195402298850575,0.028735632183908046
2013,HOU,16,1085,-0.11359314095461998,0.40368663594470044,5.121658986175115,0.08940092165898618,0.6276497695852534,0.5441176470588235,0.5686977299880526,0.5573770491803278,-1.667290422636243,8.184126984126983,28.815758980301275,1.67,0.55,20.875,67.8125,0.9467312348668281,0.04600484261501211,0.1723027375201288,0.5555555555555556,0.25442834138486314,0.48333333333333334,0.3,0.15833333333333333,0.03333333333333333
2013,IND,16,1006,0.024713309823607487,0.43339960238568587,5.450298210735586,0.0775347912524851,0.6530815109343936,0.6351039260969977,0.6160714285714286,0.6739130434782609,6.523861877516534,8.142611683848797,28.75891758917589,2.2752808988764044,0.5961538461538461,25.3125,62.875,0.8392857142857143,0.12244897959183673,0.15771230502599654,0.6117850953206239,0.1923743500866551,0.38345864661654133,0.37593984962406013,0.13533834586466165,0.07518796992481203
2013,JAX,16,1017,-0.16793066924859504,0.37954768928220256,4.625368731563422,0.0688298918387414,0.647984267453294,0.583547557840617,0.5866141732283464,0.6538461538461539,1.3085118876797612,6.617597292724196,25.885429638854298,1.3802083333333333,0.45454545454545453,16.5625,63.5625,0.8936170212765957,0.09042553191489362,0.17606837606837608,0.6341880341880342,0.1623931623931624,0.3798449612403101,0.4108527131782946,0.14728682170542637,0.03875968992248062
2013,KC,16,1006,0.02661445375045036,0.42147117296222664,5.379721669980119,0.09741550695825049,0.6272365805168986,0.64030131826742,0.5628970775095299,0.5705128205128205,5.667224183130572,6.559040590405904,29.77125,2.0,0.5964912280701754,23.5,62.875,0.7990543735224587,0.16784869976359337,0.2411214953271028,0.5626168224299065,0.14953271028037382,0.5228758169934641,0.27450980392156865,0.09803921568627451,0.0457516339869281
2013,LA,16,953,-0.08846852070795666,0.39769150052465896,5.1322140608604405,0.08814270724029381,0.5844700944386149,0.5324324324324324,0.5130674002751031,0.5510204081632653,-2.646582627401209,7.873267326732673,30.323258869908017,1.905027932960894,0.5102040816326531,21.3125,59.5625,0.9053398058252428,0.05825242718446602,0.1550695825049702,0.5447316103379721,0.30019880715705766,0.5034965034965035,0.3076923076923077,0.15384615384615385,0.03496503496503497
2013,LAC,16,1053,0.13712401657198736,0.4691358024691358,5.981956315289649,0.09211775878442545,0.5574548907882241,0.5290909090909091,0.498812351543943,0.591715976331361,-1.389843887133844,7.767955801104972,31.37456242707118,2.5521472392638036,0.5263157894736842,26.0,65.8125,0.9083333333333333,0.058333333333333334,0.23925233644859814,0.4766355140186916,0.27850467289719627,0.573170731707317,0.2682926829268293,0.11585365853658537,0.036585365853658534
2013,LV,16,991,-0.06309856432162737,0.3905146316851665,5.39656912209889,0.08173562058526741,0.6054490413723511,0.5361596009975063,0.5251322751322751,0.5254237288135594,-2.141817872093917,8.11046511627907,29.77319587628866,1.9206349206349207,0.6,22.6875,61.9375,0.668997668997669,0.023310023310023312,0.1732283464566929,0.5649606299212598,0.15354330708661418,0.4051724137931034,0.33620689655172414,0.08620689655172414,0.017241379310344827
2013,MIA,16,988,-0.04212001238470318,0.40789473684210525,5.074898785425101,0.07692307692307693,0.6700404858299596,0.6007005253940455,0.6065789473684211,0.5619834710743802,6.171529654692481,9.66044142614601,28.001272264631044,1.797872340425532,0.5777777777777777,21.125,61.75,0.8588235294117647,0.09117647058823529,0.08934707903780069,0.697594501718213,0.211340206185567,0.4789915966386555,0.31092436974789917,0.16806722689075632,0.04201680672268908
2013,MIN,16,1005,-0.037659115947257876,0.40696517412935324,5.488557213930348,0.1044776119402985,0.6228855721393035,0.5734126984126984,0.5472186287192755,0.5813953488372093,0.19908066672175678,8.644688644688644,28.03726708074534,2.168421052631579,0.5531914893617021,25.75,62.8125,0.8939759036144578,0.10602409638554217,0.27102803738317754,0.4635514018691589,0.22242990654205608,0.6290322580645161,0.18548387096774194,0.08870967741935484,0.08870967741935484
2013,NE,16,1117,0.03986911145700579,0.4565801253357207,5.52461951656222,0.08683974932855863,0.5971351835273053,0.5693160813308688,0.5396825396825397,0.5,1.3580222586595063,8.474358974358974,26.362334801762113,2.3664921465968587,0.5806451612903226,28.25,69.8125,0.9514348785871964,0.033112582781456956,0.18770226537216828,0.6553398058252428,0.1488673139158576,0.5595238095238095,0.30952380952380953,0.08928571428571429,0.02976190476190476
2013,NO,16,1056,0.12314316516945524,0.4734848484848485,6.073863636363637,0.09943181818181818,0.6619318181818182,0.6875,0.6239316239316239,0.6242038216560509,8.269889020911334,8.021571648690292,30.183179723502302,2.6184971098265897,0.6037735849056604,28.3125,66.0,0.8997289972899729,0.04336043360433604,0.2888198757763975,0.39751552795031053,0.2841614906832298,0.5205479452054794,0.17123287671232876,0.2191780821917808,0.02054794520547945
2013,NYG,16,979,-0.15649906610148176,0.39632277834525026,5.035750766087845,0.09193054136874361,0.6261491317671093,0.5912863070539419,0.5548216644649934,0.5754716981132075,1.7080729237478893,9.47442680776014,29.43211488250653,1.7185929648241205,0.4722222222222222,21.375,61.1875,0.956989247311828,0.03225806451612903,0.15178571428571427,0.6446428571428572,0.18035714285714285,0.5480769230769231,0.3173076923076923,0.125,0.0
2013,NYJ,16,1011,-0.10071691286836826,0.3778437190900099,5.040553907022749,0.08506429277942631,0.5548961424332344,0.5257731958762887,0.48258064516129034,0.5169491525423728,-5.494302901615316,9.031315240083508,29.48692403486924,1.6839378238341969,0.5238095238095238,20.3125,63.1875,0.7752577319587629,0.1422680412371134,0.14435146443514643,0.6171548117154811,0.200836820083682,0.4,0.3217391304347826,0.13043478260869565,0.08695652173913043
2013,PHI,16,1032,0.10704912183770773,0.4641472868217054,6.488372093023256,0.14050387596899225,0.5697674418604651,0.575,0.5315985130111525,0.5319148936170213,-0.8345340757609107,9.834645669291339,24.302409638554217,2.417525773195876,0.5932203389830508,29.3125,64.5,0.8368200836820083,0.15271966527196654,0.1659919028340081,0.6052631578947368,0.22874493927125505,0.4496124031007752,0.2868217054263566,0.13953488372093023,0.12403100775193798
2013,PIT,16,1007,0.0016569810329721143,0.42502482621648463,5.374379344587885,0.08540218470705065,0.6325719960278053,0.5796766743648961,0.5855855855855856,0.6666666666666666,3.528442497382749,8.548275862068966,30.23739237392374,2.0163934426229506,0.5370370370370371,23.0625,62.9375,0.9296875,0.044270833333333336,0.18825561312607944,0.6442141623488774,0.16753022452504318,0.4873417721518987,0.41139240506329117,0.0759493670886076,0.02531645569620253
2013,SEA,16,953,0.06201735218113892,0.44700944386149005,5.714585519412382,0.11332633788037776,0.5383001049317944,0.5476718403547672,0.4601889338731444,0.47619047619047616,-3.5828208660263203,9.557416267942584,31.10756972111554,2.2513966480446927,0.5862068965517241,25.1875,59.5625,0.8126272912423625,0.1670061099796334,0.13691931540342298,0.6210268948655256,0.21515892420537897,0.5488721804511278,0.23308270676691728,0.08270676691729323,0.11278195488721804
2013,SF,16,945,0.03178827299992927,0.4148148148148148,5.497354497354498,0.10899470899470899,0.5322751322751322,0.5655021834061136,0.46703296703296704,0.40384615384615385,-1.9213763868840283,9.47242206235012,31.119302949061662,2.1043956043956045,0.559322033898305,23.9375,59.0625,0.8057259713701431,0.16768916155419222,0.08759124087591241,0.5620437956204379,0.26034063260340634,0.5533333333333333,0.16666666666666666,0.14666666666666667,0.06666666666666667
2013,TB,16,972,-0.09618171269230243,0.36934156378600824,4.593621399176954,0.08436213991769548,0.5905349794238683,0.5638766519823789,0.5006839945280438,0.6470588235294118,-2.6821957226582023,9.171206225680933,29.22875816993464,1.5737704918032787,0.5405405405405406,18.0,60.75,0.927007299270073,0.05596107055961071,0.1862348178137652,0.611336032388664,0.1720647773279352,0.4945054945054945,0.38461538461538464,0.0989010989010989,0.0
2013,TEN,16,1018,0.02406556596307322,0.4223968565815324,5.306483300589391,0.08055009823182711,0.5982318271119843,0.5304990757855823,0.5213454075032341,0.5271317829457365,-2.376563150677208,9.071833648393195,28.941958887545344,2.0279329608938546,0.5833333333333334,22.6875,63.625,0.8694690265486725,0.1261061946902655,0.13688212927756654,0.6673003802281369,0.1920152091254753,0.5121951219512195,0.22764227642276422,0.15447154471544716,0.10569105691056911
2013,WAS,16,1101,-0.048844266640158646,0.4232515894641235,5.37511353315168,0.08265213442325159,0.6257947320617621,0.5123339658444023,0.5626477541371159,0.5606060606060606,-3.03558479016689,8.555189456342669,27.548423423423422,1.816326530612245,0.56,22.25,68.8125,0.7555555555555555,0.19333333333333333,0.09181969949916527,0.666110183639399,0.2270450751252087,0.36507936507936506,0.30158730158730157,0.19047619047619047,0.0873015873015873
2014,ARI,16,978,-0.04873777483742323,0.37627811860940696,5.249488752556237,0.0869120654396728,0.6247443762781186,0.6027874564459931,0.5518617021276596,0.6601941747572816,0.7241768846269278,10.612676056338028,29.795629820051413,1.7062146892655368,0.5,18.875,61.125,0.9319371727748691,0.04712041884816754,0.19786096256684493,0.6488413547237076,0.1532976827094474,0.5204081632653061,0.336734693877551,0.1326530612244898,0.01020408163265306
2014,ATL,16,1026,0.009335120944576095,0.4415204678362573,5.901559454191033,0.08771929824561403,0.6647173489278753,0.6263498920086393,0.60375,0.5847457627118644,2.8032719558849206,7.821086261980831,28.598351001177857,2.3372093023255816,0.6428571428571429,25.125,64.125,0.9130434782608695,0.06793478260869565,0.21348314606741572,0.6982343499197432,0.08828250401284109,0.5526315789473685,0.38596491228070173,0.06140350877192982,0.0
2014,BAL,16,998,0.04969921039934627,0.43587174348697394,5.867735470941883,0.11122244488977956,0.5771543086172345,0.5565610859728507,0.5224646983311938,0.4971751412429379,-2.4538035411201045,8.436131386861314,29.25925925925926,2.289772727272727,0.5454545454545454,25.1875,62.375,0.9327146171693735,0.060324825986078884,0.14972273567467653,0.5841035120147874,0.21626617375231053,0.5174418604651163,0.27906976744186046,0.12790697674418605,0.040697674418604654
2014,BUF,16,1006,-0.07615120371898947,0.4095427435387674,5.081510934393638,0.0775347912524851,0.6262425447316103,0.5923694779116466,0.5602094240837696,0.583941605839416,0.30693015876127994,7.244791666666667,28.749685534591194,1.7486910994764397,0.46938775510204084,20.875,62.875,0.9207161125319693,0.05115089514066496,0.25524475524475526,0.5611888111888111,0.16958041958041958,0.47692307692307695,0.3076923076923077,0.11538461538461539,0.05384615384615385
2014,CAR,16,1049,-0.011498776371418665,0.4413727359389895,5.295519542421354,0.0886558627264061,0.5881792183031459,0.5855263157894737,0.5324357405140759,0.49606299212598426,-2.3714148854078623,9.817343173431734,29.824499411071848,2.1040462427745665,0.5,22.75,65.5625,0.6774193548387096,0.221505376344086,0.0962962962962963,0.5925925925925926,0.2740740740740741,0.32,0.248,0.192,0.16
2014,CHI,16,992,-0.06910231384689555,0.43548387096774194,5.288306451612903,0.07459677419354839,0.6764112903225806,0.6743215031315241,0.6310935441370223,0.6692913385826772,3.1715343668756466,7.346469622331691,29.89720812182741,1.947674418604651,0.673469387755102,20.9375,62.0,0.8830409356725146,0.0847953216374269,0.22532894736842105,0.5263157894736842,0.24671052631578946,0.4330708661417323,0.36220472440944884,0.1732283464566929,0.023622047244094488
2014,CIN,16,1005,-0.021285595292995594,0.4208955223880597,5.555223880597015,0.08955223880597014,0.5422885572139303,0.527114967462039,0.48020434227330777,0.4236111111111111,-4.672676879375135,7.727634194831014,29.5451174289246,2.135869565217391,0.5555555555555556,24.5625,62.8125,0.8643006263048016,0.10020876826722339,0.2150101419878296,0.5740365111561866,0.20892494929006086,0.539568345323741,0.2589928057553957,0.10071942446043165,0.10071942446043165
2014,CLE,16,1003,-0.07927311526924176,0.3728813559322034,5.1834496510468595,0.09471585244267199,0.5483549351944168,0.526,0.46035805626598464,0.3949579831932773,-7.004657583283344,10.039920159680639,27.496871088861077,1.6473684210526316,0.5531914893617021,19.5625,62.6875,0.9065817409766455,0.07218683651804671,0.09619238476953908,0.7014028056112225,0.20040080160320642,0.6260869565217392,0.2608695652173913,0.06086956521739131,0.05217391304347826
2014,DAL,16,999,0.11551241051361907,0.46546546546546547,6.1591591591591595,0.11311311311311312,0.5165165165165165,0.49223946784922396,0.45031446540880504,0.5080645161290323,-7.504150512217133,9.0,32.77985074626866,2.7732558139534884,0.6346153846153846,29.8125,62.4375,0.9554655870445344,0.03643724696356275,0.1932059447983015,0.5732484076433121,0.23142250530785563,0.5630252100840336,0.3025210084033613,0.13445378151260504,0.0
2014,DEN,16,1044,0.09892154988667164,0.46264367816091956,6.193486590038314,0.11302681992337164,0.5986590038314177,0.5831381733021077,0.5451219512195122,0.632768361581921,1.1641961386805522,8.464462809917356,28.96781883194279,2.650537634408602,0.6721311475409836,30.8125,65.25,0.9478672985781991,0.026066350710900472,0.1625207296849088,0.6782752902155887,0.15920398009950248,0.4685714285714286,0.3942857142857143,0.13142857142857142,0.005714285714285714
2014,DET,16,1023,-0.010979172405042549,0.41544477028348,5.347018572825024,0.08504398826979472,0.6480938416422287,0.6348195329087049,0.5829081632653061,0.5986842105263158,1.7218049054825177,8.045075125208681,30.420549581839904,2.0114942528735633,0.5416666666666666,21.875,63.9375,0.896551724137931,0.0636604774535809,0.2745762711864407,0.5813559322033899,0.13220338983050847,0.5972222222222222,0.2569444444444444,0.09722222222222222,0.020833333333333332
2014,GB,16,981,0.13693440597017525,0.46687054026503566,6.322120285423038,0.11824668705402651,0.6044852191641182,0.6020833333333333,0.5417201540436457,0.6256684491978609,2.4022540985155665,8.069029850746269,30.37641154328733,2.8895705521472395,0.5967741935483871,29.4375,61.3125,0.8361445783132531,0.07951807228915662,0.16195856873822975,0.6779661016949152,0.15065913370998116,0.3770491803278688,0.3825136612021858,0.12568306010928962,0.04918032786885246
2014,HOU,16,1041,-0.03511798317993363,0.39865513928914503,5.316042267050912,0.09221902017291066,0.521613832853026,0.5148514851485149,0.458808618504436,0.562962962962963,-8.34766852881448,8.273858921161827,28.52707581227437,1.9293478260869565,0.54,22.1875,65.0625,0.8893058161350844,0.10131332082551595,0.17916666666666667,0.7,0.10625,0.5112781954887218,0.3383458646616541,0.06015037593984962,0.06015037593984962
2014,IND,16,1084,0.012868472277450145,0.4492619926199262,6.018450184501845,0.1014760147601476,0.6706642066420664,0.6585365853658537,0.62004662004662,0.6549707602339181,7.6396272057234365,8.7821482602118,29.43394077448747,2.476923076923077,0.546875,30.1875,67.75,0.8553299492385786,0.12944162436548223,0.17465224111282843,0.5687789799072643,0.2534775888717156,0.47530864197530864,0.2345679012345679,0.18518518518518517,0.09876543209876543
2014,JAX,16,984,-0.17730981480147323,0.3648373983739837,4.712398373983739,0.08231707317073171,0.6595528455284553,0.5835095137420718,0.6034712950600801,0.6144578313253012,0.37884852599080016,7.276978417266187,26.544631306597672,1.5,0.45454545454545453,18.1875,61.5,0.8319327731092437,0.15966386554621848,0.16817359855334538,0.6853526220614828,0.13200723327305605,0.43037974683544306,0.4430379746835443,0.0759493670886076,0.0379746835443038
2014,KC,16,954,0.030670926174927116,0.42452830188679247,5.351153039832285,0.0859538784067086,0.6069182389937107,0.5858369098712446,0.5452091767881242,0.5857142857142857,0.7639785289405152,5.878296146044625,30.63035019455253,2.0654761904761907,0.6078431372549019,21.6875,59.625,0.8470873786407767,0.10922330097087378,0.18969072164948453,0.51340206185567,0.26804123711340205,0.5859375,0.21875,0.140625,0.03125
2014,LA,16,946,-0.11981075508686412,0.41966173361522197,5.332980972515856,0.0919661733615222,0.6004228329809725,0.5373493975903615,0.5336021505376344,0.5166666666666667,-4.483818494563186,8.281800391389433,30.09261744966443,2.0670391061452515,0.4883720930232558,23.125,59.125,0.8497409326424871,0.04404145077720207,0.20948616600790515,0.49604743083003955,0.2924901185770751,0.5405405405405406,0.25225225225225223,0.17117117117117117,0.036036036036036036
2014,LAC,16,1005,0.011026016361886336,0.42686567164179107,5.440796019900498,0.08855721393034825,0.6268656716417911,0.5859872611464968,0.558974358974359,0.6,-1.017383890254284,8.55322862129145,30.377639751552795,2.0289017341040463,0.574468085106383,21.9375,62.8125,0.9063291139240506,0.08607594936708861,0.19223985890652556,0.5873015873015873,0.2204585537918871,0.4881889763779528,0.28346456692913385,0.18110236220472442,0.047244094488188976
2014,LV,16,983,-0.18417408350083192,0.3672431332655137,4.598168870803662,0.05798575788402848,0.6744659206510681,0.5976744186046512,0.5989085948158254,0.5977011494252874,1.4046831801154727,7.943820224719101,27.89060489060489,1.458762886597938,0.7241379310344828,17.6875,61.4375,0.8493975903614458,0.0783132530120482,0.1631663974151858,0.5541195476575121,0.17932148626817448,0.4186046511627907,0.3488372093023256,0.11627906976744186,0.023255813953488372
2014,MIA,16,1026,0.0037795363205811888,0.48148148148148145,5.4717348927875245,0.09161793372319688,0.6306042884990254,0.6091269841269841,0.5841584158415841,0.5380434782608695,3.3379856173900366,7.771043771043771,28.688172043010752,2.2427745664739884,0.5147058823529411,24.25,64.125,0.8652849740932642,0.11658031088082901,0.1736930860033727,0.6138279932546374,0.21079258010118043,0.5307262569832403,0.29608938547486036,0.1340782122905028,0.03910614525139665
2014,MIN,16,965,-0.03769571193378884,0.41658031088082903,5.246632124352332,0.07875647668393783,0.6238341968911917,0.5766129032258065,0.579088471849866,0.5490196078431373,-0.7801044944654475,7.701171875,28.591494845360824,1.8830409356725146,0.5945945945945946,20.125,60.3125,0.8507462686567164,0.12189054726368159,0.3627450980392157,0.44313725490196076,0.19019607843137254,0.5578947368421052,0.21052631578947367,0.09473684210526316,0.12631578947368421
2014,NE,16,1054,0.08423220226650324,0.45825426944971537,5.572106261859583,0.08064516129032258,0.6129032258064516,0.618421052631579,0.5735115431348724,0.5168539325842697,5.027507325065317,7.995073891625616,27.42922899884925,2.5942857142857143,0.609375,28.375,65.875,0.8973747016706444,0.06443914081145585,0.16638935108153077,0.5357737104825291,0.28452579034941766,0.5263157894736842,0.24561403508771928,0.14619883040935672,0.05847953216374269
2014,NO,16,1080,0.059509940142507586,0.47314814814814815,6.102777777777778,0.09074074074074075,0.6453703703703704,0.601593625498008,0.5928074245939675,0.5521472392638037,0.848466585976658,7.716692189892802,28.231884057971016,2.570588235294118,0.65625,27.3125,67.5,0.9017632241813602,0.04534005037783375,0.23765432098765432,0.4722222222222222,0.2700617283950617,0.5157232704402516,0.20125786163522014,0.20125786163522014,0.025157232704402517
2014,NYG,16,1077,-0.01555065799463044,0.4085422469823584,5.464252553389044,0.07985143918291551,0.596100278551532,0.5788497217068646,0.5265700483091788,0.5965909090909091,-1.9279671800059086,8.288778877887788,28.158857142857144,2.1904761904761907,0.6,25.875,67.3125,0.9501133786848073,0.013605442176870748,0.1669449081803005,0.6343906510851419,0.1986644407345576,0.4375,0.375,0.1590909090909091,0.005681818181818182
2014,NYJ,16,1043,-0.08313920271257891,0.40172579098753597,5.0162991371045065,0.0862895493767977,0.5627996164908916,0.49473684210526314,0.4918238993710692,0.5741935483870968,-7.7765250126701755,8.33939393939394,29.071258907363422,1.814207650273224,0.38461538461538464,20.75,65.1875,0.7704590818363274,0.1596806387225549,0.15767634854771784,0.6078838174273858,0.22199170124481327,0.4482758620689655,0.27586206896551724,0.14482758620689656,0.11724137931034483
2014,PHI,16,1109,-0.015488117336908762,0.43192064923354373,5.7348963029756534,0.1036970243462579,0.60595130748422,0.5835240274599542,0.5474537037037037,0.5142857142857142,-0.5925428745403174,9.008064516129032,23.533259423503328,2.1959798994974875,0.4838709677419355,27.3125,69.3125,0.9080962800875274,0.0787746170678337,0.16666666666666666,0.43137254901960786,0.4019607843137255,0.5739644970414202,0.1834319526627219,0.23076923076923078,0.011834319526627219
