player_id,player_display_name,position,team,opponent_team,gameday,projected_pts,implied_team_total,depth_chart_position,injury_status_score,is_home,off_epa_roll4,opp_season_win_pct,opp_win_pct_roll4,off_epa_rank,sos_rank,pred_qb_pass_yards,pred_qb_rush_yards,pred_rush_yards,pred_rec_yards,pred_wr_receptions,pred_wr_rec_yards,pred_te_receptions,pred_te_rec_yards
00-0032950,Carson Wentz,QB,MIN,WAS,2025-12-07,16.24,22.5,3.0,1.0,1,-0.0559571697535418,0.6666666666666666,0.3954170829170829,21,26,228.93,3.04,,,,,,
00-0036355,Justin Herbert,QB,LAC,PHI,2025-12-08,16.14,21.5,1.0,0.5,1,0.0667973673123801,0.4285714285714285,0.4346486846486846,10,22,238.06,14.23,,,,,,
00-0028118,Tyrod Taylor,QB,NYJ,MIA,2025-12-07,16.11,22.0,1.0,1.0,1,-0.2392364677490492,0.3636363636363636,0.4395812520812521,28,21,169.46,13.03,,,,,,
00-0039163,C.J. Stroud,QB,HOU,KC,2025-12-07,16.02,23.0,1.0,1.0,0,0.0063511369932493,0.7333333333333333,0.4002247752247752,15,25,233.64,12.2,,,,,,
00-0040743,Tyler Shough,QB,NO,TB,2025-12-07,15.69,24.5,1.0,1.0,0,-0.0114811011743694,0.2,0.4249292374292374,19,23,178.28,27.07,,,,,,
00-0036898,Davis Mills,QB,HOU,KC,2025-12-07,15.35,23.0,2.0,1.0,0,0.0063511369932493,0.7,0.4002247752247752,15,25,228.0,10.65,,,,,,
00-0039376,Spencer Rattler,QB,NO,TB,2025-12-07,15.31,24.5,2.0,1.0,0,-0.0114811011743694,0.7142857142857143,0.4249292374292374,19,23,221.16,20.59,,,,,,
00-0029604,Kirk Cousins,QB,ATL,SEA,2025-12-07,15.19,25.75,1.0,1.0,1,0.0221513693594375,0.7333333333333333,0.4211413586413586,13,24,257.53,2.46,,,,,,
00-0031280,Derek Carr,QB,NO,TB,2025-12-07,15.18,24.5,2.0,1.0,0,-0.0114811011743694,0.4545454545454545,0.4249292374292374,19,23,219.55,5.9,,,,,,
00-0039164,Anthony Richardson,QB,IND,JAX,2025-12-07,14.75,21.0,3.0,1.0,0,-0.1099062493798814,0.0,0.6739094239094239,23,3,163.84,34.29,,,,,,
00-0034869,Sam Darnold,QB,SEA,ATL,2025-12-07,14.74,18.75,1.0,1.0,0,-0.0089089855616453,0.5333333333333333,0.5245171495171495,18,12,250.95,11.0,,,,,,
00-0022942,Philip Rivers,QB,IND,JAX,2025-12-07,14.71,21.0,2.0,1.0,0,-0.1099062493798814,0.7142857142857143,0.6739094239094239,23,3,283.73,1.84,,,,,,
00-0040668,Shedeur Sanders,QB,CLE,TEN,2025-12-07,14.43,14.5,1.0,1.0,1,-0.2035625371766095,0.6,0.5391483516483516,26,9,200.46,21.7,,,,,,
00-0035264,Jarrett Stidham,QB,DEN,LV,2025-12-07,14.16,16.0,2.0,1.0,0,0.1174218214754575,0.3333333333333333,0.4614968364968364,6,18,161.3,8.3,,,,,,
00-0039917,Michael Penix Jr.,QB,ATL,SEA,2025-12-07,13.96,25.75,3.0,1.0,1,0.0221513693594375,0.7777777777777778,0.4211413586413586,13,24,220.57,8.9,,,,,,
00-0039923,J.J. McCarthy,QB,MIN,WAS,2025-12-07,13.89,22.5,1.0,1.0,1,-0.0559571697535418,0.1428571428571428,0.3954170829170829,21,26,196.35,15.42,,,,,,
00-0035100,Jake Browning,QB,CIN,BUF,2025-12-07,13.81,30.25,3.0,1.0,0,0.0448989351680796,0.75,0.5255577755577756,12,11,232.2,9.77,,,,,,
00-0026300,Josh Johnson,QB,WAS,MIN,2025-12-07,13.2,21.0,3.0,1.0,0,-0.1204819871553674,0.4,0.4870546120546121,25,14,171.81,3.95,,,,,,
00-0035993,Tyler Huntley,QB,BAL,PIT,2025-12-07,13.03,19.0,2.0,1.0,1,-0.0035963003912532,0.7857142857142857,0.4665334665334665,16,17,127.58,13.45,,,,,,
00-0036212,Tua Tagovailoa,QB,MIA,NYJ,2025-12-07,13.0,19.5,1.0,1.0,0,-0.0064661809473301,0.25,0.3139985014985015,17,27,235.88,4.29,,,,,,
00-0038579,Aidan O'Connell,QB,LV,DEN,2025-12-07,12.67,24.5,3.0,1.0,1,-0.2095284627489942,0.3333333333333333,0.681984681984682,27,2,198.09,9.79,,,,,,
00-0040676,Cam Ward,QB,TEN,CLE,2025-12-07,12.65,19.0,1.0,1.0,0,-0.0600036058434601,0.3333333333333333,0.5018106893106893,22,13,211.31,8.32,,,,,,
00-0040206,Riley Leonard,QB,IND,JAX,2025-12-07,12.28,21.0,2.0,1.0,0,-0.1099062493798814,0.7333333333333333,0.6739094239094239,23,3,163.78,15.06,,,,,,
00-0035704,Drew Lock,QB,SEA,ATL,2025-12-07,12.13,18.75,2.0,1.0,0,-0.0089089855616453,0.375,0.5245171495171495,18,12,157.37,9.65,,,,,,
00-0039152,Will Levis,QB,TEN,CLE,2025-12-07,11.45,19.0,3.0,1.0,0,-0.0600036058434601,0.3846153846153846,0.5018106893106893,22,13,190.65,10.98,,,,,,
00-0034855,Baker Mayfield,QB,TB,NO,2025-12-07,11.25,17.0,1.0,1.0,1,0.0114114413538503,0.4,0.3117715617715617,14,28,208.75,17.0,,,,,,
00-0026158,Joe Flacco,QB,CIN,BUF,2025-12-07,11.12,30.25,2.0,1.0,0,0.0448989351680796,0.2,0.5255577755577756,12,11,176.94,3.88,,,,,,
00-0030565,Geno Smith,QB,LV,DEN,2025-12-07,10.86,24.5,1.0,1.0,1,-0.2095284627489942,0.6428571428571429,0.681984681984682,27,2,182.69,5.69,,,,,,
00-0040704,Dillon Gabriel,QB,CLE,TEN,2025-12-07,10.82,14.5,2.0,1.0,1,-0.2035625371766095,0.6666666666666666,0.5391483516483516,26,9,199.84,11.26,,,,,,
00-0037324,Chris Oladokun,QB,KC,HOU,2025-12-07,9.92,18.5,2.0,1.0,1,-0.1152884611769509,0.8,0.4682609057609058,24,16,167.88,11.95,,,,,,
00-0033869,Mitchell Trubisky,QB,BUF,CIN,2025-12-07,9.12,24.25,2.0,1.0,1,0.1692050266074698,0.2222222222222222,0.4848068598068598,2,15,113.36,13.53,,,,,,
00-0031345,Jimmy Garoppolo,QB,LA,ARI,2025-12-07,9.09,20.0,2.0,1.0,0,0.2548577506652165,0.25,0.5377747252747253,1,10,116.35,5.88,,,,,,
00-0037013,Zach Wilson,QB,MIA,NYJ,2025-12-07,8.49,19.5,2.0,0.5,0,-0.0064661809473301,0.25,0.3139985014985015,17,27,141.97,12.5,,,,,,
00-0035289,Gardner Minshew,QB,KC,HOU,2025-12-07,8.48,18.5,2.0,1.0,1,-0.1152884611769509,0.6923076923076923,0.4682609057609058,24,16,166.11,0.0,,,,,,
00-0034177,Tim Boyle,QB,MIA,NYJ,2025-12-07,8.38,19.5,2.0,1.0,0,-0.0064661809473301,0.5,0.3139985014985015,17,27,163.49,7.21,,,,,,
00-0038102,Kenny Pickett,QB,LV,DEN,2025-12-07,8.07,24.5,2.0,1.0,1,-0.2095284627489942,0.1333333333333333,0.681984681984682,27,2,112.98,10.04,,,,,,
00-0040398,Brady Cook,QB,NYJ,MIA,2025-12-07,7.84,22.0,2.0,1.0,1,-0.2392364677490492,0.8,0.4395812520812521,28,21,142.57,8.28,,,,,,
00-0037012,Trey Lance,QB,LAC,PHI,2025-12-08,7.7,21.5,2.0,1.0,1,0.0667973673123801,0.1818181818181818,0.4346486846486846,10,22,126.41,7.61,,,,,,
00-0040234,Quinn Ewers,QB,MIA,NYJ,2025-12-07,7.55,19.5,3.0,1.0,0,-0.0064661809473301,0.4666666666666667,0.3139985014985015,17,27,119.56,10.13,,,,,,
00-0038550,Hendon Hooker,QB,DET,DAL,2025-12-04,6.82,26.0,2.0,1.0,1,0.1573203137248841,0.1666666666666666,0.6192557442557443,3,4,93.39,10.73,,,,,,
00-0038122,Desmond Ridder,QB,LV,DEN,2025-12-07,6.65,24.5,2.0,1.0,1,-0.2095284627489942,0.4615384615384615,0.681984681984682,27,2,108.03,7.19,,,,,,
00-0039398,Joe Milton III,QB,DAL,DET,2025-12-04,6.62,29.5,2.0,1.0,0,0.0876025690281826,0.7142857142857143,0.5569222444222444,7,7,106.35,6.68,,,,,,
00-0038128,Malik Willis,QB,GB,CHI,2025-12-07,6.36,19.0,2.0,1.0,1,0.1529564013719251,0.7142857142857143,0.7367007992007992,4,1,93.29,11.02,,,,,,
00-0038998,Jake Haener,QB,NO,TB,2025-12-07,6.18,24.5,2.0,1.0,0,-0.0114811011743694,0.1666666666666666,0.4249292374292374,19,23,112.45,4.8,,,,,,
00-0040673,Jalen Milroe,QB,SEA,ATL,2025-12-07,5.87,18.75,3.0,1.0,0,-0.0089089855616453,0.0,0.5245171495171495,18,12,62.19,10.78,,,,,,
00-0038416,Tyson Bagent,QB,CHI,GB,2025-12-07,5.7,25.5,2.0,1.0,0,0.075685334949902,0.0,0.5668914418914419,8,6,42.04,9.12,,,,,,
00-0033662,Cooper Rush,QB,BAL,PIT,2025-12-07,5.68,19.0,3.0,1.0,1,-0.0035963003912532,0.25,0.4665334665334665,16,17,68.68,1.88,,,,,,
00-0038400,Tanner McKee,QB,PHI,LAC,2025-12-08,5.26,20.0,2.0,1.0,0,0.0590580013814779,0.2857142857142857,0.4583749583749584,11,20,139.08,7.85,,,,,,
00-0034771,Mason Rudolph,QB,PIT,BAL,2025-12-07,5.19,24.5,2.0,1.0,0,0.069888843890464,0.7,0.5423326673326674,9,8,75.0,8.25,,,,,,
00-0037327,Skylar Thompson,QB,MIA,NYJ,2025-12-07,5.11,19.5,4.0,1.0,0,-0.0064661809473301,1.0,0.3139985014985015,17,27,81.65,9.56,,,,,,
00-0031800,Taylor Heinicke,QB,LAC,PHI,2025-12-08,4.73,21.5,2.0,1.0,1,0.0667973673123801,0.5384615384615384,0.4346486846486846,10,22,11.19,9.9,,,,,,
00-0034577,Kyle Allen,QB,DET,DAL,2025-12-04,4.45,26.0,2.0,1.0,1,0.1573203137248841,0.3333333333333333,0.6192557442557443,3,4,44.94,5.63,,,,,,
00-0040494,Max Brosmer,QB,MIN,WAS,2025-12-07,3.82,22.5,2.0,1.0,1,-0.0559571697535418,0.5333333333333333,0.3954170829170829,21,26,107.07,6.13,,,,,,
00-0038582,Clayton Tune,QB,GB,CHI,2025-12-07,3.75,19.0,2.0,1.0,1,0.1529564013719251,0.4666666666666667,0.7367007992007992,4,1,43.19,3.0,,,,,,
00-0033319,Nick Mullens,QB,JAX,IND,2025-12-07,3.22,23.5,2.0,1.0,1,0.1250437759787225,0.2307692307692307,0.4613719613719613,5,19,39.24,6.36,,,,,,
00-0038583,Dorian Thompson-Robinson,QB,CLE,TEN,2025-12-07,2.46,14.5,2.0,1.0,1,-0.2035625371766095,0.4666666666666667,0.5391483516483516,26,9,75.42,18.98,,,,,,
00-0031237,Teddy Bridgewater,QB,TB,NO,2025-12-07,2.06,17.0,2.0,1.0,1,0.0114114413538503,0.6666666666666666,0.3117715617715617,14,28,93.92,8.24,,,,,,
00-0036928,Kyle Trask,QB,TB,NO,2025-12-07,0.86,17.0,2.0,1.0,1,0.0114114413538503,0.2727272727272727,0.3117715617715617,14,28,24.23,1.42,,,,,,
00-0032764,Derrick Henry,RB,BAL,PIT,2025-12-07,20.96,19.0,1.0,1.0,1,-0.0035963003912532,0.6,0.4665334665334665,16,17,,,86.37,17.08,,,,
00-0037248,James Cook,RB,BUF,CIN,2025-12-07,18.59,24.25,1.0,1.0,1,0.1692050266074698,0.6666666666666666,0.4848068598068598,2,15,,,90.94,22.07,,,,
00-0038542,Bijan Robinson,RB,ATL,SEA,2025-12-07,18.11,25.75,1.0,1.0,1,0.0221513693594375,0.7333333333333333,0.4211413586413586,13,24,,,72.79,31.67,,,,
00-0038597,Chase Brown,RB,CIN,BUF,2025-12-07,16.71,30.25,1.0,1.0,0,0.0448989351680796,0.2,0.5255577755577756,12,11,,,62.85,19.21,,,,
00-0039139,Jahmyr Gibbs,RB,DET,DAL,2025-12-04,16.52,26.0,1.0,1.0,1,0.1573203137248841,0.4666666666666667,0.6192557442557443,3,4,,,70.39,46.09,,,,
00-0035261,Tony Pollard,RB,TEN,CLE,2025-12-07,15.1,19.0,1.0,1.0,0,-0.0600036058434601,0.3333333333333333,0.5018106893106893,22,13,,,78.22,9.72,,,,
00-0039040,De'Von Achane,RB,MIA,NYJ,2025-12-07,15.05,19.5,1.0,1.0,0,-0.0064661809473301,0.2857142857142857,0.3139985014985015,17,27,,,84.77,19.79,,,,
00-0040730,RJ Harvey,RB,DEN,LV,2025-12-07,14.86,16.0,1.0,1.0,0,0.1174218214754575,0.4,0.4614968364968364,6,18,,,62.65,23.62,,,,
00-0036973,Travis Etienne,RB,JAX,IND,2025-12-07,13.94,23.5,1.0,1.0,1,0.1250437759787225,0.5333333333333333,0.4613719613719613,5,19,,,64.76,22.2,,,,
00-0036997,Javonte Williams,RB,DAL,DET,2025-12-04,13.49,29.5,1.0,1.0,0,0.0876025690281826,0.7142857142857143,0.5569222444222444,7,7,,,66.86,13.35,,,,
00-0037840,Kyren Williams,RB,LA,ARI,2025-12-07,12.46,20.0,1.0,1.0,0,0.2548577506652165,0.4,0.5377747252747253,1,10,,,56.2,10.63,,,,
00-0038134,Kenneth Walker III,RB,SEA,ATL,2025-12-07,12.45,18.75,1.0,1.0,0,-0.0089089855616453,0.5333333333333333,0.5245171495171495,18,12,,,59.74,12.41,,,,
00-0040122,Ashton Jeanty,RB,LV,DEN,2025-12-07,12.38,24.5,1.0,1.0,1,-0.2095284627489942,0.1333333333333333,0.681984681984682,27,2,,,58.47,25.8,,,,
00-0033553,James Conner,RB,ARI,LA,2025-12-07,11.87,29.5,6.0,1.0,1,-0.0200817692320336,0.0,0.5669955044955045,20,5,,,50.31,8.02,,,,
00-0039361,Bucky Irving,RB,TB,NO,2025-12-07,11.42,17.0,1.0,1.0,1,0.0114114413538503,0.4,0.3117715617715617,14,28,,,54.45,14.62,,,,
00-0039405,Jawhar Jordan,RB,HOU,KC,2025-12-07,11.4,23.0,2.0,1.0,0,0.0063511369932493,0.7333333333333333,0.4002247752247752,15,25,,,57.56,12.84,,,,
00-0036223,Jonathan Taylor,RB,IND,JAX,2025-12-07,11.35,21.0,1.0,1.0,0,-0.1099062493798814,0.7333333333333333,0.6739094239094239,23,3,,,72.42,12.44,,,,
00-0039738,Blake Corum,RB,LA,ARI,2025-12-07,11.33,20.0,2.0,1.0,0,0.2548577506652165,0.4,0.5377747252747253,1,10,,,48.4,11.97,,,,
00-0035700,Josh Jacobs,RB,GB,CHI,2025-12-07,11.28,19.0,1.0,1.0,1,0.1529564013719251,0.7142857142857143,0.7367007992007992,4,1,,,57.4,11.49,,,,
00-0034844,Saquon Barkley,RB,PHI,LAC,2025-12-08,11.0,20.0,1.0,1.0,0,0.0590580013814779,0.2857142857142857,0.4583749583749584,11,20,,,70.76,17.29,,,,
00-0036919,Kenneth Gainwell,RB,PIT,BAL,2025-12-07,10.89,24.5,2.0,1.0,0,0.069888843890464,0.2,0.5423326673326674,9,8,,,46.83,25.61,,,,
00-0036158,J.K. Dobbins,RB,DEN,LV,2025-12-07,10.74,16.0,4.0,1.0,0,0.1174218214754575,0.4285714285714285,0.4614968364968364,6,18,,,44.41,15.14,,,,
00-0038120,Breece Hall,RB,NYJ,MIA,2025-12-07,10.26,22.0,1.0,1.0,1,-0.2392364677490492,0.2857142857142857,0.4395812520812521,28,21,,,49.53,13.17,,,,
00-0033897,Joe Mixon,RB,HOU,KC,2025-12-07,9.78,23.0,5.0,1.0,0,0.0063511369932493,0.6666666666666666,0.4002247752247752,15,25,,,60.64,19.68,,,,
00-0037228,Jaylen Warren,RB,PIT,BAL,2025-12-07,9.71,24.5,1.0,1.0,0,0.069888843890464,0.2,0.5423326673326674,9,8,,,44.37,12.07,,,,
00-0040784,Quinshon Judkins,RB,CLE,TEN,2025-12-07,9.6,14.5,1.0,1.0,1,-0.2035625371766095,0.6923076923076923,0.5391483516483516,26,9,,,51.08,8.24,,,,
00-0036275,D'Andre Swift,RB,CHI,GB,2025-12-07,9.52,25.5,1.0,1.0,0,0.075685334949902,0.7333333333333333,0.5668914418914419,8,6,,,58.65,10.42,,,,
00-0040583,Woody Marks,RB,HOU,KC,2025-12-07,9.3,23.0,1.0,1.0,0,0.0063511369932493,0.7333333333333333,0.4002247752247752,15,25,,,55.77,9.47,,,,
00-0033699,Austin Ekeler,RB,WAS,MIN,2025-12-07,9.24,21.0,4.0,1.0,0,-0.1204819871553674,0.5,0.4870546120546121,25,14,,,36.92,22.24,,,,
00-0039391,Kimani Vidal,RB,LAC,PHI,2025-12-08,9.15,21.5,1.0,1.0,1,0.0667973673123801,0.4285714285714285,0.4346486846486846,10,22,,,53.81,9.08,,,,
00-0037157,Bam Knight,RB,ARI,LA,2025-12-07,9.12,29.5,1.0,1.0,1,-0.0200817692320336,0.75,0.5669955044955045,20,5,,,43.14,23.38,,,,
00-0040236,Kyle Monangai,RB,CHI,GB,2025-12-07,9.01,25.5,2.0,1.0,0,0.075685334949902,0.7333333333333333,0.5668914418914419,8,6,,,51.67,7.18,,,,
00-0037509,Sincere McCormick,RB,LV,DEN,2025-12-07,8.93,24.5,2.0,1.0,1,-0.2095284627489942,0.5,0.681984681984682,27,2,,,43.61,12.48,,,,
00-0033293,Aaron Jones,RB,MIN,WAS,2025-12-07,8.9,22.5,1.0,1.0,1,-0.0559571697535418,0.1428571428571428,0.3954170829170829,21,26,,,46.2,13.55,,,,
00-0038611,Chris Rodriguez Jr.,RB,WAS,MIN,2025-12-07,8.82,21.0,1.0,1.0,0,-0.1204819871553674,0.6428571428571429,0.4870546120546121,25,14,,,56.02,7.95,,,,
00-0036251,Zack Moss,RB,CIN,BUF,2025-12-07,8.31,30.25,2.0,1.0,0,0.0448989351680796,0.1666666666666666,0.5255577755577756,12,11,,,31.62,17.91,,,,
00-0039032,Tyjae Spears,RB,TEN,CLE,2025-12-07,8.1,19.0,2.0,1.0,0,-0.0600036058434601,0.3333333333333333,0.5018106893106893,22,13,,,33.05,20.96,,,,
00-0035685,David Montgomery,RB,DET,DAL,2025-12-04,7.95,26.0,2.0,1.0,1,0.1573203137248841,0.4666666666666667,0.6192557442557443,3,4,,,36.93,12.31,,,,
00-0037263,Tyler Allgeier,RB,ATL,SEA,2025-12-07,7.65,25.75,2.0,1.0,1,0.0221513693594375,0.7333333333333333,0.4211413586413586,13,24,,,38.04,16.08,,,,
00-0039165,Zach Charbonnet,RB,SEA,ATL,2025-12-07,7.61,18.75,2.0,1.0,0,-0.0089089855616453,0.5333333333333333,0.5245171495171495,18,12,,,42.93,6.86,,,,
00-0034681,Chase Edmonds,RB,WAS,MIN,2025-12-07,7.52,21.0,2.0,1.0,0,-0.1204819871553674,0.1538461538461538,0.4870546120546121,25,14,,,33.1,9.83,,,,
00-0033526,Samaje Perine,RB,CIN,BUF,2025-12-07,7.35,30.25,2.0,1.0,0,0.0448989351680796,0.2,0.5255577755577756,12,11,,,34.27,9.83,,,,
00-0037197,Isiah Pacheco,RB,KC,HOU,2025-12-07,7.27,18.5,2.0,1.0,1,-0.1152884611769509,0.1428571428571428,0.4682609057609058,24,16,,,30.4,7.27,,,,
00-0036924,Michael Carter,RB,ARI,LA,2025-12-07,7.15,29.5,3.0,1.0,1,-0.0200817692320336,0.3333333333333333,0.5669955044955045,20,5,,,33.87,14.55,,,,
00-0038454,Keaton Mitchell,RB,BAL,PIT,2025-12-07,7.12,19.0,3.0,1.0,1,-0.0035963003912532,0.6,0.4665334665334665,16,17,,,34.11,11.43,,,,
00-0034972,Alexander Mattison,RB,LV,DEN,2025-12-07,6.77,24.5,4.0,1.0,1,-0.2095284627489942,0.3333333333333333,0.681984681984682,27,2,,,20.39,13.16,,,,
00-0037525,Jordan Mason,RB,MIN,WAS,2025-12-07,6.75,22.5,2.0,1.0,1,-0.0559571697535418,0.1428571428571428,0.3954170829170829,21,26,,,39.49,10.16,,,,
00-0040242,Jacory Croskey-Merritt,RB,WAS,MIN,2025-12-07,6.72,21.0,3.0,1.0,0,-0.1204819871553674,0.4,0.4870546120546121,25,14,,,36.0,6.31,,,,
00-0034184,Gus Edwards,RB,LAC,PHI,2025-12-08,6.45,21.5,2.0,1.0,1,0.0667973673123801,0.5384615384615384,0.4346486846486846,10,22,,,33.79,3.34,,,,
00-0040666,Omarion Hampton,RB,LAC,PHI,2025-12-08,6.4,21.5,3.0,0.5,1,0.0667973673123801,0.4285714285714285,0.4346486846486846,10,22,,,36.17,6.98,,,,
00-0036893,Najee Harris,RB,LAC,PHI,2025-12-08,5.96,21.5,5.0,1.0,1,0.0667973673123801,1.0,0.4346486846486846,10,22,,,29.12,10.65,,,,
00-0036360,Clyde Edwards-Helaire,RB,KC,HOU,2025-12-07,5.65,18.5,2.0,1.0,1,-0.1152884611769509,0.7142857142857143,0.4682609057609058,24,16,,,26.13,11.49,,,,
00-0038794,Jaleel McLaughlin,RB,DEN,LV,2025-12-07,5.52,16.0,2.0,1.0,0,0.1174218214754575,0.4,0.4614968364968364,6,18,,,20.84,9.57,,,,
00-0037256,Rachaad White,RB,TB,NO,2025-12-07,5.43,17.0,2.0,1.0,1,0.0114114413538503,0.4,0.3117715617715617,14,28,,,27.57,7.1,,,,
00-0033923,Kareem Hunt,RB,KC,HOU,2025-12-07,5.23,18.5,1.0,1.0,1,-0.1152884611769509,0.8,0.4682609057609058,24,16,,,28.26,6.12,,,,
00-0034975,Justice Hill,RB,BAL,PIT,2025-12-07,5.23,19.0,4.0,1.0,1,-0.0035963003912532,0.5,0.4665334665334665,16,17,,,9.48,11.86,,,,
00-0038797,Emanuel Wilson,RB,GB,CHI,2025-12-07,5.15,19.0,2.0,1.0,1,0.1529564013719251,0.4666666666666667,0.7367007992007992,4,1,,,31.05,5.35,,,,
00-0040202,Devin Neal,RB,NO,TB,2025-12-07,5.1,24.5,2.0,1.0,0,-0.0114811011743694,0.5833333333333334,0.4249292374292374,19,23,,,21.5,11.87,,,,
00-0036096,J.J. Taylor,RB,HOU,KC,2025-12-07,5.09,23.0,2.0,1.0,0,0.0063511369932493,0.0,0.4002247752247752,15,25,,,31.36,6.8,,,,
00-0039874,Jaylen Wright,RB,MIA,NYJ,2025-12-07,5.07,19.5,3.0,1.0,0,-0.0064661809473301,0.4666666666666667,0.3139985014985015,17,27,,,19.59,3.0,,,,
00-0036755,Jaret Patterson,RB,LAC,PHI,2025-12-08,5.03,21.5,2.0,1.0,1,0.0667973673123801,0.6666666666666666,0.4346486846486846,10,22,,,22.39,3.15,,,,
00-0033955,Jeremy McNichols,RB,WAS,MIN,2025-12-07,5.01,21.0,2.0,1.0,0,-0.1204819871553674,0.4,0.4870546120546121,25,14,,,26.22,11.55,,,,
00-0037563,Malik Davis,RB,DAL,DET,2025-12-04,4.85,29.5,2.0,1.0,0,0.0876025690281826,0.7142857142857143,0.5569222444222444,7,7,,,27.85,8.1,,,,
00-0038636,Kenny McIntosh,RB,SEA,ATL,2025-12-07,4.8,18.75,5.0,1.0,0,-0.0089089855616453,0.2666666666666666,0.5245171495171495,18,12,,,26.15,6.54,,,,
00-0035243,Miles Sanders,RB,DAL,DET,2025-12-04,4.64,29.5,5.0,1.0,0,0.0876025690281826,0.0,0.5569222444222444,7,7,,,32.97,16.09,,,,
00-0038678,Jordan Mims,RB,NO,TB,2025-12-07,4.59,24.5,2.0,1.0,0,-0.0114811011743694,0.7142857142857143,0.4249292374292374,19,23,,,21.89,7.8,,,,
00-0038555,Tank Bigsby,RB,PHI,LAC,2025-12-08,4.5,20.0,2.0,1.0,0,0.0590580013814779,0.7333333333333333,0.4583749583749584,11,20,,,31.4,5.9,,,,
00-0036569,Gary Brightwell,RB,CIN,BUF,2025-12-07,4.47,30.25,2.0,1.0,0,0.0448989351680796,0.8181818181818182,0.5255577755577756,12,11,,,16.31,7.95,,,,
00-0034791,Nick Chubb,RB,HOU,KC,2025-12-07,4.34,23.0,2.0,1.0,0,0.0063511369932493,0.1428571428571428,0.4002247752247752,15,25,,,20.47,9.36,,,,
