player_id,player_display_name,position,team,opponent_team,gameday,projected_pts,implied_team_total,depth_chart_position,injury_status_score,is_home,off_epa_roll4,opp_season_win_pct,opp_win_pct_roll4,off_epa_rank,sos_rank,pred_qb_pass_yards,pred_qb_rush_yards,pred_rush_yards,pred_rec_yards,pred_wr_receptions,pred_wr_rec_yards,pred_te_receptions,pred_te_rec_yards
00-0035264,Jarrett Stidham,QB,DEN,KC,2025-11-16,15.03,24.0,2.0,1.0,1,0.1174218214754575,0.3333333333333333,0.4614968364968364,8,19,181.96,19.99,,,,,,
00-0034855,Baker Mayfield,QB,TB,BUF,2025-11-16,14.92,26.25,1.0,1.0,0,0.0114114413538503,0.4,0.3117715617715617,17,30,221.09,18.05,,,,,,
00-0039918,Caleb Williams,QB,CHI,MIN,2025-11-16,14.72,25.25,1.0,1.0,0,0.075685334949902,0.7333333333333333,0.5668914418914419,10,5,230.14,11.68,,,,,,
00-0036355,Justin Herbert,QB,LAC,JAX,2025-11-16,14.5,20.25,1.0,1.0,0,0.0667973673123801,0.4285714285714285,0.4346486846486846,12,23,196.52,17.42,,,,,,
00-0040704,Dillon Gabriel,QB,CLE,BAL,2025-11-16,14.23,22.5,1.0,1.0,1,-0.2035625371766095,0.6666666666666666,0.5391483516483516,28,9,209.46,12.74,,,,,,
00-0030565,Geno Smith,QB,LV,DAL,2025-11-17,14.06,26.0,1.0,1.0,1,-0.2095284627489942,0.6428571428571429,0.681984681984682,29,2,191.77,7.28,,,,,,
00-0033537,Deshaun Watson,QB,CLE,BAL,2025-11-16,14.02,22.5,3.0,1.0,1,-0.2035625371766095,0.5,0.5391483516483516,28,9,198.93,17.93,,,,,,
00-0040676,Cam Ward,QB,TEN,HOU,2025-11-16,13.94,21.5,1.0,1.0,1,-0.0600036058434601,0.3333333333333333,0.5018106893106893,24,14,227.86,12.6,,,,,,
00-0035100,Jake Browning,QB,CIN,PIT,2025-11-16,13.93,27.0,2.0,1.0,0,0.0448989351680796,0.75,0.5255577755577756,15,11,220.91,9.77,,,,,,
00-0039917,Michael Penix Jr.,QB,ATL,CAR,2025-11-16,13.92,19.0,1.0,1.0,1,0.0221513693594375,0.7777777777777778,0.4211413586413586,16,24,232.07,7.51,,,,,,
00-0036898,Davis Mills,QB,HOU,TEN,2025-11-16,13.89,16.0,2.0,1.0,0,0.0063511369932493,0.7,0.4002247752247752,18,26,219.08,7.85,,,,,,
00-0039152,Will Levis,QB,TEN,HOU,2025-11-16,13.09,21.5,3.0,1.0,1,-0.0600036058434601,0.3846153846153846,0.5018106893106893,24,14,192.47,14.01,,,,,,
00-0035993,Tyler Huntley,QB,BAL,CLE,2025-11-16,12.88,15.0,2.0,1.0,0,-0.0035963003912532,0.7857142857142857,0.4665334665334665,19,18,110.16,9.45,,,,,,
00-0036212,Tua Tagovailoa,QB,MIA,WAS,2025-11-16,12.72,22.5,1.0,1.0,1,-0.0064661809473301,0.25,0.3139985014985015,20,29,212.52,9.54,,,,,,
00-0035704,Drew Lock,QB,SEA,LA,2025-11-16,12.0,26.25,2.0,1.0,0,-0.0089089855616453,0.375,0.5245171495171495,21,12,158.25,10.77,,,,,,
00-0026158,Joe Flacco,QB,CIN,PIT,2025-11-16,11.53,27.0,1.0,1.0,0,0.0448989351680796,0.2,0.5255577755577756,15,11,166.1,5.51,,,,,,
00-0039150,Bryce Young,QB,CAR,ATL,2025-11-16,11.37,23.5,1.0,1.0,0,0.0619172570125864,0.8,0.5463286713286714,13,7,184.83,15.39,,,,,,
00-0033949,Joshua Dobbs,QB,NE,NYJ,2025-11-13,10.68,15.5,2.0,1.0,1,0.1569497663344893,0.2,0.4147435897435897,5,25,112.06,13.92,,,,,,
00-0038102,Kenny Pickett,QB,LV,DAL,2025-11-17,10.47,26.0,2.0,1.0,1,-0.2095284627489942,0.1333333333333333,0.681984681984682,29,2,132.59,13.9,,,,,,
00-0039398,Joe Milton III,QB,DAL,LV,2025-11-17,9.63,22.5,2.0,1.0,0,0.0876025690281826,0.7142857142857143,0.5569222444222444,9,6,108.44,1.21,,,,,,
00-0037324,Chris Oladokun,QB,KC,DEN,2025-11-16,9.62,20.5,2.0,1.0,0,-0.1152884611769509,0.8,0.4682609057609058,26,17,160.99,9.23,,,,,,
00-0026300,Josh Johnson,QB,WAS,MIA,2025-11-16,9.12,25.0,3.0,1.0,0,-0.1204819871553674,0.4,0.4870546120546121,27,15,153.18,5.74,,,,,,
00-0033869,Mitchell Trubisky,QB,BUF,TB,2025-11-16,8.63,20.25,2.0,1.0,1,0.1692050266074698,0.2222222222222222,0.4848068598068598,2,16,89.93,4.18,,,,,,
00-0035289,Gardner Minshew,QB,KC,DEN,2025-11-16,8.46,20.5,2.0,1.0,0,-0.1152884611769509,0.6923076923076923,0.4682609057609058,26,17,155.84,0.0,,,,,,
00-0040398,Brady Cook,QB,NYJ,NE,2025-11-13,8.26,28.0,2.0,1.0,0,-0.2392364677490492,0.8,0.4395812520812521,30,22,144.3,5.46,,,,,,
00-0038122,Desmond Ridder,QB,LV,DAL,2025-11-17,8.21,26.0,2.0,1.0,1,-0.2095284627489942,0.4615384615384615,0.681984681984682,29,2,94.95,10.32,,,,,,
00-0040673,Jalen Milroe,QB,SEA,LA,2025-11-16,8.06,26.25,3.0,1.0,0,-0.0089089855616453,0.0,0.5245171495171495,21,12,84.99,10.97,,,,,,
00-0038128,Malik Willis,QB,GB,NYG,2025-11-16,8.01,17.0,2.0,1.0,0,0.1529564013719251,0.7142857142857143,0.7367007992007992,6,1,110.81,12.75,,,,,,
00-0031345,Jimmy Garoppolo,QB,LA,SEA,2025-11-16,7.98,23.25,2.0,1.0,1,0.2548577506652165,0.25,0.5377747252747253,1,10,112.26,4.57,,,,,,
00-0034177,Tim Boyle,QB,MIA,WAS,2025-11-16,7.96,22.5,2.0,1.0,1,-0.0064661809473301,0.5,0.3139985014985015,20,29,124.23,11.04,,,,,,
00-0038583,Dorian Thompson-Robinson,QB,CLE,BAL,2025-11-16,7.5,22.5,2.0,1.0,1,-0.2035625371766095,0.4666666666666667,0.5391483516483516,28,9,98.33,23.58,,,,,,
00-0038400,Tanner McKee,QB,PHI,DET,2025-11-16,7.43,22.0,2.0,1.0,1,0.0590580013814779,0.2857142857142857,0.4583749583749584,14,21,127.42,5.42,,,,,,
00-0037013,Zach Wilson,QB,MIA,WAS,2025-11-16,7.36,22.5,2.0,1.0,1,-0.0064661809473301,0.25,0.3139985014985015,20,29,105.31,13.94,,,,,,
00-0038476,Tommy DeVito,QB,NYG,GB,2025-11-16,7.32,24.5,3.0,1.0,1,-0.0875692463965452,0.4,0.5231684981684982,25,13,86.6,12.69,,,,,,
00-0040234,Quinn Ewers,QB,MIA,WAS,2025-11-16,7.32,22.5,3.0,1.0,1,-0.0064661809473301,0.4666666666666667,0.3139985014985015,20,29,98.3,10.89,,,,,,
00-0032434,Brandon Allen,QB,SF,ARI,2025-11-16,7.3,22.5,2.0,1.0,0,0.1645314529215629,0.7,0.3858641358641358,3,28,145.47,5.6,,,,,,
00-0027973,Andy Dalton,QB,CAR,ATL,2025-11-16,6.99,23.5,2.0,1.0,0,0.0619172570125864,0.0,0.5463286713286714,13,7,85.93,5.72,,,,,,
00-0036928,Kyle Trask,QB,TB,BUF,2025-11-16,6.6,26.25,2.0,1.0,0,0.0114114413538503,0.2727272727272727,0.3117715617715617,17,30,77.88,2.84,,,,,,
00-0031237,Teddy Bridgewater,QB,TB,BUF,2025-11-16,6.59,26.25,2.0,1.0,0,0.0114114413538503,0.6666666666666666,0.3117715617715617,17,30,124.4,8.9,,,,,,
00-0037012,Trey Lance,QB,LAC,JAX,2025-11-16,5.49,20.25,2.0,1.0,0,0.0667973673123801,0.1818181818181818,0.4346486846486846,12,23,101.63,10.43,,,,,,
00-0040494,Max Brosmer,QB,MIN,CHI,2025-11-16,5.49,22.25,2.0,1.0,1,-0.0559571697535418,0.5333333333333333,0.3954170829170829,23,27,110.03,5.55,,,,,,
00-0038550,Hendon Hooker,QB,DET,PHI,2025-11-16,5.47,24.5,2.0,1.0,0,0.1573203137248841,0.1666666666666666,0.6192557442557443,4,3,63.38,6.34,,,,,,
00-0038416,Tyson Bagent,QB,CHI,MIN,2025-11-16,5.37,25.25,2.0,1.0,0,0.075685334949902,0.0,0.5668914418914419,10,5,45.4,5.01,,,,,,
00-0034771,Mason Rudolph,QB,PIT,CIN,2025-11-16,4.94,21.5,2.0,1.0,1,0.069888843890464,0.7,0.5423326673326674,11,8,53.61,9.45,,,,,,
00-0037327,Skylar Thompson,QB,MIA,WAS,2025-11-16,4.02,22.5,4.0,1.0,1,-0.0064661809473301,1.0,0.3139985014985015,20,29,65.69,9.2,,,,,,
00-0038582,Clayton Tune,QB,GB,NYG,2025-11-16,4.02,17.0,2.0,1.0,0,0.1529564013719251,0.4666666666666667,0.7367007992007992,6,1,54.32,5.28,,,,,,
00-0031800,Taylor Heinicke,QB,LAC,JAX,2025-11-16,3.65,20.25,2.0,1.0,0,0.0667973673123801,0.5384615384615384,0.4346486846486846,12,23,6.93,8.68,,,,,,
00-0033662,Cooper Rush,QB,BAL,CLE,2025-11-16,3.45,15.0,3.0,1.0,0,-0.0035963003912532,0.25,0.4665334665334665,19,18,39.93,0.0,,,,,,
00-0034577,Kyle Allen,QB,DET,PHI,2025-11-16,3.17,24.5,2.0,1.0,0,0.1573203137248841,0.3333333333333333,0.6192557442557443,4,3,30.49,6.31,,,,,,
00-0033319,Nick Mullens,QB,JAX,LAC,2025-11-16,2.36,23.25,2.0,1.0,1,0.1250437759787225,0.2307692307692307,0.4613719613719613,7,20,18.86,2.87,,,,,,
00-0032764,Derrick Henry,RB,BAL,CLE,2025-11-16,21.12,15.0,1.0,1.0,0,-0.0035963003912532,0.6,0.4665334665334665,19,18,,,88.8,17.79,,,,
00-0039139,Jahmyr Gibbs,RB,DET,PHI,2025-11-16,20.66,24.5,1.0,1.0,0,0.1573203137248841,0.4666666666666667,0.6192557442557443,4,3,,,74.65,50.41,,,,
00-0037248,James Cook,RB,BUF,TB,2025-11-16,19.01,20.25,1.0,1.0,1,0.1692050266074698,0.6666666666666666,0.4848068598068598,2,16,,,88.55,18.51,,,,
00-0038542,Bijan Robinson,RB,ATL,CAR,2025-11-16,16.25,19.0,1.0,1.0,1,0.0221513693594375,0.7333333333333333,0.4211413586413586,16,24,,,64.33,26.35,,,,
00-0038597,Chase Brown,RB,CIN,PIT,2025-11-16,15.07,27.0,1.0,1.0,0,0.0448989351680796,0.2,0.5255577755577756,15,11,,,64.49,22.87,,,,
00-0036973,Travis Etienne,RB,JAX,LAC,2025-11-16,14.14,23.25,1.0,1.0,1,0.1250437759787225,0.5333333333333333,0.4613719613719613,7,20,,,62.7,22.96,,,,
00-0033280,Christian McCaffrey,RB,SF,ARI,2025-11-16,14.13,22.5,1.0,1.0,0,0.1645314529215629,0.7333333333333333,0.3858641358641358,3,28,,,54.87,32.56,,,,
00-0040730,RJ Harvey,RB,DEN,KC,2025-11-16,14.06,24.0,2.0,1.0,1,0.1174218214754575,0.4,0.4614968364968364,8,19,,,58.06,23.83,,,,
00-0039040,De'Von Achane,RB,MIA,WAS,2025-11-16,14.0,22.5,1.0,1.0,1,-0.0064661809473301,0.2857142857142857,0.3139985014985015,20,29,,,81.39,20.67,,,,
00-0033553,James Conner,RB,ARI,SF,2025-11-16,12.88,26.0,5.0,1.0,1,-0.0200817692320336,0.0,0.5669955044955045,22,4,,,56.5,10.5,,,,
00-0036997,Javonte Williams,RB,DAL,LV,2025-11-17,12.84,22.5,1.0,1.0,0,0.0876025690281826,0.7142857142857143,0.5569222444222444,9,6,,,68.56,16.0,,,,
00-0036275,D'Andre Swift,RB,CHI,MIN,2025-11-16,12.44,25.25,1.0,1.0,0,0.075685334949902,0.7333333333333333,0.5668914418914419,10,5,,,66.62,10.72,,,,
00-0040122,Ashton Jeanty,RB,LV,DAL,2025-11-17,12.29,26.0,1.0,1.0,1,-0.2095284627489942,0.1333333333333333,0.681984681984682,29,2,,,53.28,24.44,,,,
00-0037840,Kyren Williams,RB,LA,SEA,2025-11-16,12.26,23.25,1.0,1.0,1,0.2548577506652165,0.4,0.5377747252747253,1,10,,,55.74,11.83,,,,
00-0034844,Saquon Barkley,RB,PHI,DET,2025-11-16,11.95,22.0,1.0,1.0,1,0.0590580013814779,0.2857142857142857,0.4583749583749584,14,21,,,68.88,17.83,,,,
00-0038134,Kenneth Walker III,RB,SEA,LA,2025-11-16,11.78,26.25,1.0,1.0,0,-0.0089089855616453,0.5333333333333333,0.5245171495171495,21,12,,,58.9,8.93,,,,
00-0035261,Tony Pollard,RB,TEN,HOU,2025-11-16,11.66,21.5,1.0,1.0,1,-0.0600036058434601,0.3333333333333333,0.5018106893106893,24,14,,,77.91,9.72,,,,
00-0036139,Rico Dowdle,RB,CAR,ATL,2025-11-16,11.5,23.5,1.0,1.0,0,0.0619172570125864,0.8,0.5463286713286714,13,7,,,61.88,21.83,,,,
00-0040236,Kyle Monangai,RB,CHI,MIN,2025-11-16,11.42,25.25,2.0,1.0,0,0.075685334949902,0.7333333333333333,0.5668914418914419,10,5,,,63.94,13.03,,,,
00-0039405,Jawhar Jordan,RB,HOU,TEN,2025-11-16,11.26,16.0,2.0,1.0,0,0.0063511369932493,0.7333333333333333,0.4002247752247752,18,26,,,55.8,12.67,,,,
00-0035700,Josh Jacobs,RB,GB,NYG,2025-11-16,11.08,17.0,1.0,1.0,0,0.1529564013719251,0.7142857142857143,0.7367007992007992,6,1,,,63.65,11.74,,,,
00-0039384,Tyrone Tracy Jr.,RB,NYG,GB,2025-11-16,11.02,24.5,1.0,1.0,1,-0.0875692463965452,0.1333333333333333,0.5231684981684982,25,13,,,51.55,22.59,,,,
00-0036919,Kenneth Gainwell,RB,PIT,CIN,2025-11-16,10.98,21.5,2.0,1.0,1,0.069888843890464,0.2,0.5423326673326674,11,8,,,43.93,27.5,,,,
00-0040715,Cam Skattebo,RB,NYG,GB,2025-11-16,10.85,24.5,4.0,1.0,1,-0.0875692463965452,0.6666666666666666,0.5231684981684982,25,13,,,51.65,12.8,,,,
00-0038120,Breece Hall,RB,NYJ,NE,2025-11-13,10.65,28.0,1.0,1.0,0,-0.2392364677490492,0.2857142857142857,0.4395812520812521,30,22,,,53.89,15.54,,,,
00-0033897,Joe Mixon,RB,HOU,TEN,2025-11-16,10.43,16.0,6.0,1.0,0,0.0063511369932493,0.6666666666666666,0.4002247752247752,18,26,,,62.84,17.7,,,,
00-0039738,Blake Corum,RB,LA,SEA,2025-11-16,9.98,23.25,2.0,1.0,1,0.2548577506652165,0.4,0.5377747252747253,1,10,,,46.58,12.9,,,,
00-0040784,Quinshon Judkins,RB,CLE,BAL,2025-11-16,9.93,22.5,1.0,1.0,1,-0.2035625371766095,0.6923076923076923,0.5391483516483516,28,9,,,51.01,8.44,,,,
00-0037228,Jaylen Warren,RB,PIT,CIN,2025-11-16,9.58,21.5,1.0,1.0,1,0.069888843890464,0.2,0.5423326673326674,11,8,,,43.14,14.69,,,,
00-0039391,Kimani Vidal,RB,LAC,JAX,2025-11-16,9.51,20.25,1.0,1.0,0,0.0667973673123801,0.4285714285714285,0.4346486846486846,12,23,,,53.73,8.58,,,,
00-0037157,Bam Knight,RB,ARI,SF,2025-11-16,9.46,26.0,1.0,0.5,1,-0.0200817692320336,0.75,0.5669955044955045,22,4,,,46.69,22.5,,,,
00-0037509,Sincere McCormick,RB,LV,DAL,2025-11-17,9.09,26.0,2.0,1.0,1,-0.2095284627489942,0.5,0.681984681984682,29,2,,,43.75,11.78,,,,
00-0036251,Zack Moss,RB,CIN,PIT,2025-11-16,8.76,27.0,2.0,1.0,0,0.0448989351680796,0.1666666666666666,0.5255577755577756,15,11,,,35.39,20.18,,,,
00-0035250,Devin Singletary,RB,NYG,GB,2025-11-16,8.66,24.5,2.0,1.0,1,-0.0875692463965452,0.1333333333333333,0.5231684981684982,25,13,,,40.3,18.0,,,,
00-0033293,Aaron Jones,RB,MIN,CHI,2025-11-16,8.46,22.25,1.0,1.0,1,-0.0559571697535418,0.1428571428571428,0.3954170829170829,23,27,,,49.89,13.33,,,,
00-0040242,Jacory Croskey-Merritt,RB,WAS,MIA,2025-11-16,8.42,25.0,1.0,1.0,0,-0.1204819871553674,0.4,0.4870546120546121,27,15,,,45.22,8.58,,,,
00-0038611,Chris Rodriguez Jr.,RB,WAS,MIA,2025-11-16,8.13,25.0,2.0,1.0,0,-0.1204819871553674,0.6428571428571429,0.4870546120546121,27,15,,,46.53,11.91,,,,
00-0040583,Woody Marks,RB,HOU,TEN,2025-11-16,8.09,16.0,1.0,1.0,0,0.0063511369932493,0.7333333333333333,0.4002247752247752,18,26,,,51.79,7.1,,,,
00-0037263,Tyler Allgeier,RB,ATL,CAR,2025-11-16,7.83,19.0,2.0,1.0,1,0.0221513693594375,0.7333333333333333,0.4211413586413586,16,24,,,34.45,16.19,,,,
00-0039032,Tyjae Spears,RB,TEN,HOU,2025-11-16,7.81,21.5,2.0,1.0,1,-0.0600036058434601,0.3333333333333333,0.5018106893106893,24,14,,,32.73,22.47,,,,
00-0040734,TreVeyon Henderson,RB,NE,NYJ,2025-11-13,7.78,15.5,2.0,1.0,1,0.1569497663344893,0.2,0.4147435897435897,5,25,,,45.71,9.96,,,,
00-0039165,Zach Charbonnet,RB,SEA,LA,2025-11-16,7.66,26.25,2.0,1.0,0,-0.0089089855616453,0.5333333333333333,0.5245171495171495,21,12,,,45.24,4.48,,,,
00-0035685,David Montgomery,RB,DET,PHI,2025-11-16,7.59,24.5,2.0,1.0,0,0.1573203137248841,0.4666666666666667,0.6192557442557443,4,3,,,37.69,11.41,,,,
00-0036924,Michael Carter,RB,ARI,SF,2025-11-16,7.48,26.0,3.0,1.0,1,-0.0200817692320336,0.3333333333333333,0.5669955044955045,22,4,,,37.16,14.57,,,,
00-0040666,Omarion Hampton,RB,LAC,JAX,2025-11-16,7.38,20.25,2.0,1.0,0,0.0667973673123801,0.4285714285714285,0.4346486846486846,12,23,,,37.69,10.87,,,,
00-0038454,Keaton Mitchell,RB,BAL,CLE,2025-11-16,7.19,15.0,3.0,1.0,0,-0.0035963003912532,0.6,0.4665334665334665,19,18,,,31.74,11.48,,,,
00-0033699,Austin Ekeler,RB,WAS,MIA,2025-11-16,7.17,25.0,4.0,1.0,0,-0.1204819871553674,0.5,0.4870546120546121,27,15,,,23.6,20.94,,,,
00-0036555,Chuba Hubbard,RB,CAR,ATL,2025-11-16,6.75,23.5,2.0,1.0,0,0.0619172570125864,0.8,0.5463286713286714,13,7,,,32.48,13.51,,,,
00-0034184,Gus Edwards,RB,LAC,JAX,2025-11-16,6.6,20.25,2.0,1.0,0,0.0667973673123801,0.5384615384615384,0.4346486846486846,12,23,,,32.76,2.88,,,,
00-0035243,Miles Sanders,RB,DAL,LV,2025-11-17,6.34,22.5,4.0,1.0,0,0.0876025690281826,0.0,0.5569222444222444,9,6,,,32.84,16.31,,,,
00-0037525,Jordan Mason,RB,MIN,CHI,2025-11-16,6.29,22.25,2.0,1.0,1,-0.0559571697535418,0.1428571428571428,0.3954170829170829,23,27,,,39.34,9.6,,,,
00-0038797,Emanuel Wilson,RB,GB,NYG,2025-11-16,6.25,17.0,2.0,1.0,0,0.1529564013719251,0.4666666666666667,0.7367007992007992,6,1,,,28.75,7.67,,,,
00-0036893,Najee Harris,RB,LAC,JAX,2025-11-16,6.11,20.25,4.0,1.0,0,0.0667973673123801,1.0,0.4346486846486846,12,23,,,25.68,10.94,,,,
00-0037256,Rachaad White,RB,TB,BUF,2025-11-16,6.01,26.25,2.0,1.0,0,0.0114114413538503,0.4,0.3117715617715617,17,30,,,25.08,12.26,,,,
00-0035537,Ty Johnson,RB,BUF,TB,2025-11-16,5.86,20.25,2.0,1.0,1,0.1692050266074698,0.6666666666666666,0.4848068598068598,2,16,,,4.58,17.56,,,,
00-0037563,Malik Davis,RB,DAL,LV,2025-11-17,5.82,22.5,2.0,1.0,0,0.0876025690281826,0.7142857142857143,0.5569222444222444,9,6,,,26.6,6.97,,,,
00-0036328,Antonio Gibson,RB,NE,NYJ,2025-11-13,5.76,15.5,4.0,1.0,1,0.1569497663344893,0.3333333333333333,0.4147435897435897,5,25,,,22.83,13.69,,,,
00-0038555,Tank Bigsby,RB,PHI,DET,2025-11-16,5.58,22.0,2.0,1.0,1,0.0590580013814779,0.7333333333333333,0.4583749583749584,14,21,,,30.05,6.97,,,,
00-0036360,Clyde Edwards-Helaire,RB,KC,DEN,2025-11-16,5.55,20.5,2.0,1.0,0,-0.1152884611769509,0.7142857142857143,0.4682609057609058,26,17,,,27.55,11.29,,,,
00-0034972,Alexander Mattison,RB,LV,DAL,2025-11-17,5.51,26.0,4.0,1.0,1,-0.2095284627489942,0.3333333333333333,0.681984681984682,29,2,,,23.12,13.12,,,,
00-0036569,Gary Brightwell,RB,CIN,PIT,2025-11-16,5.18,27.0,2.0,1.0,0,0.0448989351680796,0.8181818181818182,0.5255577755577756,15,11,,,18.28,9.87,,,,
00-0036755,Jaret Patterson,RB,LAC,JAX,2025-11-16,5.13,20.25,2.0,1.0,0,0.0667973673123801,0.6666666666666666,0.4346486846486846,12,23,,,23.98,4.26,,,,
00-0038705,Emari Demercado,RB,ARI,SF,2025-11-16,5.06,26.0,2.0,1.0,1,-0.0200817692320336,0.3333333333333333,0.5669955044955045,22,4,,,28.7,8.76,,,,
00-0036414,Cam Akers,RB,SEA,LA,2025-11-16,5.05,26.25,2.0,1.0,0,-0.0089089855616453,0.5333333333333333,0.5245171495171495,21,12,,,19.93,4.11,,,,
00-0033925,D'Onta Foreman,RB,CLE,BAL,2025-11-16,4.92,22.5,2.0,1.0,1,-0.2035625371766095,0.4666666666666667,0.5391483516483516,28,9,,,20.48,5.52,,,,
00-0039921,Trey Benson,RB,ARI,SF,2025-11-16,4.92,26.0,4.0,1.0,1,-0.0200817692320336,1.0,0.5669955044955045,22,4,,,27.57,7.59,,,,
00-0040162,Dylan Sampson,RB,CLE,BAL,2025-11-16,4.82,22.5,2.0,1.0,1,-0.2035625371766095,0.6,0.5391483516483516,28,9,,,20.54,16.08,,,,
00-0038636,Kenny McIntosh,RB,SEA,LA,2025-11-16,4.75,26.25,4.0,1.0,0,-0.0089089855616453,0.2666666666666666,0.5245171495171495,21,12,,,27.83,5.04,,,,
00-0039874,Jaylen Wright,RB,MIA,WAS,2025-11-16,4.73,22.5,3.0,1.0,1,-0.0064661809473301,0.4666666666666667,0.3139985014985015,20,29,,,18.1,4.52,,,,
