game_id,season,week,home_team,away_team,gameday,spread_line,predicted_margin,xgb_margin,ridge_margin,lgbm_margin
2018_08_NE_BUF,2018,8,BUF,NE,2018-10-29,-13.0,-2.6795504,-0.39467078,-9.534189,0.10903534076514185
2018_09_OAK_SF,2018,9,SF,OAK,2018-11-01,3.0,2.947617,3.3309038,1.7977571,3.3035601144344127
2018_09_PIT_BAL,2018,9,BAL,PIT,2018-11-04,3.0,1.5011915,0.46862012,4.5989056,0.663579711945961
2018_09_CHI_BUF,2018,9,BUF,CHI,2018-11-04,-8.5,-5.233218,-4.720089,-6.772605,-2.3643203219150353
2018_09_TB_CAR,2018,9,CAR,TB,2018-11-04,6.5,7.111247,7.0349874,7.340026,7.439410730301431
2018_09_KC_CLE,2018,9,CLE,KC,2018-11-04,-8.0,-8.326353,-7.457896,-10.9317255,-3.6910415316337986
2018_09_NYJ_MIA,2018,9,MIA,NYJ,2018-11-04,3.0,1.1190196,0.22334549,3.806042,1.3690467062131233
2018_09_DET_MIN,2018,9,MIN,DET,2018-11-04,5.0,3.238512,3.6979768,1.8601182,3.0919507715678334
2018_09_ATL_WAS,2018,9,WAS,ATL,2018-11-04,2.0,0.8438931,0.34824237,2.3308454,-0.5848169707816616
2018_09_HOU_DEN,2018,9,DEN,HOU,2018-11-04,2.5,1.6253827,1.3123599,2.5644507,0.3772880467167103
2018_09_LAC_SEA,2018,9,SEA,LAC,2018-11-04,2.0,3.1221213,2.4926002,5.010685,1.9392178898836427
2018_09_LA_NO,2018,9,NO,LA,2018-11-04,1.0,2.2524881,3.1154099,-0.33627748,1.8242795879344487
2018_09_GB_NE,2018,9,NE,GB,2018-11-04,6.5,2.5544486,2.554686,2.5537367,3.746384695273157
2018_09_TEN_DAL,2018,9,DAL,TEN,2018-11-05,4.5,3.2810616,3.9860532,1.166087,3.236202067382321
2018_10_CAR_PIT,2018,10,PIT,CAR,2018-11-08,5.0,3.8280716,3.9129605,3.5734048,4.212676713986929
2018_10_DET_CHI,2018,10,CHI,DET,2018-11-11,6.5,5.2504787,5.6371036,4.090605,4.068692110314538
2018_10_NO_CIN,2018,10,CIN,NO,2018-11-11,-4.0,-8.713658,-9.594207,-6.072014,-5.672523565551868
