player_id,player_display_name,position,team,opponent_team,gameday,projected_pts,implied_team_total,depth_chart_position,injury_status_score,is_home,off_epa_roll4,opp_season_win_pct,opp_win_pct_roll4,off_epa_rank,sos_rank,pred_qb_pass_yards,pred_qb_rush_yards,pred_rush_yards,pred_rec_yards,pred_wr_receptions,pred_wr_rec_yards,pred_te_receptions,pred_te_rec_yards
00-0038400,Tanner McKee,QB,PHI,CHI,2025-11-28,7.4,18.25,2.0,1.0,1,0.0590580013814779,0.2857142857142857,0.4583749583749584,14,22,139.23,4.7,,,,,,
00-0027973,Andy Dalton,QB,CAR,LA,2025-11-30,7.39,27.25,2.0,1.0,1,0.0619172570125864,0.0,0.5463286713286714,13,8,78.03,5.75,,,,,,
00-0040234,Quinn Ewers,QB,MIA,NO,2025-11-30,7.31,18.0,3.0,1.0,1,-0.0064661809473301,0.4666666666666667,0.3139985014985015,20,31,86.69,9.31,,,,,,
00-0040398,Brady Cook,QB,NYJ,ATL,2025-11-30,7.31,20.75,2.0,1.0,1,-0.2392364677490492,0.8,0.4395812520812521,32,23,142.24,10.2,,,,,,
00-0037013,Zach Wilson,QB,MIA,NO,2025-11-30,6.51,18.0,2.0,1.0,1,-0.0064661809473301,0.25,0.3139985014985015,20,31,126.88,11.64,,,,,,
00-0038476,Tommy DeVito,QB,NYG,NE,2025-12-01,6.37,26.75,3.0,1.0,0,-0.0875692463965452,0.4,0.5231684981684982,26,14,86.38,12.28,,,,,,
00-0038122,Desmond Ridder,QB,LV,LAC,2025-11-30,6.07,25.25,2.0,1.0,0,-0.2095284627489942,0.4615384615384615,0.681984681984682,31,2,104.92,6.15,,,,,,
00-0036928,Kyle Trask,QB,TB,ARI,2025-11-30,5.89,20.0,2.0,1.0,1,0.0114114413538503,0.2727272727272727,0.3117715617715617,17,32,71.21,10.14,,,,,,
00-0040494,Max Brosmer,QB,MIN,SEA,2025-11-30,5.86,27.5,2.0,1.0,0,-0.0559571697535418,0.5333333333333333,0.3954170829170829,24,29,125.89,9.98,,,,,,
00-0038583,Dorian Thompson-Robinson,QB,CLE,SF,2025-11-30,5.79,20.5,2.0,1.0,1,-0.2035625371766095,0.4666666666666667,0.5391483516483516,30,10,67.55,21.77,,,,,,
00-0038550,Hendon Hooker,QB,DET,GB,2025-11-27,5.78,23.0,2.0,1.0,1,0.1573203137248841,0.1666666666666666,0.6192557442557443,4,4,80.06,8.23,,,,,,
00-0038998,Jake Haener,QB,NO,MIA,2025-11-30,5.45,23.5,2.0,1.0,0,-0.0114811011743694,0.1666666666666666,0.4249292374292374,22,25,99.3,7.82,,,,,,
00-0033662,Cooper Rush,QB,BAL,CIN,2025-11-27,5.43,22.75,3.0,1.0,1,-0.0035963003912532,0.25,0.4665334665334665,19,19,64.47,3.49,,,,,,
00-0031237,Teddy Bridgewater,QB,TB,ARI,2025-11-30,5.34,20.0,2.0,1.0,1,0.0114114413538503,0.6666666666666666,0.3117715617715617,17,32,109.75,12.65,,,,,,
00-0034771,Mason Rudolph,QB,PIT,BUF,2025-11-30,5.29,23.75,2.0,1.0,1,0.069888843890464,0.7,0.5423326673326674,11,9,93.48,5.87,,,,,,
00-0031800,Taylor Heinicke,QB,LAC,LV,2025-11-30,4.78,15.25,2.0,1.0,1,0.0667973673123801,0.5384615384615384,0.4346486846486846,12,24,7.67,10.85,,,,,,
00-0038416,Tyson Bagent,QB,CHI,PHI,2025-11-28,4.61,25.25,2.0,1.0,0,0.075685334949902,0.0,0.5668914418914419,10,6,40.07,3.65,,,,,,
00-0032434,Brandon Allen,QB,SF,CLE,2025-11-30,4.59,15.0,2.0,1.0,0,0.1645314529215629,0.7,0.3858641358641358,3,30,104.33,1.91,,,,,,
00-0038582,Clayton Tune,QB,GB,DET,2025-11-27,3.3,25.5,2.0,1.0,0,0.1529564013719251,0.4666666666666667,0.7367007992007992,6,1,41.19,2.56,,,,,,
00-0034577,Kyle Allen,QB,DET,GB,2025-11-27,3.23,23.0,2.0,1.0,1,0.1573203137248841,0.3333333333333333,0.6192557442557443,4,4,24.21,6.35,,,,,,
00-0037327,Skylar Thompson,QB,MIA,NO,2025-11-30,2.34,18.0,4.0,1.0,1,-0.0064661809473301,1.0,0.3139985014985015,20,31,47.34,10.57,,,,,,
00-0033319,Nick Mullens,QB,JAX,TEN,2025-11-30,2.3,18.25,2.0,1.0,0,0.1250437759787225,0.2307692307692307,0.4613719613719613,7,21,13.41,3.85,,,,,,
00-0032764,Derrick Henry,RB,BAL,CIN,2025-11-27,20.44,22.75,1.0,1.0,1,-0.0035963003912532,0.6,0.4665334665334665,19,19,,,86.36,18.55,,,,
00-0037248,James Cook,RB,BUF,PIT,2025-11-30,19.83,20.75,1.0,1.0,0,0.1692050266074698,0.6666666666666666,0.4848068598068598,2,17,,,89.0,24.37,,,,
00-0039139,Jahmyr Gibbs,RB,DET,GB,2025-11-27,17.48,23.0,1.0,1.0,1,0.1573203137248841,0.4666666666666667,0.6192557442557443,4,4,,,75.55,46.4,,,,
00-0039040,De'Von Achane,RB,MIA,NO,2025-11-30,16.23,18.0,1.0,1.0,1,-0.0064661809473301,0.2857142857142857,0.3139985014985015,20,31,,,88.94,19.97,,,,
00-0033280,Christian McCaffrey,RB,SF,CLE,2025-11-30,16.09,15.0,1.0,1.0,0,0.1645314529215629,0.7333333333333333,0.3858641358641358,3,30,,,56.18,30.37,,,,
00-0038597,Chase Brown,RB,CIN,BAL,2025-11-27,15.82,29.75,1.0,1.0,0,0.0448989351680796,0.2,0.5255577755577756,15,12,,,64.62,20.0,,,,
00-0040730,RJ Harvey,RB,DEN,WAS,2025-11-30,15.62,18.5,1.0,1.0,0,0.1174218214754575,0.4,0.4614968364968364,8,20,,,63.57,23.83,,,,
00-0038542,Bijan Robinson,RB,ATL,NYJ,2025-11-30,15.33,17.75,1.0,1.0,0,0.0221513693594375,0.7333333333333333,0.4211413586413586,16,26,,,62.89,23.45,,,,
00-0036973,Travis Etienne,RB,JAX,TEN,2025-11-30,15.24,18.25,1.0,1.0,0,0.1250437759787225,0.5333333333333333,0.4613719613719613,7,21,,,66.81,22.25,,,,
00-0040122,Ashton Jeanty,RB,LV,LAC,2025-11-30,14.15,25.25,1.0,1.0,0,-0.2095284627489942,0.1333333333333333,0.681984681984682,31,2,,,65.14,32.2,,,,
00-0038134,Kenneth Walker III,RB,SEA,MIN,2025-11-30,14.0,15.0,1.0,1.0,1,-0.0089089855616453,0.5333333333333333,0.5245171495171495,21,13,,,84.48,9.47,,,,
00-0036997,Javonte Williams,RB,DAL,KC,2025-11-27,13.48,28.5,1.0,1.0,1,0.0876025690281826,0.7142857142857143,0.5569222444222444,9,7,,,66.87,14.46,,,,
00-0033553,James Conner,RB,ARI,TB,2025-11-30,12.69,24.5,6.0,1.0,0,-0.0200817692320336,0.0,0.5669955044955045,23,5,,,48.65,12.34,,,,
00-0037840,Kyren Williams,RB,LA,CAR,2025-11-30,12.65,17.25,1.0,1.0,0,0.2548577506652165,0.4,0.5377747252747253,1,11,,,62.26,9.12,,,,
00-0036919,Kenneth Gainwell,RB,PIT,BUF,2025-11-30,11.99,23.75,2.0,1.0,1,0.069888843890464,0.2,0.5423326673326674,11,9,,,47.65,27.68,,,,
00-0039738,Blake Corum,RB,LA,CAR,2025-11-30,11.88,17.25,2.0,1.0,0,0.2548577506652165,0.4,0.5377747252747253,1,11,,,54.9,10.94,,,,
00-0040236,Kyle Monangai,RB,CHI,PHI,2025-11-28,11.7,25.25,2.0,1.0,0,0.075685334949902,0.7333333333333333,0.5668914418914419,10,6,,,55.09,9.52,,,,
00-0038120,Breece Hall,RB,NYJ,ATL,2025-11-30,11.57,20.75,1.0,1.0,1,-0.2392364677490492,0.2857142857142857,0.4395812520812521,32,23,,,59.75,14.51,,,,
00-0039384,Tyrone Tracy Jr.,RB,NYG,NE,2025-12-01,11.49,26.75,1.0,1.0,0,-0.0875692463965452,0.1333333333333333,0.5231684981684982,26,14,,,51.59,22.31,,,,
00-0039405,Jawhar Jordan,RB,HOU,IND,2025-11-30,11.44,23.75,2.0,1.0,0,0.0063511369932493,0.7333333333333333,0.4002247752247752,18,28,,,53.3,10.75,,,,
00-0040715,Cam Skattebo,RB,NYG,NE,2025-12-01,11.42,26.75,4.0,1.0,0,-0.0875692463965452,0.6666666666666666,0.5231684981684982,26,14,,,56.78,16.75,,,,
00-0039361,Bucky Irving,RB,TB,ARI,2025-11-30,11.32,20.0,1.0,0.5,1,0.0114114413538503,0.4,0.3117715617715617,17,32,,,55.04,16.99,,,,
00-0035700,Josh Jacobs,RB,GB,DET,2025-11-27,11.27,25.5,1.0,1.0,0,0.1529564013719251,0.7142857142857143,0.7367007992007992,6,1,,,56.46,14.62,,,,
00-0034844,Saquon Barkley,RB,PHI,CHI,2025-11-28,11.18,18.25,1.0,1.0,1,0.0590580013814779,0.2857142857142857,0.4583749583749584,14,22,,,75.32,19.24,,,,
00-0036223,Jonathan Taylor,RB,IND,HOU,2025-11-30,10.9,20.75,1.0,1.0,1,-0.1099062493798814,0.7333333333333333,0.6739094239094239,27,3,,,66.92,13.45,,,,
00-0036275,D'Andre Swift,RB,CHI,PHI,2025-11-28,10.9,25.25,1.0,1.0,0,0.075685334949902,0.7333333333333333,0.5668914418914419,10,6,,,62.47,13.31,,,,
00-0035261,Tony Pollard,RB,TEN,JAX,2025-11-30,10.89,24.25,1.0,1.0,1,-0.0600036058434601,0.3333333333333333,0.5018106893106893,25,15,,,72.56,6.96,,,,
00-0036139,Rico Dowdle,RB,CAR,LA,2025-11-30,10.75,27.25,1.0,1.0,1,0.0619172570125864,0.8,0.5463286713286714,13,8,,,58.54,17.17,,,,
00-0040784,Quinshon Judkins,RB,CLE,SF,2025-11-30,10.69,20.5,1.0,1.0,1,-0.2035625371766095,0.6923076923076923,0.5391483516483516,30,10,,,53.64,8.53,,,,
00-0033897,Joe Mixon,RB,HOU,IND,2025-11-30,10.62,23.75,5.0,1.0,0,0.0063511369932493,0.6666666666666666,0.4002247752247752,18,28,,,57.38,18.96,,,,
00-0036875,Rhamondre Stevenson,RB,NE,NYG,2025-12-01,10.49,19.75,2.0,1.0,1,0.1569497663344893,0.2,0.4147435897435897,5,27,,,34.02,14.93,,,,
00-0037228,Jaylen Warren,RB,PIT,BUF,2025-11-30,10.07,23.75,1.0,1.0,1,0.069888843890464,0.2,0.5423326673326674,11,9,,,44.57,14.43,,,,
00-0039391,Kimani Vidal,RB,LAC,LV,2025-11-30,9.98,15.25,1.0,1.0,1,0.0667973673123801,0.4285714285714285,0.4346486846486846,12,24,,,47.87,9.6,,,,
00-0033293,Aaron Jones,RB,MIN,SEA,2025-11-30,9.6,27.5,1.0,1.0,0,-0.0559571697535418,0.1428571428571428,0.3954170829170829,24,29,,,55.19,15.56,,,,
00-0036158,J.K. Dobbins,RB,DEN,WAS,2025-11-30,9.44,18.5,4.0,1.0,0,0.1174218214754575,0.4285714285714285,0.4614968364968364,8,20,,,43.04,14.29,,,,
00-0040583,Woody Marks,RB,HOU,IND,2025-11-30,9.43,23.75,1.0,1.0,0,0.0063511369932493,0.7333333333333333,0.4002247752247752,18,28,,,54.79,7.61,,,,
00-0040734,TreVeyon Henderson,RB,NE,NYG,2025-12-01,9.2,19.75,1.0,1.0,1,0.1569497663344893,0.2,0.4147435897435897,5,27,,,52.08,9.43,,,,
00-0037157,Bam Knight,RB,ARI,TB,2025-11-30,8.99,24.5,1.0,0.5,0,-0.0200817692320336,0.75,0.5669955044955045,23,5,,,46.31,25.44,,,,
00-0035250,Devin Singletary,RB,NYG,NE,2025-12-01,8.5,26.75,2.0,1.0,0,-0.0875692463965452,0.1333333333333333,0.5231684981684982,26,14,,,43.46,15.44,,,,
00-0037509,Sincere McCormick,RB,LV,LAC,2025-11-30,8.47,25.25,2.0,1.0,0,-0.2095284627489942,0.5,0.681984681984682,31,2,,,45.11,11.83,,,,
00-0036251,Zack Moss,RB,CIN,BAL,2025-11-27,8.34,29.75,2.0,1.0,0,0.0448989351680796,0.1666666666666666,0.5255577755577756,15,12,,,31.95,17.05,,,,
00-0037197,Isiah Pacheco,RB,KC,DAL,2025-11-27,8.26,25.0,1.0,1.0,0,-0.1152884611769509,0.1428571428571428,0.4682609057609058,28,18,,,27.18,10.99,,,,
00-0039165,Zach Charbonnet,RB,SEA,MIN,2025-11-30,8.16,15.0,2.0,1.0,1,-0.0089089855616453,0.5333333333333333,0.5245171495171495,21,13,,,62.22,7.96,,,,
00-0035685,David Montgomery,RB,DET,GB,2025-11-27,7.93,23.0,2.0,1.0,1,0.1573203137248841,0.4666666666666667,0.6192557442557443,4,4,,,43.49,11.93,,,,
00-0039032,Tyjae Spears,RB,TEN,JAX,2025-11-30,7.92,24.25,2.0,1.0,1,-0.0600036058434601,0.3333333333333333,0.5018106893106893,25,15,,,28.58,20.4,,,,
00-0038611,Chris Rodriguez Jr.,RB,WAS,DEN,2025-11-30,7.8,25.0,1.0,1.0,1,-0.1204819871553674,0.6428571428571429,0.4870546120546121,29,16,,,58.27,10.51,,,,
00-0037263,Tyler Allgeier,RB,ATL,NYJ,2025-11-30,7.74,17.75,2.0,1.0,0,0.0221513693594375,0.7333333333333333,0.4211413586413586,16,26,,,33.4,17.08,,,,
00-0037525,Jordan Mason,RB,MIN,SEA,2025-11-30,7.57,27.5,2.0,1.0,0,-0.0559571697535418,0.1428571428571428,0.3954170829170829,24,29,,,42.7,10.5,,,,
00-0036924,Michael Carter,RB,ARI,TB,2025-11-30,7.3,24.5,3.0,1.0,0,-0.0200817692320336,0.3333333333333333,0.5669955044955045,23,5,,,34.46,16.06,,,,
00-0038454,Keaton Mitchell,RB,BAL,CIN,2025-11-27,6.99,22.75,3.0,1.0,1,-0.0035963003912532,0.6,0.4665334665334665,19,19,,,26.75,12.67,,,,
00-0033699,Austin Ekeler,RB,WAS,DEN,2025-11-30,6.97,25.0,4.0,1.0,1,-0.1204819871553674,0.5,0.4870546120546121,29,16,,,23.68,20.73,,,,
00-0040242,Jacory Croskey-Merritt,RB,WAS,DEN,2025-11-30,6.97,25.0,2.0,1.0,1,-0.1204819871553674,0.4,0.4870546120546121,29,16,,,39.48,8.02,,,,
00-0033526,Samaje Perine,RB,CIN,BAL,2025-11-27,6.75,29.75,2.0,1.0,0,0.0448989351680796,0.2,0.5255577755577756,15,12,,,34.39,11.03,,,,
00-0034184,Gus Edwards,RB,LAC,LV,2025-11-30,6.65,15.25,2.0,1.0,1,0.0667973673123801,0.5384615384615384,0.4346486846486846,12,24,,,27.03,3.1,,,,
00-0036555,Chuba Hubbard,RB,CAR,LA,2025-11-30,6.47,27.25,2.0,1.0,1,0.0619172570125864,0.8,0.5463286713286714,13,8,,,32.3,10.86,,,,
00-0036328,Antonio Gibson,RB,NE,NYG,2025-12-01,6.43,19.75,4.0,1.0,1,0.1569497663344893,0.3333333333333333,0.4147435897435897,5,27,,,21.65,16.28,,,,
00-0035243,Miles Sanders,RB,DAL,KC,2025-11-27,6.27,28.5,5.0,1.0,1,0.0876025690281826,0.0,0.5569222444222444,9,7,,,35.0,15.57,,,,
00-0035537,Ty Johnson,RB,BUF,PIT,2025-11-30,6.19,20.75,2.0,1.0,0,0.1692050266074698,0.6666666666666666,0.4848068598068598,2,17,,,10.26,20.18,,,,
