player_id,player_display_name,position,team,opponent_team,gameday,projected_pts,implied_team_total,depth_chart_position,injury_status_score,is_home,off_epa_roll4,opp_season_win_pct,opp_win_pct_roll4,off_epa_rank,sos_rank,pred_qb_pass_yards,pred_qb_rush_yards,pred_rush_yards,pred_rec_yards,pred_wr_receptions,pred_wr_rec_yards,pred_te_receptions,pred_te_rec_yards
00-0037012,Trey Lance,QB,LAC,DAL,2025-12-21,10.23,26.0,2.0,1.0,0,0.0667973673123801,0.1818181818181818,0.4346486846486846,12,24,146.19,14.67,,,,,,
00-0026300,Josh Johnson,QB,WAS,PHI,2025-12-20,9.96,25.25,2.0,1.0,1,-0.1204819871553674,0.4,0.4870546120546121,29,16,129.8,2.87,,,,,,
00-0030565,Geno Smith,QB,LV,HOU,2025-12-21,9.79,27.0,1.0,1.0,0,-0.2095284627489942,0.6428571428571429,0.681984681984682,31,2,169.47,4.15,,,,,,
00-0034177,Tim Boyle,QB,MIA,CIN,2025-12-21,9.66,26.0,2.0,1.0,1,-0.0064661809473301,0.5,0.3139985014985015,20,31,133.37,11.36,,,,,,
00-0040234,Quinn Ewers,QB,MIA,CIN,2025-12-21,9.45,26.0,3.0,1.0,1,-0.0064661809473301,0.4666666666666667,0.3139985014985015,20,31,114.91,14.02,,,,,,
00-0026158,Joe Flacco,QB,CIN,MIA,2025-12-21,8.99,22.5,2.0,1.0,0,0.0448989351680796,0.2,0.5255577755577756,15,12,164.02,2.75,,,,,,
00-0037324,Chris Oladokun,QB,KC,TEN,2025-12-21,8.83,17.0,2.0,1.0,0,-0.1152884611769509,0.8,0.4682609057609058,28,18,145.79,6.4,,,,,,
00-0031345,Jimmy Garoppolo,QB,LA,SEA,2025-12-18,8.49,22.0,2.0,1.0,0,0.2548577506652165,0.25,0.5377747252747253,1,11,110.62,4.79,,,,,,
00-0040673,Jalen Milroe,QB,SEA,LA,2025-12-18,8.35,20.5,3.0,1.0,1,-0.0089089855616453,0.0,0.5245171495171495,21,13,82.0,9.17,,,,,,
00-0037013,Zach Wilson,QB,MIA,CIN,2025-12-21,8.21,26.0,2.0,1.0,1,-0.0064661809473301,0.25,0.3139985014985015,20,31,92.18,18.45,,,,,,
00-0027973,Andy Dalton,QB,CAR,TB,2025-12-21,8.2,23.75,2.0,1.0,1,0.0619172570125864,0.0,0.5463286713286714,13,8,106.45,4.14,,,,,,
00-0038400,Tanner McKee,QB,PHI,WAS,2025-12-20,7.72,18.25,2.0,1.0,0,0.0590580013814779,0.2857142857142857,0.4583749583749584,14,22,124.94,5.36,,,,,,
00-0032434,Brandon Allen,QB,SF,IND,2025-12-22,7.35,21.0,2.0,1.0,0,0.1645314529215629,0.7,0.3858641358641358,3,30,135.44,5.27,,,,,,
00-0038476,Tommy DeVito,QB,NYG,MIN,2025-12-21,7.25,22.0,3.0,1.0,1,-0.0875692463965452,0.4,0.5231684981684982,26,14,105.08,10.63,,,,,,
00-0038102,Kenny Pickett,QB,LV,HOU,2025-12-21,7.24,27.0,2.0,1.0,0,-0.2095284627489942,0.1333333333333333,0.681984681984682,31,2,115.23,11.07,,,,,,
00-0038128,Malik Willis,QB,GB,CHI,2025-12-20,7.17,23.5,2.0,1.0,0,0.1529564013719251,0.7142857142857143,0.7367007992007992,6,1,95.03,11.57,,,,,,
00-0039398,Joe Milton III,QB,DAL,LAC,2025-12-21,6.82,24.5,2.0,1.0,1,0.0876025690281826,0.7142857142857143,0.5569222444222444,9,7,107.42,6.91,,,,,,
00-0031800,Taylor Heinicke,QB,LAC,DAL,2025-12-21,6.73,26.0,2.0,1.0,0,0.0667973673123801,0.5384615384615384,0.4346486846486846,12,24,32.3,13.37,,,,,,
00-0033869,Mitchell Trubisky,QB,BUF,CLE,2025-12-21,6.65,15.5,2.0,1.0,0,0.1692050266074698,0.2222222222222222,0.4848068598068598,2,17,72.41,6.55,,,,,,
00-0033662,Cooper Rush,QB,BAL,NE,2025-12-21,6.45,22.5,3.0,1.0,1,-0.0035963003912532,0.25,0.4665334665334665,19,19,72.24,1.38,,,,,,
00-0036928,Kyle Trask,QB,TB,CAR,2025-12-21,6.19,20.75,2.0,1.0,0,0.0114114413538503,0.2727272727272727,0.3117715617715617,17,32,75.69,8.11,,,,,,
00-0035289,Gardner Minshew,QB,KC,TEN,2025-12-21,6.17,17.0,1.0,1.0,0,-0.1152884611769509,0.6923076923076923,0.4682609057609058,28,18,137.91,0.0,,,,,,
00-0038122,Desmond Ridder,QB,LV,HOU,2025-12-21,6.11,27.0,2.0,1.0,0,-0.2095284627489942,0.4615384615384615,0.681984681984682,31,2,96.47,6.27,,,,,,
00-0038583,Dorian Thompson-Robinson,QB,CLE,BUF,2025-12-21,6.1,26.0,2.0,1.0,1,-0.2035625371766095,0.4666666666666667,0.5391483516483516,30,10,82.83,23.05,,,,,,
00-0040398,Brady Cook,QB,NYJ,NO,2025-12-21,5.92,23.0,3.0,1.0,0,-0.2392364677490492,0.8,0.4395812520812521,32,23,139.1,8.43,,,,,,
00-0031237,Teddy Bridgewater,QB,TB,CAR,2025-12-21,5.51,20.75,2.0,1.0,0,0.0114114413538503,0.6666666666666666,0.3117715617715617,17,32,138.65,12.54,,,,,,
00-0038998,Jake Haener,QB,NO,NYJ,2025-12-21,5.41,16.5,2.0,1.0,1,-0.0114811011743694,0.1666666666666666,0.4249292374292374,22,25,115.27,12.89,,,,,,
00-0040494,Max Brosmer,QB,MIN,NYG,2025-12-21,5.4,19.5,2.0,1.0,0,-0.0559571697535418,0.5333333333333333,0.3954170829170829,24,29,102.38,10.93,,,,,,
00-0038550,Hendon Hooker,QB,DET,PIT,2025-12-21,5.26,22.5,2.0,1.0,1,0.1573203137248841,0.1666666666666666,0.6192557442557443,4,4,71.64,3.86,,,,,,
00-0038416,Tyson Bagent,QB,CHI,GB,2025-12-20,5.14,22.0,2.0,1.0,1,0.075685334949902,0.0,0.5668914418914419,10,6,36.22,8.71,,,,,,
00-0034771,Mason Rudolph,QB,PIT,DET,2025-12-21,4.53,30.0,2.0,1.0,0,0.069888843890464,0.7,0.5423326673326674,11,9,46.63,6.31,,,,,,
00-0034577,Kyle Allen,QB,DET,PIT,2025-12-21,4.11,22.5,2.0,1.0,1,0.1573203137248841,0.3333333333333333,0.6192557442557443,4,4,22.71,1.34,,,,,,
00-0037327,Skylar Thompson,QB,MIA,CIN,2025-12-21,3.68,26.0,4.0,1.0,1,-0.0064661809473301,1.0,0.3139985014985015,20,31,46.25,14.57,,,,,,
00-0038582,Clayton Tune,QB,GB,CHI,2025-12-20,3.16,23.5,2.0,1.0,0,0.1529564013719251,0.4666666666666667,0.7367007992007992,6,1,46.86,2.53,,,,,,
00-0033319,Nick Mullens,QB,JAX,DEN,2025-12-21,2.87,25.0,2.0,1.0,0,0.1250437759787225,0.2307692307692307,0.4613719613719613,7,21,25.68,4.83,,,,,,
00-0037248,James Cook,RB,BUF,CLE,2025-12-21,21.63,15.5,1.0,1.0,0,0.1692050266074698,0.6666666666666666,0.4848068598068598,2,17,,,89.71,33.3,,,,
00-0032764,Derrick Henry,RB,BAL,NE,2025-12-21,20.81,22.5,1.0,1.0,1,-0.0035963003912532,0.6,0.4665334665334665,19,19,,,92.67,17.4,,,,
00-0039139,Jahmyr Gibbs,RB,DET,PIT,2025-12-21,17.94,22.5,1.0,1.0,1,0.1573203137248841,0.4666666666666667,0.6192557442557443,4,4,,,73.73,46.38,,,,
00-0033280,Christian McCaffrey,RB,SF,IND,2025-12-22,15.4,21.0,1.0,1.0,0,0.1645314529215629,0.7333333333333333,0.3858641358641358,3,30,,,56.47,29.63,,,,
00-0038542,Bijan Robinson,RB,ATL,ARI,2025-12-21,15.26,23.0,1.0,1.0,0,0.0221513693594375,0.7333333333333333,0.4211413586413586,16,26,,,61.82,26.51,,,,
00-0038597,Chase Brown,RB,CIN,MIA,2025-12-21,14.7,22.5,1.0,1.0,0,0.0448989351680796,0.2,0.5255577755577756,15,12,,,59.73,23.33,,,,
00-0036973,Travis Etienne,RB,JAX,DEN,2025-12-21,14.26,25.0,1.0,1.0,0,0.1250437759787225,0.5333333333333333,0.4613719613719613,7,21,,,65.28,23.24,,,,
00-0040730,RJ Harvey,RB,DEN,JAX,2025-12-21,13.99,21.5,1.0,1.0,1,0.1174218214754575,0.4,0.4614968364968364,8,20,,,65.66,22.66,,,,
00-0040122,Ashton Jeanty,RB,LV,HOU,2025-12-21,13.57,27.0,1.0,1.0,0,-0.2095284627489942,0.1333333333333333,0.681984681984682,31,2,,,67.93,27.82,,,,
00-0039384,Tyrone Tracy Jr.,RB,NYG,MIN,2025-12-21,13.29,22.0,1.0,1.0,1,-0.0875692463965452,0.1333333333333333,0.5231684981684982,26,14,,,66.64,23.39,,,,
00-0033553,James Conner,RB,ARI,ATL,2025-12-21,12.9,25.5,4.0,1.0,1,-0.0200817692320336,0.0,0.5669955044955045,23,5,,,55.39,11.63,,,,
00-0039040,De'Von Achane,RB,MIA,CIN,2025-12-21,12.68,26.0,1.0,1.0,1,-0.0064661809473301,0.2857142857142857,0.3139985014985015,20,31,,,89.59,20.63,,,,
00-0040715,Cam Skattebo,RB,NYG,MIN,2025-12-21,12.39,22.0,4.0,1.0,1,-0.0875692463965452,0.6666666666666666,0.5231684981684982,26,14,,,56.86,25.85,,,,
00-0035261,Tony Pollard,RB,TEN,KC,2025-12-21,12.33,20.5,1.0,1.0,1,-0.0600036058434601,0.3333333333333333,0.5018106893106893,25,15,,,77.53,8.76,,,,
00-0036919,Kenneth Gainwell,RB,PIT,DET,2025-12-21,12.08,30.0,2.0,1.0,0,0.069888843890464,0.2,0.5423326673326674,11,9,,,43.91,25.17,,,,
00-0034844,Saquon Barkley,RB,PHI,WAS,2025-12-20,12.0,18.25,1.0,1.0,0,0.0590580013814779,0.2857142857142857,0.4583749583749584,14,22,,,71.59,20.02,,,,
00-0037840,Kyren Williams,RB,LA,SEA,2025-12-18,11.96,22.0,1.0,1.0,0,0.2548577506652165,0.4,0.5377747252747253,1,11,,,58.82,13.11,,,,
00-0036997,Javonte Williams,RB,DAL,LAC,2025-12-21,11.92,24.5,1.0,1.0,1,0.0876025690281826,0.7142857142857143,0.5569222444222444,9,7,,,67.11,11.51,,,,
00-0038134,Kenneth Walker III,RB,SEA,LA,2025-12-18,11.81,20.5,1.0,1.0,1,-0.0089089855616453,0.5333333333333333,0.5245171495171495,21,13,,,58.95,11.6,,,,
00-0039361,Bucky Irving,RB,TB,CAR,2025-12-21,11.62,20.75,1.0,1.0,0,0.0114114413538503,0.4,0.3117715617715617,17,32,,,58.38,16.3,,,,
00-0036223,Jonathan Taylor,RB,IND,SF,2025-12-22,11.54,25.5,1.0,1.0,1,-0.1099062493798814,0.7333333333333333,0.6739094239094239,27,3,,,66.97,12.44,,,,
00-0035700,Josh Jacobs,RB,GB,CHI,2025-12-20,11.34,23.5,1.0,0.5,0,0.1529564013719251,0.7142857142857143,0.7367007992007992,6,1,,,59.25,9.11,,,,
00-0035250,Devin Singletary,RB,NYG,MIN,2025-12-21,11.17,22.0,2.0,1.0,1,-0.0875692463965452,0.1333333333333333,0.5231684981684982,26,14,,,55.84,18.4,,,,
00-0036139,Rico Dowdle,RB,CAR,TB,2025-12-21,11.16,23.75,1.0,1.0,1,0.0619172570125864,0.8,0.5463286713286714,13,8,,,52.4,20.55,,,,
00-0040784,Quinshon Judkins,RB,CLE,BUF,2025-12-21,10.76,26.0,1.0,1.0,1,-0.2035625371766095,0.6923076923076923,0.5391483516483516,30,10,,,54.9,11.53,,,,
00-0038120,Breece Hall,RB,NYJ,NO,2025-12-21,10.63,23.0,1.0,1.0,0,-0.2392364677490492,0.2857142857142857,0.4395812520812521,32,23,,,62.54,14.62,,,,
00-0039738,Blake Corum,RB,LA,SEA,2025-12-18,10.31,22.0,2.0,1.0,0,0.2548577506652165,0.4,0.5377747252747253,1,11,,,50.1,13.47,,,,
00-0039405,Jawhar Jordan,RB,HOU,LV,2025-12-21,10.21,12.5,3.0,1.0,1,0.0063511369932493,0.7333333333333333,0.4002247752247752,18,28,,,42.58,8.81,,,,
00-0033293,Aaron Jones,RB,MIN,NYG,2025-12-21,10.15,19.5,1.0,1.0,0,-0.0559571697535418,0.1428571428571428,0.3954170829170829,24,29,,,46.35,19.28,,,,
00-0036275,D'Andre Swift,RB,CHI,GB,2025-12-20,10.07,22.0,1.0,0.5,1,0.075685334949902,0.7333333333333333,0.5668914418914419,10,6,,,59.98,10.83,,,,
00-0033897,Joe Mixon,RB,HOU,LV,2025-12-21,9.88,12.5,6.0,1.0,1,0.0063511369932493,0.6666666666666666,0.4002247752247752,18,28,,,49.93,20.41,,,,
00-0040734,TreVeyon Henderson,RB,NE,BAL,2025-12-21,9.8,26.0,1.0,1.0,0,0.1569497663344893,0.2,0.4147435897435897,5,27,,,56.18,7.81,,,,
00-0037228,Jaylen Warren,RB,PIT,DET,2025-12-21,9.72,30.0,1.0,1.0,0,0.069888843890464,0.2,0.5423326673326674,11,9,,,43.85,10.04,,,,
00-0036924,Michael Carter,RB,ARI,ATL,2025-12-21,9.48,25.5,1.0,1.0,1,-0.0200817692320336,0.3333333333333333,0.5669955044955045,23,5,,,46.66,20.1,,,,
00-0040236,Kyle Monangai,RB,CHI,GB,2025-12-20,9.41,22.0,2.0,1.0,1,0.075685334949902,0.7333333333333333,0.5668914418914419,10,6,,,52.04,7.27,,,,
00-0040583,Woody Marks,RB,HOU,LV,2025-12-21,9.29,12.5,1.0,0.5,1,0.0063511369932493,0.7333333333333333,0.4002247752247752,18,28,,,42.32,7.77,,,,
00-0036875,Rhamondre Stevenson,RB,NE,BAL,2025-12-21,9.19,26.0,2.0,1.0,0,0.1569497663344893,0.2,0.4147435897435897,5,27,,,36.82,13.33,,,,
00-0037509,Sincere McCormick,RB,LV,HOU,2025-12-21,8.86,27.0,2.0,1.0,0,-0.2095284627489942,0.5,0.681984681984682,31,2,,,45.92,11.38,,,,
00-0040666,Omarion Hampton,RB,LAC,DAL,2025-12-21,8.72,26.0,1.0,1.0,0,0.0667973673123801,0.4285714285714285,0.4346486846486846,12,24,,,32.92,13.58,,,,
00-0036158,J.K. Dobbins,RB,DEN,JAX,2025-12-21,8.64,21.5,5.0,1.0,1,0.1174218214754575,0.4285714285714285,0.4614968364968364,8,20,,,47.62,12.23,,,,
00-0038454,Keaton Mitchell,RB,BAL,NE,2025-12-21,8.51,22.5,2.0,1.0,1,-0.0035963003912532,0.6,0.4665334665334665,19,19,,,38.96,12.25,,,,
00-0037157,Bam Knight,RB,ARI,ATL,2025-12-21,8.45,25.5,6.0,1.0,1,-0.0200817692320336,0.75,0.5669955044955045,23,5,,,37.1,20.62,,,,
00-0037197,Isiah Pacheco,RB,KC,TEN,2025-12-21,8.31,17.0,1.0,1.0,0,-0.1152884611769509,0.1428571428571428,0.4682609057609058,28,18,,,37.85,5.88,,,,
00-0037525,Jordan Mason,RB,MIN,NYG,2025-12-21,8.17,19.5,2.0,1.0,0,-0.0559571697535418,0.1428571428571428,0.3954170829170829,24,29,,,41.45,11.8,,,,
00-0039165,Zach Charbonnet,RB,SEA,LA,2025-12-18,8.1,20.5,2.0,1.0,1,-0.0089089855616453,0.5333333333333333,0.5245171495171495,21,13,,,41.83,7.94,,,,
00-0035685,David Montgomery,RB,DET,PIT,2025-12-21,8.05,22.5,2.0,1.0,1,0.1573203137248841,0.4666666666666667,0.6192557442557443,4,4,,,42.82,13.14,,,,
00-0039032,Tyjae Spears,RB,TEN,KC,2025-12-21,7.93,20.5,2.0,1.0,1,-0.0600036058434601,0.3333333333333333,0.5018106893106893,25,15,,,30.06,19.73,,,,
00-0037263,Tyler Allgeier,RB,ATL,ARI,2025-12-21,7.84,23.0,2.0,1.0,0,0.0221513693594375,0.7333333333333333,0.4211413586413586,16,26,,,34.39,16.84,,,,
00-0038611,Chris Rodriguez Jr.,RB,WAS,PHI,2025-12-20,7.68,25.25,1.0,1.0,1,-0.1204819871553674,0.6428571428571429,0.4870546120546121,29,16,,,56.94,9.25,,,,
00-0036251,Zack Moss,RB,CIN,MIA,2025-12-21,7.63,22.5,2.0,1.0,0,0.0448989351680796,0.1666666666666666,0.5255577755577756,15,12,,,29.24,18.77,,,,
00-0039391,Kimani Vidal,RB,LAC,DAL,2025-12-21,7.55,26.0,2.0,1.0,0,0.0667973673123801,0.4285714285714285,0.4346486846486846,12,24,,,38.33,8.57,,,,
00-0040242,Jacory Croskey-Merritt,RB,WAS,PHI,2025-12-20,7.13,25.25,2.0,1.0,1,-0.1204819871553674,0.4,0.4870546120546121,29,16,,,40.05,8.01,,,,
00-0033526,Samaje Perine,RB,CIN,MIA,2025-12-21,6.61,22.5,2.0,1.0,0,0.0448989351680796,0.2,0.5255577755577756,15,12,,,28.6,10.53,,,,
00-0033699,Austin Ekeler,RB,WAS,PHI,2025-12-20,6.57,25.25,5.0,1.0,1,-0.1204819871553674,0.5,0.4870546120546121,29,16,,,26.18,19.94,,,,
00-0036555,Chuba Hubbard,RB,CAR,TB,2025-12-21,6.55,23.75,2.0,1.0,1,0.0619172570125864,0.8,0.5463286713286714,13,8,,,28.29,13.55,,,,
00-0034184,Gus Edwards,RB,LAC,DAL,2025-12-21,6.51,26.0,2.0,1.0,0,0.0667973673123801,0.5384615384615384,0.4346486846486846,12,24,,,29.43,3.81,,,,
00-0039874,Jaylen Wright,RB,MIA,CIN,2025-12-21,6.35,26.0,2.0,1.0,1,-0.0064661809473301,0.4666666666666667,0.3139985014985015,20,31,,,20.74,4.35,,,,
00-0037256,Rachaad White,RB,TB,CAR,2025-12-21,6.19,20.75,2.0,1.0,0,0.0114114413538503,0.4,0.3117715617715617,17,32,,,28.0,10.76,,,,
00-0034972,Alexander Mattison,RB,LV,HOU,2025-12-21,6.07,27.0,4.0,1.0,0,-0.2095284627489942,0.3333333333333333,0.681984681984682,31,2,,,23.35,15.78,,,,
