player_id,player_display_name,position,team,opponent_team,gameday,projected_pts,implied_team_total,depth_chart_position,injury_status_score,is_home,off_epa_roll4,opp_season_win_pct,opp_win_pct_roll4,off_epa_rank,sos_rank,pred_qb_pass_yards,pred_qb_rush_yards,pred_rush_yards,pred_rec_yards,pred_wr_receptions,pred_wr_rec_yards,pred_te_receptions,pred_te_rec_yards
00-0032764,Derrick Henry,RB,BAL,MIN,2025-11-09,19.13,22.0,1.0,1.0,0,-0.0035963003912532,0.6,0.4665334665334665,17,15,,,82.83,18.18,,,,
00-0039139,Jahmyr Gibbs,RB,DET,WAS,2025-11-09,18.35,20.5,1.0,1.0,0,0.1573203137248841,0.4666666666666667,0.6192557442557443,4,4,,,79.79,44.2,,,,
00-0037248,James Cook,RB,BUF,MIA,2025-11-09,17.42,21.0,1.0,1.0,0,0.1692050266074698,0.6666666666666666,0.4848068598068598,2,14,,,88.9,26.46,,,,
00-0033280,Christian McCaffrey,RB,SF,LA,2025-11-09,14.9,27.5,1.0,1.0,1,0.1645314529215629,0.7333333333333333,0.3858641358641358,3,26,,,59.08,33.27,,,,
00-0038542,Bijan Robinson,RB,ATL,IND,2025-11-09,14.58,27.5,1.0,1.0,0,0.0221513693594375,0.7333333333333333,0.4211413586413586,14,22,,,70.49,22.14,,,,
00-0040730,RJ Harvey,RB,DEN,LV,2025-11-06,14.27,16.5,2.0,1.0,1,0.1174218214754575,0.4,0.4614968364968364,8,16,,,55.66,23.61,,,,
00-0039040,De'Von Achane,RB,MIA,BUF,2025-11-09,14.12,29.5,1.0,1.0,1,-0.0064661809473301,0.2857142857142857,0.3139985014985015,18,27,,,88.08,20.86,,,,
00-0036973,Travis Etienne,RB,JAX,HOU,2025-11-09,13.95,18.0,1.0,1.0,0,0.1250437759787225,0.5333333333333333,0.4613719613719613,7,17,,,62.94,23.38,,,,
00-0036158,J.K. Dobbins,RB,DEN,LV,2025-11-06,13.48,16.5,1.0,1.0,1,0.1174218214754575,0.4285714285714285,0.4614968364968364,8,16,,,60.0,15.96,,,,
00-0036919,Kenneth Gainwell,RB,PIT,LAC,2025-11-09,13.21,24.25,2.0,1.0,0,0.069888843890464,0.2,0.5423326673326674,10,8,,,46.84,32.69,,,,
00-0033553,James Conner,RB,ARI,SEA,2025-11-09,13.17,25.75,4.0,1.0,0,-0.0200817692320336,0.0,0.5669955044955045,21,5,,,70.27,12.25,,,,
00-0040122,Ashton Jeanty,RB,LV,DEN,2025-11-06,12.64,26.0,1.0,1.0,0,-0.2095284627489942,0.1333333333333333,0.681984681984682,27,2,,,63.36,25.77,,,,
00-0037840,Kyren Williams,RB,LA,SF,2025-11-09,12.49,22.0,1.0,1.0,0,0.2548577506652165,0.4,0.5377747252747253,1,10,,,59.08,9.76,,,,
00-0038134,Kenneth Walker III,RB,SEA,ARI,2025-11-09,12.25,18.75,1.0,1.0,1,-0.0089089855616453,0.5333333333333333,0.5245171495171495,19,11,,,59.14,9.94,,,,
00-0036223,Jonathan Taylor,RB,IND,ATL,2025-11-09,11.99,21.0,1.0,1.0,1,-0.1099062493798814,0.7333333333333333,0.6739094239094239,24,3,,,67.32,14.12,,,,
00-0039384,Tyrone Tracy Jr.,RB,NYG,CHI,2025-11-09,11.4,25.0,1.0,1.0,0,-0.0875692463965452,0.1333333333333333,0.5231684981684982,23,12,,,53.16,22.6,,,,
00-0033897,Joe Mixon,RB,HOU,JAX,2025-11-09,11.33,19.5,6.0,1.0,1,0.0063511369932493,0.6666666666666666,0.4002247752247752,16,24,,,53.55,18.15,,,,
00-0034844,Saquon Barkley,RB,PHI,GB,2025-11-10,11.3,23.5,1.0,1.0,0,0.0590580013814779,0.2857142857142857,0.4583749583749584,13,18,,,76.92,20.5,,,,
00-0035700,Josh Jacobs,RB,GB,PHI,2025-11-10,11.22,22.0,1.0,1.0,1,0.1529564013719251,0.7142857142857143,0.7367007992007992,6,1,,,58.31,9.78,,,,
00-0039405,Jawhar Jordan,RB,HOU,JAX,2025-11-09,10.95,19.5,2.0,1.0,1,0.0063511369932493,0.7333333333333333,0.4002247752247752,16,24,,,51.5,11.88,,,,
00-0038120,Breece Hall,RB,NYJ,CLE,2025-11-09,10.86,19.5,1.0,1.0,1,-0.2392364677490492,0.2857142857142857,0.4395812520812521,28,19,,,50.3,13.04,,,,
00-0040715,Cam Skattebo,RB,NYG,CHI,2025-11-09,10.79,25.0,4.0,1.0,0,-0.0875692463965452,0.6666666666666666,0.5231684981684982,23,12,,,52.54,13.86,,,,
00-0036139,Rico Dowdle,RB,CAR,NO,2025-11-09,10.55,16.5,1.0,1.0,1,0.0619172570125864,0.8,0.5463286713286714,12,7,,,60.11,20.91,,,,
00-0039738,Blake Corum,RB,LA,SF,2025-11-09,10.46,22.0,2.0,1.0,0,0.2548577506652165,0.4,0.5377747252747253,1,10,,,52.14,10.47,,,,
00-0036275,D'Andre Swift,RB,CHI,NYG,2025-11-09,10.45,20.5,1.0,0.5,1,0.075685334949902,0.7333333333333333,0.5668914418914419,9,6,,,58.19,12.93,,,,
00-0036875,Rhamondre Stevenson,RB,NE,TB,2025-11-09,10.03,25.5,1.0,0.5,0,0.1569497663344893,0.2,0.4147435897435897,5,23,,,38.98,12.32,,,,
00-0037228,Jaylen Warren,RB,PIT,LAC,2025-11-09,10.01,24.25,1.0,1.0,0,0.069888843890464,0.2,0.5423326673326674,10,8,,,44.97,13.81,,,,
00-0037157,Bam Knight,RB,ARI,SEA,2025-11-09,9.98,25.75,1.0,1.0,0,-0.0200817692320336,0.75,0.5669955044955045,21,5,,,45.67,26.37,,,,
00-0040784,Quinshon Judkins,RB,CLE,NYJ,2025-11-09,9.83,18.0,1.0,1.0,0,-0.2035625371766095,0.6923076923076923,0.5391483516483516,26,9,,,51.99,10.86,,,,
00-0039391,Kimani Vidal,RB,LAC,PIT,2025-11-09,9.58,21.25,1.0,1.0,1,0.0667973673123801,0.4285714285714285,0.4346486846486846,11,20,,,55.1,9.42,,,,
00-0037509,Sincere McCormick,RB,LV,DEN,2025-11-06,9.26,26.0,2.0,1.0,0,-0.2095284627489942,0.5,0.681984681984682,27,2,,,45.99,13.93,,,,
00-0040236,Kyle Monangai,RB,CHI,NYG,2025-11-09,8.91,20.5,2.0,1.0,1,0.075685334949902,0.7333333333333333,0.5668914418914419,9,6,,,46.97,9.49,,,,
00-0036924,Michael Carter,RB,ARI,SEA,2025-11-09,8.65,25.75,2.0,1.0,0,-0.0200817692320336,0.3333333333333333,0.5669955044955045,21,5,,,44.37,20.62,,,,
00-0035250,Devin Singletary,RB,NYG,CHI,2025-11-09,8.46,25.0,2.0,1.0,0,-0.0875692463965452,0.1333333333333333,0.5231684981684982,23,12,,,42.01,16.41,,,,
00-0038611,Chris Rodriguez Jr.,RB,WAS,DET,2025-11-09,8.16,29.0,2.0,1.0,1,-0.1204819871553674,0.6428571428571429,0.4870546120546121,25,13,,,46.85,11.2,,,,
00-0040734,TreVeyon Henderson,RB,NE,TB,2025-11-09,8.12,25.5,2.0,1.0,0,0.1569497663344893,0.2,0.4147435897435897,5,23,,,40.5,6.43,,,,
00-0033906,Alvin Kamara,RB,NO,CAR,2025-11-09,8.05,22.0,1.0,0.5,0,-0.0114811011743694,0.5555555555555556,0.4249292374292374,20,21,,,30.68,20.3,,,,
00-0037263,Tyler Allgeier,RB,ATL,IND,2025-11-09,7.99,27.5,2.0,1.0,0,0.0221513693594375,0.7333333333333333,0.4211413586413586,14,22,,,36.81,16.28,,,,
00-0033293,Aaron Jones,RB,MIN,BAL,2025-11-09,7.8,26.5,2.0,0.5,1,-0.0559571697535418,0.1428571428571428,0.3954170829170829,22,25,,,44.97,12.49,,,,
00-0040242,Jacory Croskey-Merritt,RB,WAS,DET,2025-11-09,7.77,29.0,1.0,1.0,1,-0.1204819871553674,0.4,0.4870546120546121,25,13,,,39.31,7.96,,,,
00-0039165,Zach Charbonnet,RB,SEA,ARI,2025-11-09,7.75,18.75,2.0,1.0,1,-0.0089089855616453,0.5333333333333333,0.5245171495171495,19,11,,,43.08,7.47,,,,
00-0035685,David Montgomery,RB,DET,WAS,2025-11-09,7.62,20.5,2.0,1.0,0,0.1573203137248841,0.4666666666666667,0.6192557442557443,4,4,,,38.57,12.24,,,,
00-0034184,Gus Edwards,RB,LAC,PIT,2025-11-09,7.58,21.25,2.0,1.0,1,0.0667973673123801,0.5384615384615384,0.4346486846486846,11,20,,,33.47,5.1,,,,
00-0037525,Jordan Mason,RB,MIN,BAL,2025-11-09,7.56,26.5,1.0,1.0,1,-0.0559571697535418,0.1428571428571428,0.3954170829170829,22,25,,,49.06,9.25,,,,
00-0040666,Omarion Hampton,RB,LAC,PIT,2025-11-09,7.49,21.25,2.0,1.0,1,0.0667973673123801,0.4285714285714285,0.4346486846486846,11,20,,,37.2,12.65,,,,
00-0034972,Alexander Mattison,RB,LV,DEN,2025-11-06,7.19,26.0,4.0,1.0,0,-0.2095284627489942,0.3333333333333333,0.681984681984682,27,2,,,22.85,13.92,,,,
00-0033699,Austin Ekeler,RB,WAS,DET,2025-11-09,6.78,29.0,4.0,1.0,1,-0.1204819871553674,0.5,0.4870546120546121,25,13,,,21.03,16.31,,,,
00-0038454,Keaton Mitchell,RB,BAL,MIN,2025-11-09,6.7,22.0,3.0,1.0,0,-0.0035963003912532,0.6,0.4665334665334665,17,15,,,34.78,11.06,,,,
00-0036893,Najee Harris,RB,LAC,PIT,2025-11-09,6.56,21.25,4.0,1.0,1,0.0667973673123801,1.0,0.4346486846486846,11,20,,,26.2,12.39,,,,
00-0036555,Chuba Hubbard,RB,CAR,NO,2025-11-09,6.4,16.5,2.0,1.0,1,0.0619172570125864,0.8,0.5463286713286714,12,7,,,29.69,13.26,,,,
00-0037256,Rachaad White,RB,TB,NE,2025-11-09,5.93,23.0,2.0,1.0,1,0.0114114413538503,0.4,0.3117715617715617,15,28,,,23.4,10.6,,,,
00-0034975,Justice Hill,RB,BAL,MIN,2025-11-09,5.89,22.0,2.0,1.0,0,-0.0035963003912532,0.5,0.4665334665334665,17,15,,,18.17,15.52,,,,
00-0040583,Woody Marks,RB,HOU,JAX,2025-11-09,5.89,19.5,2.0,1.0,1,0.0063511369932493,0.7333333333333333,0.4002247752247752,16,24,,,39.89,5.99,,,,
00-0036755,Jaret Patterson,RB,LAC,PIT,2025-11-09,5.75,21.25,2.0,1.0,1,0.0667973673123801,0.6666666666666666,0.4346486846486846,11,20,,,24.73,5.38,,,,
00-0035537,Ty Johnson,RB,BUF,MIA,2025-11-09,5.71,21.0,2.0,1.0,0,0.1692050266074698,0.6666666666666666,0.4848068598068598,2,14,,,11.38,19.25,,,,
00-0039796,Rasheen Ali,RB,BAL,MIN,2025-11-09,5.7,22.0,4.0,1.0,0,-0.0035963003912532,0.6,0.4665334665334665,17,15,,,17.73,12.44,,,,
00-0038555,Tank Bigsby,RB,PHI,GB,2025-11-10,5.63,23.5,2.0,1.0,0,0.0590580013814779,0.7333333333333333,0.4583749583749584,13,18,,,35.35,7.16,,,,
00-0036328,Antonio Gibson,RB,NE,TB,2025-11-09,5.54,25.5,4.0,1.0,0,0.1569497663344893,0.3333333333333333,0.4147435897435897,5,23,,,20.96,14.37,,,,
00-0039373,Audric Estimé,RB,NO,CAR,2025-11-09,5.52,22.0,2.0,1.0,0,-0.0114811011743694,0.2,0.4249292374292374,20,21,,,18.98,14.25,,,,
00-0038797,Emanuel Wilson,RB,GB,PHI,2025-11-10,5.47,22.0,2.0,1.0,1,0.1529564013719251,0.4666666666666667,0.7367007992007992,6,1,,,30.71,5.06,,,,
00-0034681,Chase Edmonds,RB,WAS,DET,2025-11-09,5.44,29.0,2.0,1.0,1,-0.1204819871553674,0.1538461538461538,0.4870546120546121,25,13,,,17.49,11.04,,,,
00-0038705,Emari Demercado,RB,ARI,SEA,2025-11-09,5.41,25.75,2.0,1.0,0,-0.0200817692320336,0.3333333333333333,0.5669955044955045,21,5,,,28.29,10.86,,,,
00-0040162,Dylan Sampson,RB,CLE,NYJ,2025-11-09,5.34,18.0,2.0,1.0,0,-0.2035625371766095,0.6,0.5391483516483516,26,9,,,15.63,14.4,,,,
00-0040556,Corey Kiner,RB,ARI,SEA,2025-11-09,5.33,25.75,2.0,1.0,0,-0.0200817692320336,0.3333333333333333,0.5669955044955045,21,5,,,29.52,8.37,,,,
00-0036096,J.J. Taylor,RB,HOU,JAX,2025-11-09,5.21,19.5,2.0,1.0,1,0.0063511369932493,0.0,0.4002247752247752,16,24,,,31.03,4.42,,,,
00-0036414,Cam Akers,RB,SEA,ARI,2025-11-09,5.12,18.75,2.0,1.0,1,-0.0089089855616453,0.5333333333333333,0.5245171495171495,19,11,,,18.68,5.65,,,,
00-0038794,Jaleel McLaughlin,RB,DEN,LV,2025-11-06,4.99,16.5,4.0,1.0,1,0.1174218214754575,0.4,0.4614968364968364,8,16,,,18.03,9.55,,,,
00-0039874,Jaylen Wright,RB,MIA,BUF,2025-11-09,4.82,29.5,3.0,1.0,1,-0.0064661809473301,0.4666666666666667,0.3139985014985015,18,27,,,19.08,5.35,,,,
00-0038678,Jordan Mims,RB,NO,CAR,2025-11-09,4.75,22.0,2.0,1.0,0,-0.0114811011743694,0.7142857142857143,0.4249292374292374,20,21,,,22.88,9.3,,,,
