player_id,player_display_name,position,team,opponent_team,season,week,projected_pts,gsis_id,sleeper_id,identity_source,game_id,kickoff,provider_depth_tier,depth_lane,slp_proj,injury_status,pred_qb_pass_yards,pred_qb_rush_yards,pred_qb_receptions,pred_rush_yards,pred_rec_yards,pred_rb_receptions,pred_wr_rec_yards,pred_wr_receptions,pred_te_rec_yards,pred_te_receptions,off_epa_rank,implied_team_total,injury_status_score
00-0037834,Brock Purdy,QB,SF,MIA,2026,2,20.343596438018405,00-0037834,8183,historical_crosswalk,2026_02_MIA_SF,2026-09-20 16:25:00-04:00,1.0,1.0,20.81,none,286.1842359000794,12.887395931318986,0.0,,,,,,,,13.0,29.25,1.0
00-0034857,Josh Allen,QB,BUF,DET,2026,2,19.64761759353279,00-0034857,4984,sleeper_gsis,2026_02_DET_BUF,2026-09-17 20:15:00-04:00,1.0,1.0,21.89,none,251.60966997308947,38.8461382475627,0.0,,,,,,,,6.0,29.0,1.0
00-0033077,Dak Prescott,QB,DAL,WAS,2026,2,18.8667018281442,00-0033077,3294,sleeper_gsis,2026_02_WAS_DAL,2026-09-20 16:25:00-04:00,1.0,1.0,20.77,none,251.5190921844885,10.123701397295267,0.0,,,,,,,,12.0,27.0,1.0
00-0036355,Justin Herbert,QB,LAC,LV,2026,2,18.61258789908609,00-0036355,6797,historical_crosswalk,2026_02_LV_LAC,2026-09-20 16:05:00-04:00,1.0,1.0,16.95,none,238.11396184629814,17.434475882511222,0.0,,,,,,,,28.0,25.25,1.0
00-0039910,Jayden Daniels,QB,WAS,DAL,2026,2,17.84930394858214,00-0039910,11566,historical_crosswalk,2026_02_WAS_DAL,2026-09-20 16:25:00-04:00,1.0,1.0,20.46,none,222.30261812948353,41.91717544863922,0.0,,,,,,,,17.0,23.5,1.0
00-0039851,Drake Maye,QB,NE,PIT,2026,2,17.27937859955704,00-0039851,11564,historical_crosswalk,2026_02_PIT_NE,2026-09-20 13:00:00-04:00,1.0,1.0,18.2,none,229.80437363866477,26.162852519480502,0.0,,,,,,,,1.0,23.75,1.0
00-0026498,Matthew Stafford,QB,LA,NYG,2026,2,17.138569079981053,00-0026498,421,sleeper_gsis,2026_02_NYG_LA,2026-09-21 20:15:00-04:00,1.0,1.0,16.84,none,247.4695122517758,1.3746143693330581,0.0,,,,,,,,4.0,27.75,1.0
00-0036971,Trevor Lawrence,QB,JAX,DEN,2026,2,16.81752969998733,00-0036971,7523,historical_crosswalk,2026_02_JAX_DEN,2026-09-20 16:05:00-04:00,1.0,1.0,16.24,none,216.24961348990766,21.70109270143617,0.0,,,,,,,,3.0,21.0,1.0
00-0036389,Jalen Hurts,QB,PHI,TEN,2026,2,16.72654635102743,00-0036389,6904,historical_crosswalk,2026_02_PHI_TEN,2026-09-20 13:00:00-04:00,1.0,1.0,20.88,none,211.8521921844486,27.890554199957442,0.0,,,,,,,,14.0,23.25,1.0
00-0033873,Patrick Mahomes,QB,KC,IND,2026,2,16.699488909135702,00-0033873,4046,sleeper_gsis,2026_02_IND_KC,2026-09-20 20:20:00-04:00,1.0,1.0,16.24,none,234.35849072307204,20.18666792857773,0.0,,,,,,,,32.0,27.0,1.0
00-0039918,Caleb Williams,QB,CHI,MIN,2026,2,16.615003025616097,00-0039918,11560,historical_crosswalk,2026_02_MIN_CHI,2026-09-20 13:00:00-04:00,1.0,1.0,16.56,none,206.68455884512895,18.456578497175773,0.0,,,,,,,,7.0,27.5,1.0
00-0034855,Baker Mayfield,QB,TB,CLE,2026,2,16.46316106955315,00-0034855,4892,sleeper_gsis,2026_02_CLE_TB,2026-09-20 13:00:00-04:00,1.0,1.0,17.11,none,237.32692374612955,12.962419737267538,0.0,,,,,,,,11.0,24.5,1.0
00-0039732,Bo Nix,QB,DEN,JAX,2026,2,16.438394551536714,00-0039732,11563,historical_crosswalk,2026_02_JAX_DEN,2026-09-20 16:05:00-04:00,1.0,1.0,15.74,none,226.2102921403253,17.881017356971608,0.0,,,,,,,,20.0,23.5,1.0
00-0039150,Bryce Young,QB,CAR,ATL,2026,2,16.028724942008818,00-0039150,9228,historical_crosswalk,2026_02_CAR_ATL,2026-09-20 13:00:00-04:00,1.0,1.0,15.99,none,191.32510899777483,18.583753660600816,0.0,,,,,,,,25.0,22.5,1.0
00-0039163,C.J. Stroud,QB,HOU,CIN,2026,2,15.48128075048657,00-0039163,9758,historical_crosswalk,2026_02_CIN_HOU,2026-09-20 13:00:00-04:00,1.0,1.0,18.05,none,244.69816599576484,14.058355331346617,0.0,,,,,,,,21.0,24.75,1.0
00-0040691,Jaxson Dart,QB,NYG,LA,2026,2,15.414542033497652,00-0040691,12508,historical_crosswalk,2026_02_NYG_LA,2026-09-21 20:15:00-04:00,1.0,1.0,17.5,none,210.5133417947322,32.879887615286584,0.0,,,,,,,,9.0,20.75,1.0
00-0034796,Lamar Jackson,QB,BAL,NO,2026,2,15.393508763020916,00-0034796,4881,sleeper_gsis,2026_02_NO_BAL,2026-09-20 13:00:00-04:00,1.0,1.0,20.58,none,222.79728925997216,22.16304317113204,0.0,,,,,,,,2.0,27.75,1.0
00-0036264,Jordan Love,QB,GB,NYJ,2026,2,15.26109468618512,00-0036264,6804,historical_crosswalk,2026_02_GB_NYJ,2026-09-20 13:00:00-04:00,1.0,1.0,19.56,none,204.5238643095535,9.288254631973166,0.0,,,,,,,,24.0,24.25,1.0
00-0032950,Carson Wentz,QB,MIN,CHI,2026,2,15.050955981640227,00-0032950,3161,sleeper_gsis,2026_02_MIN_CHI,2026-09-20 13:00:00-04:00,1.0,1.0,,none,238.30628757610862,4.446206854747121,0.0,,,,,,,,23.0,22.0,1.0
00-0036442,Joe Burrow,QB,CIN,HOU,2026,2,14.593358993554183,00-0036442,6770,historical_crosswalk,2026_02_CIN_HOU,2026-09-20 13:00:00-04:00,1.0,1.0,18.19,none,251.41359563694098,4.013997114841504,0.0,,,,,,,,5.0,21.75,1.0
00-0033106,Jared Goff,QB,DET,BUF,2026,2,13.766090335895573,00-0033106,3163,sleeper_gsis,2026_02_DET_BUF,2026-09-17 20:15:00-04:00,1.0,1.0,16.32,none,243.8727279190936,3.767108241140459,0.0,,,,,,,,18.0,24.5,1.0
00-0040743,Tyler Shough,QB,NO,BAL,2026,2,13.761432321373608,00-0040743,12545,historical_crosswalk,2026_02_NO_BAL,2026-09-20 13:00:00-04:00,1.0,1.0,14.25,none,215.63683692102165,17.53083494022265,0.0,,,,,,,,8.0,19.25,1.0
00-0033119,Jacoby Brissett,QB,ARI,SEA,2026,2,13.098945269077538,00-0033119,3257,sleeper_gsis,2026_02_SEA_ARI,2026-09-20 16:25:00-04:00,1.0,1.0,12.24,none,201.63665530386376,7.336234645130344,0.0,,,,,,,,15.0,18.5,1.0
00-0030565,Geno Smith,QB,NYJ,GB,2026,2,12.339933708911017,00-0030565,1373,sleeper_gsis,2026_02_GB_NYJ,2026-09-20 13:00:00-04:00,1.0,1.0,14.77,none,193.29895617435417,5.544446115009025,0.0,,,,,,,,30.0,20.25,1.0
00-0035710,Daniel Jones,QB,IND,KC,2026,2,12.237677284659705,00-0035710,5870,sleeper_gsis,2026_02_IND_KC,2026-09-20 20:20:00-04:00,1.0,1.0,14.74,none,184.0371873863186,12.765970927573367,0.0,,,,,,,,22.0,20.5,1.0
00-0023459,Aaron Rodgers,QB,PIT,NE,2026,2,11.269749170234235,00-0023459,96,sleeper_gsis,2026_02_PIT_NE,2026-09-20 13:00:00-04:00,1.0,1.0,16.1,none,186.43095599698938,0.7309284672304664,0.0,,,,,,,,10.0,18.25,1.0
00-0040676,Cam Ward,QB,TEN,PHI,2026,2,10.856708491619495,00-0040676,12522,historical_crosswalk,2026_02_PHI_TEN,2026-09-20 13:00:00-04:00,1.0,1.0,12.05,none,183.51751062088516,9.088389503531364,0.0,,,,,,,,27.0,16.25,1.0
00-0029604,Kirk Cousins,QB,LV,LAC,2026,2,10.763080905642576,00-0029604,1166,sleeper_gsis,2026_02_LV_LAC,2026-09-20 16:05:00-04:00,2.0,1.0,13.24,none,222.26720358191508,2.2907023349652933,0.0,,,,,,,,31.0,18.25,1.0
00-0038128,Malik Willis,QB,MIA,SF,2026,2,10.212073409658078,00-0038128,8161,historical_crosswalk,2026_02_MIA_SF,2026-09-20 16:25:00-04:00,1.0,1.0,17.94,none,165.10259340822867,32.610658505548315,0.0,,,,,,,,26.0,16.25,1.0
00-0033537,Deshaun Watson,QB,CLE,TB,2026,2,9.548787882536645,00-0033537,4017,sleeper_gsis,2026_02_CLE_TB,2026-09-20 13:00:00-04:00,1.0,1.0,14.18,none,181.5374111353562,14.795520290918025,0.0,,,,,,,,29.0,16.0,1.0
00-0035704,Drew Lock,QB,SEA,ARI,2026,2,8.068405670347024,00-0035704,5854,sleeper_gsis,2026_02_SEA_ARI,2026-09-20 16:25:00-04:00,2.0,1.0,12.93,none,230.09378039841513,8.948690750524124,0.0,,,,,,,,16.0,23.0,1.0
00-0033662,Cooper Rush,QB,ATL,CAR,2026,2,6.9562822299377505,00-0033662,4574,sleeper_gsis,2026_02_CAR_ATL,2026-09-20 13:00:00-04:00,1.0,1.0,,none,195.52066491713515,5.899392848259042,0.0,,,,,,,,19.0,21.0,1.0
00-0033280,Christian McCaffrey,RB,SF,MIA,2026,2,17.948427333447764,00-0033280,4034,sleeper_gsis,2026_02_MIA_SF,2026-09-20 16:25:00-04:00,1.0,1.0,17.28,none,,,,81.09071070812469,31.10040296196795,3.71264457373586,,,,,13.0,29.25,1.0
00-0038542,Bijan Robinson,RB,ATL,CAR,2026,2,16.027647548701555,00-0038542,9509,historical_crosswalk,2026_02_CAR_ATL,2026-09-20 13:00:00-04:00,1.0,1.0,20.14,none,,,,73.06912217340053,33.08540737263058,4.430665288056175,,,,,19.0,21.0,1.0
00-0032764,Derrick Henry,RB,BAL,NO,2026,2,14.88131954250606,00-0032764,3198,sleeper_gsis,2026_02_NO_BAL,2026-09-20 13:00:00-04:00,1.0,1.0,14.09,none,,,,76.10425366179376,2.7998732838467237,0.6337717105889356,,,,,2.0,27.75,1.0
00-0037248,James Cook,RB,BUF,DET,2026,2,14.705160891922187,00-0037248,8138,historical_crosswalk,2026_02_DET_BUF,2026-09-17 20:15:00-04:00,1.0,1.0,15.75,none,,,,68.3170312666151,13.251828929150538,1.6939247695042523,,,,,6.0,29.0,1.0
00-0040666,Omarion Hampton,RB,LAC,LV,2026,2,13.670064057735901,00-0040666,12507,historical_crosswalk,2026_02_LV_LAC,2026-09-20 16:05:00-04:00,1.0,1.0,12.05,none,,,,50.97739949899088,16.35680689684947,2.296087036170278,,,,,28.0,25.25,1.0
00-0037840,Kyren Williams,RB,LA,NYG,2026,2,13.257266768772677,00-0037840,8150,historical_crosswalk,2026_02_NYG_LA,2026-09-21 20:15:00-04:00,1.0,1.0,15.98,none,,,,51.95531512819303,16.119263413271806,2.0179398606259826,,,,,4.0,27.75,1.0
00-0034844,Saquon Barkley,RB,PHI,TEN,2026,2,12.658593412123741,00-0034844,4866,sleeper_gsis,2026_02_PHI_TEN,2026-09-20 13:00:00-04:00,1.0,1.0,15.38,none,,,,70.68080312015799,12.422794982374365,2.117988263327454,,,,,14.0,23.25,1.0
00-0039139,Jahmyr Gibbs,RB,DET,BUF,2026,2,12.579660260688462,00-0039139,9221,historical_crosswalk,2026_02_DET_BUF,2026-09-17 20:15:00-04:00,1.0,1.0,24.2,none,,,,58.19674070700946,33.836029647429875,4.222694882632449,,,,,18.0,24.5,1.0
00-0038597,Chase Brown,RB,CIN,HOU,2026,2,12.367105910371992,00-0038597,9224,historical_crosswalk,2026_02_CIN_HOU,2026-09-20 13:00:00-04:00,1.0,1.0,13.37,none,,,,51.4466692088241,25.65592341259132,3.1132594471050314,,,,,5.0,21.75,1.0
00-0036275,D'Andre Swift,RB,CHI,MIN,2026,2,11.89950467532046,00-0036275,6790,historical_crosswalk,2026_02_MIN_CHI,2026-09-20 13:00:00-04:00,1.0,1.0,10.12,none,,,,54.94054646816124,14.270366747192265,1.9260173220048573,,,,,7.0,27.5,1.0
00-0040122,Ashton Jeanty,RB,LV,LAC,2026,2,11.816129547082852,00-0040122,12527,historical_crosswalk,2026_02_LV_LAC,2026-09-20 16:05:00-04:00,1.0,1.0,12.79,none,,,,63.50985357680384,18.819027292931104,2.8336666111350683,,,,,31.0,18.25,1.0
00-0036223,Jonathan Taylor,RB,IND,KC,2026,2,11.703228167226563,00-0036223,6813,historical_crosswalk,2026_02_IND_KC,2026-09-20 20:20:00-04:00,1.0,1.0,17.17,none,,,,55.32841532344222,17.72592390287751,2.9411925873981573,,,,,22.0,20.5,1.0
00-0033293,Aaron Jones,RB,MIN,CHI,2026,2,11.134578953924388,00-0033293,4199,sleeper_gsis,2026_02_MIN_CHI,2026-09-20 13:00:00-04:00,2.0,2.0,8.8,none,,,,41.14333479868159,18.298221887453806,2.6531516407193463,,,,,23.0,22.0,1.0
00-0038120,Breece Hall,RB,NYJ,GB,2026,2,11.011661080153287,00-0038120,8155,historical_crosswalk,2026_02_GB_NYJ,2026-09-20 13:00:00-04:00,1.0,1.0,12.39,none,,,,59.02671053669634,18.851459965389385,2.0840910258900736,,,,,30.0,20.25,1.0
00-0036997,Javonte Williams,RB,DAL,WAS,2026,2,10.433231347266071,00-0036997,7588,historical_crosswalk,2026_02_WAS_DAL,2026-09-20 16:25:00-04:00,1.0,1.0,15.47,none,,,,54.09336210050556,11.633763071311286,1.419693066229736,,,,,12.0,27.0,1.0
00-0039040,De'Von Achane,RB,MIA,SF,2026,2,10.392058866582628,00-0039040,9226,historical_crosswalk,2026_02_MIA_SF,2026-09-20 16:25:00-04:00,1.0,1.0,15.37,none,,,,58.507141372872915,21.547792124488623,3.0102398844121154,,,,,26.0,16.25,1.0
00-0040730,RJ Harvey,RB,DEN,JAX,2026,2,9.701209347369078,00-0040730,12489,historical_crosswalk,2026_02_JAX_DEN,2026-09-20 16:05:00-04:00,2.0,2.0,7.81,none,,,,23.869238496322552,14.383450282702006,2.7962372727399423,,,,,20.0,23.5,1.0
00-0036973,Travis Etienne,RB,NO,BAL,2026,2,9.29670429367766,00-0036973,7543,historical_crosswalk,2026_02_NO_BAL,2026-09-20 13:00:00-04:00,1.0,1.0,8.89,none,,,,49.85145047899582,13.870849072412616,2.9106897121055404,,,,,8.0,19.25,1.0
00-0040715,Cam Skattebo,RB,NYG,LA,2026,2,8.690372146383881,00-0040715,12481,historical_crosswalk,2026_02_NYG_LA,2026-09-21 20:15:00-04:00,1.0,1.0,12.16,none,,,,29.725971309479917,8.916999604376135,1.51020762258336,,,,,9.0,20.75,1.0
00-0040583,Woody Marks,RB,HOU,CIN,2026,2,8.588528931408757,00-0040583,12474,historical_crosswalk,2026_02_CIN_HOU,2026-09-20 13:00:00-04:00,2.0,2.0,6.6,none,,,,33.06770131173722,6.417929995913758,0.9580335286217004,,,,,21.0,24.75,1.0
00-0040242,Jacory Croskey-Merritt,RB,WAS,DAL,2026,2,8.415501609377912,00-0040242,12533,historical_crosswalk,2026_02_WAS_DAL,2026-09-20 16:25:00-04:00,1.0,1.0,11.61,none,,,,55.199726666890996,4.281761695366476,0.9451255071483021,,,,,17.0,23.5,1.0
00-0036875,Rhamondre Stevenson,RB,NE,PIT,2026,2,8.399037122058909,00-0036875,7611,historical_crosswalk,2026_02_PIT_NE,2026-09-20 13:00:00-04:00,2.0,2.0,10.89,none,,,,43.08874179919645,16.53872531207755,2.3630030132042577,,,,,1.0,23.75,1.0
00-0039361,Bucky Irving,RB,TB,CLE,2026,2,8.312398312006728,00-0039361,11584,historical_crosswalk,2026_02_CLE_TB,2026-09-20 13:00:00-04:00,1.0,1.0,12.44,none,,,,42.716965761069744,13.008813186151722,2.1581867181783942,,,,,11.0,24.5,1.0
00-0035261,Tony Pollard,RB,TEN,PHI,2026,2,8.104219677453179,00-0035261,5967,sleeper_gsis,2026_02_PHI_TEN,2026-09-20 13:00:00-04:00,1.0,1.0,7.99,none,,,,66.93904931198091,10.441877465840475,1.5038750703386863,,,,,27.0,16.25,1.0
00-0036158,J.K. Dobbins,RB,DEN,JAX,2026,2,7.910037061171737,00-0036158,6806,historical_crosswalk,2026_02_JAX_DEN,2026-09-20 16:05:00-04:00,1.0,1.0,7.23,none,,,,42.600430721994506,4.71147337369644,0.6241184472127211,,,,,20.0,23.5,1.0
00-0040784,Quinshon Judkins,RB,CLE,TB,2026,2,7.824155368168261,00-0040784,12512,historical_crosswalk,2026_02_CLE_TB,2026-09-20 13:00:00-04:00,1.0,1.0,11.71,none,,,,40.733347576790436,11.877067803912317,2.0908592293122847,,,,,29.0,16.0,1.0
00-0038134,Kenneth Walker,RB,KC,IND,2026,2,7.687701373024514,00-0038134,8151,historical_crosswalk,2026_02_IND_KC,2026-09-20 20:20:00-04:00,1.0,1.0,14.68,none,,,,51.27532795027529,7.898002071014789,1.6943706626029373,,,,,32.0,27.0,1.0
00-0036139,Rico Dowdle,RB,PIT,NE,2026,2,7.288357423928924,00-0036139,7021,historical_crosswalk,2026_02_PIT_NE,2026-09-20 13:00:00-04:00,2.0,2.0,9.94,none,,,,21.978834104186234,12.856217378397794,2.5858336148939975,,,,,10.0,18.25,1.0
00-0039384,Tyrone Tracy,RB,NYG,LA,2026,2,7.221093975542235,00-0039384,11655,historical_crosswalk,2026_02_NYG_LA,2026-09-21 20:15:00-04:00,2.0,2.0,1.9,none,,,,33.35044606502357,6.473831315995813,0.9036218480394358,,,,,9.0,20.75,1.0
00-0037228,Jaylen Warren,RB,PIT,NE,2026,2,7.1261660427301985,00-0037228,8228,historical_crosswalk,2026_02_PIT_NE,2026-09-20 13:00:00-04:00,1.0,1.0,10.59,none,,,,43.91842662487007,9.588049001485638,1.641856736579348,,,,,10.0,18.25,1.0
00-0036555,Chuba Hubbard,RB,CAR,ATL,2026,2,7.0512707089476265,00-0036555,7594,historical_crosswalk,2026_02_CAR_ATL,2026-09-20 13:00:00-04:00,1.0,1.0,11.12,none,,,,38.040333272093584,10.28022752661462,1.46806459711205,,,,,25.0,22.5,1.0
00-0036919,Kenny Gainwell,RB,TB,CLE,2026,2,6.971363042087065,00-0036919,7567,historical_crosswalk,2026_02_CLE_TB,2026-09-20 13:00:00-04:00,2.0,2.0,7.11,none,,,,26.128512108495165,14.282109143498946,2.154409118580341,,,,,11.0,24.5,1.0
00-0039391,Kimani Vidal,RB,LAC,LV,2026,2,6.362894116456172,00-0039391,11647,historical_crosswalk,2026_02_LV_LAC,2026-09-20 16:05:00-04:00,3.0,3.0,0.69,none,,,,20.383542283563948,5.798821336542686,0.9391425758317914,,,,,28.0,25.25,1.0
00-0040236,Kyle Monangai,RB,CHI,MIN,2026,2,6.323256662380044,00-0040236,12534,historical_crosswalk,2026_02_MIN_CHI,2026-09-20 13:00:00-04:00,2.0,2.0,6.66,none,,,,24.585980614745896,10.599806334571484,1.7766104312541373,,,,,7.0,27.5,1.0
00-0038611,Chris Rodriguez,RB,JAX,DEN,2026,2,6.30722063750318,00-0038611,10219,historical_crosswalk,2026_02_JAX_DEN,2026-09-20 16:05:00-04:00,2.0,2.0,6.35,none,,,,42.42250080671097,2.487949796102699,0.7087636879559988,,,,,3.0,21.0,1.0
00-0037263,Tyler Allgeier,RB,ARI,SEA,2026,2,5.089964156987929,00-0037263,8132,historical_crosswalk,2026_02_SEA_ARI,2026-09-20 16:25:00-04:00,2.0,2.0,6.02,none,,,,45.95205021840167,6.511781917635094,1.5883192900050194,,,,,15.0,18.5,1.0
00-0039032,Tyjae Spears,RB,TEN,PHI,2026,2,4.844324004410136,00-0039032,9508,historical_crosswalk,2026_02_PHI_TEN,2026-09-20 13:00:00-04:00,2.0,2.0,6.39,none,,,,22.998347538042033,15.353938858501154,2.265073324218737,,,,,27.0,16.25,1.0
00-0039738,Blake Corum,RB,LA,NYG,2026,2,4.732996693161221,00-0039738,11586,historical_crosswalk,2026_02_NYG_LA,2026-09-21 20:15:00-04:00,2.0,2.0,10.08,none,,,,21.742262865852982,3.3215860901719476,0.8616542463804031,,,,,4.0,27.75,1.0
00-0037256,Rachaad White,RB,WAS,DAL,2026,2,3.8950332461453328,00-0037256,8136,historical_crosswalk,2026_02_WAS_DAL,2026-09-20 16:25:00-04:00,2.0,2.0,7.97,none,,,,15.171738022573392,8.550783068844822,1.3835166813905926,,,,,17.0,23.5,1.0
00-0039811,MarShawn Lloyd,RB,GB,NYJ,2026,2,3.6634215906769425,00-0039811,11581,historical_crosswalk,2026_02_GB_NYJ,2026-09-20 13:00:00-04:00,1.0,1.0,10.15,none,,,,14.534254442506757,4.085918293739622,0.5535356064603622,,,,,24.0,24.25,1.0
00-0038797,Emanuel Wilson,RB,SEA,ARI,2026,2,3.659463399230002,00-0038797,11435,historical_crosswalk,2026_02_SEA_ARI,2026-09-20 16:25:00-04:00,2.0,2.0,1.95,none,,,,19.751793928389905,1.1447618188640192,0.7693647596744077,,,,,16.0,23.0,1.0
00-0033526,Samaje Perine,RB,CIN,HOU,2026,2,3.2903438973483903,00-0033526,4147,sleeper_gsis,2026_02_CIN_HOU,2026-09-20 13:00:00-04:00,2.0,2.0,4.43,none,,,,17.473278212328157,3.434087331713287,0.9551447122993177,,,,,5.0,21.75,1.0
00-0035250,Devin Singletary,RB,NYG,LA,2026,2,2.921924493797426,00-0035250,6130,sleeper_gsis,2026_02_NYG_LA,2026-09-21 20:15:00-04:00,4.0,4.0,3.18,none,,,,17.63127009713074,2.7780942878983033,0.5771527841635032,,,,,9.0,20.75,1.0
00-0040466,Raheim Sanders,RB,CLE,TB,2026,2,2.914412702222986,00-0040466,12472,historical_crosswalk,2026_02_CLE_TB,2026-09-20 13:00:00-04:00,3.0,2.0,5.09,none,,,,15.442871134643324,4.0871684461023845,0.6011930672533538,,,,,29.0,16.0,1.0
00-0035685,David Montgomery,RB,HOU,CIN,2026,2,2.870757509520955,00-0035685,5892,sleeper_gsis,2026_02_CIN_HOU,2026-09-20 13:00:00-04:00,1.0,1.0,15.85,none,,,,20.040630160790766,1.6886796191447075,0.8541873781598649,,,,,21.0,24.75,1.0
00-0039874,Jaylen Wright,RB,MIA,SF,2026,2,2.2872410668840533,00-0039874,11643,historical_crosswalk,2026_02_MIA_SF,2026-09-20 16:25:00-04:00,2.0,2.0,2.42,none,,,,12.622020014032811,3.4535683780392277,0.8572903441354298,,,,,26.0,16.25,1.0
00-0037525,Jordan Mason,RB,MIN,CHI,2026,2,2.2766350558612483,00-0037525,8408,historical_crosswalk,2026_02_MIN_CHI,2026-09-20 13:00:00-04:00,1.0,1.0,9.39,Questionable,,,,12.933309300583003,4.202942192221734,0.6702759859082429,,,,,23.0,22.0,0.5
00-0039798,Isaiah Davis,RB,NYJ,GB,2026,2,2.0373936683986407,00-0039798,11571,historical_crosswalk,2026_02_GB_NYJ,2026-09-20 13:00:00-04:00,3.0,3.0,1.97,none,,,,1.3654193491411475,7.792023094526476,0.8598404652463534,,,,,30.0,20.25,1.0
00-0038705,Emari Demercado,RB,DAL,WAS,2026,2,1.9501911095675282,00-0038705,11199,historical_crosswalk,2026_02_WAS_DAL,2026-09-20 16:25:00-04:00,5.0,4.0,4.27,none,,,,2.2679041476371653,4.665829959780114,0.6383391175112912,,,,,12.0,27.0,1.0
00-0040078,Brashard Smith,RB,KC,IND,2026,2,1.914635611299555,00-0040078,12455,historical_crosswalk,2026_02_IND_KC,2026-09-20 20:20:00-04:00,3.0,3.0,0.61,none,,,,7.667564463317664,6.11917536928928,1.0537870709798554,,,,,32.0,27.0,1.0
00-0038551,Kendre Miller,RB,NO,BAL,2026,2,1.9045755247042588,00-0038551,9757,historical_crosswalk,2026_02_NO_BAL,2026-09-20 13:00:00-04:00,3.0,3.0,4.71,none,,,,10.271710773620695,2.2363829045346604,0.685487828307907,,,,,8.0,19.25,1.0
00-0038454,Keaton Mitchell,RB,LAC,LV,2026,2,1.7638829378250327,00-0038454,9511,historical_crosswalk,2026_02_LV_LAC,2026-09-20 16:05:00-04:00,2.0,2.0,5.69,none,,,,8.476427821777339,2.23665383995792,0.7687324609093568,,,,,28.0,25.25,1.0
sleeper:13287,Jeremiyah Love,RB,ARI,SEA,2026,2,1.6765373385215543,,13287,synthetic_sleeper,2026_02_SEA_ARI,2026-09-20 16:25:00-04:00,1.0,1.0,10.76,none,,,,12.351473121064375,2.9313376910530025,0.9684340270819904,,,,,15.0,18.5,1.0
00-0037746,Brian Robinson,RB,ATL,CAR,2026,2,1.6327690480607964,00-0037746,8154,historical_crosswalk,2026_02_CAR_ATL,2026-09-20 13:00:00-04:00,2.0,2.0,5.3,none,,,,13.002749017091357,4.02615617522429,0.580931067496537,,,,,19.0,21.0,1.0
00-0032104,Ameer Abdullah,RB,JAX,DEN,2026,2,1.5414011950918778,00-0032104,2359,sleeper_gsis,2026_02_JAX_DEN,2026-09-20 16:05:00-04:00,5.0,4.0,0.22,none,,,,0.6071360584050283,3.253024955463278,0.6682594342723526,,,,,3.0,21.0,1.0
00-0039796,Rasheen Ali,RB,BAL,NO,2026,2,1.3953138249759436,00-0039796,11570,historical_crosswalk,2026_02_NO_BAL,2026-09-20 13:00:00-04:00,3.0,3.0,0.2,none,,,,1.5197847482522457,7.264748989443637,0.6856744837254951,,,,,2.0,27.75,1.0
sleeper:13424,Seth McGowan,RB,IND,KC,2026,2,1.325277633432381,,13424,synthetic_sleeper,2026_02_IND_KC,2026-09-20 20:20:00-04:00,3.0,3.0,2.19,none,,,,7.637221965451621,3.0258562364433486,0.9006329364679406,,,,,22.0,20.5,1.0
00-0029892,Kyle Juszczyk,RB,SF,MIA,2026,2,1.2746350725742417,00-0029892,1379,sleeper_gsis,2026_02_MIA_SF,2026-09-20 16:25:00-04:00,4.0,4.0,1.47,none,,,,3.473603290447063,8.763777721898043,0.986726205963167,,,,,13.0,29.25,1.0
00-0039344,Jonathon Brooks,RB,CAR,ATL,2026,2,1.2376796292755898,00-0039344,11583,historical_crosswalk,2026_02_CAR_ATL,2026-09-20 13:00:00-04:00,2.0,2.0,5.84,none,,,,9.297925960488632,1.75992883236773,0.43245655284903795,,,,,25.0,22.5,1.0
00-0038738,Hunter Luepke,RB,DAL,WAS,2026,2,1.2078771716821737,00-0038738,11510,historical_crosswalk,2026_02_WAS_DAL,2026-09-20 16:25:00-04:00,2.0,2.0,1.48,none,,,,0.4577217268785221,1.6872823903451473,0.5108974740327599,,,,,12.0,27.0,1.0
00-0039875,Ray Davis,RB,BUF,DET,2026,2,1.207096698799001,00-0039875,11575,historical_crosswalk,2026_02_DET_BUF,2026-09-17 20:15:00-04:00,3.0,3.0,3.51,none,,,,2.92293617460105,2.844095787757921,0.5773775886128092,,,,,6.0,29.0,1.0
00-0038555,Tank Bigsby,RB,PHI,TEN,2026,2,1.1691700600214745,00-0038555,9225,historical_crosswalk,2026_02_PHI_TEN,2026-09-20 13:00:00-04:00,2.0,2.0,3.26,none,,,,9.863477828761427,0.8137255605231764,0.5270741143163771,,,,,14.0,23.25,1.0
00-0039794,Braelon Allen,RB,NYJ,GB,2026,2,1.156530136368807,00-0039794,11576,historical_crosswalk,2026_02_GB_NYJ,2026-09-20 13:00:00-04:00,2.0,2.0,4.82,none,,,,4.253723557207121,3.020689401013634,0.412239267900261,,,,,30.0,20.25,1.0
00-0034975,Justice Hill,RB,BAL,NO,2026,2,1.0971893284738596,00-0034975,5995,sleeper_gsis,2026_02_NO_BAL,2026-09-20 13:00:00-04:00,2.0,2.0,4.51,none,,,,3.1140265497204167,3.963252278892678,0.6176956939851647,,,,,2.0,27.75,1.0
00-0036265,AJ Dillon,RB,CAR,ATL,2026,2,1.044557512266485,00-0036265,6828,historical_crosswalk,2026_02_CAR_ATL,2026-09-20 13:00:00-04:00,3.0,3.0,0.41,none,,,,6.509804963096706,0.42028698107317763,0.0,,,,,25.0,22.5,1.0
