season,week,player_id,player_display_name,position,team,opponent_team,game_id,kickoff_et,snapped_at_et,book,book_amer,first_amer,two_plus_amer,p_book,lambda,p_ge1,p_ge2,fair_amer,scored_anytime,scored_two_plus,status,slate,p_first,unquoted_lambda_remainder,book_first_p_devigged,scored_first
2026,1,00-0037238,Drake London,WR,ATL,PIT,2026_01_ATL_PIT,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,290,1300.0,3000.0,0.2564102564102564,0.4100497202222131,0.3363827458812977,0.0642666764952905,197.0,0.0,0.0,final,sunday_draftkings,0.0798168423543274,0.1175117169393944,0.063469566936195,0.0
2026,1,00-0035640,DK Metcalf,WR,PIT,ATL,2026_01_ATL_PIT,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,185,1000.0,1400.0,0.3508771929824561,0.3602160015509613,0.302474356823014,0.0512144586585374,231.0,0.0,0.0,final,sunday_draftkings,0.0701166282803909,0.1175117169393944,0.0807794488278846,0.0
2026,1,00-0036252,Michael Pittman,WR,PIT,ATL,2026_01_ATL_PIT,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,195,1100.0,1400.0,0.3389830508474576,0.3503564801082038,0.2955630727978792,0.0487590305251049,238.0,0.0,0.0,final,sunday_draftkings,0.0681974564583513,0.1175117169393944,0.0740478280922275,0.0
2026,1,00-0036970,Kyle Pitts,TE,ATL,PIT,2026_01_ATL_PIT,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,425,1800.0,4500.0,0.1904761904761904,0.2567870448484628,0.2264670759520652,0.0278338422928057,342.0,0.0,0.0,final,sunday_draftkings,0.0499840142951353,0.1175117169393944,0.0467670493214068,0.0
2026,1,sleeper:13274,Germie Bernard,WR,PIT,ATL,2026_01_ATL_PIT,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,650,3000.0,7000.0,0.1333333333333333,0.2516720699908321,0.2225003382606969,0.0268253889735947,349.0,0.0,0.0,final,sunday_draftkings,0.0489883761524325,0.1175117169393944,0.0286636753905397,0.0
2026,1,00-0036894,Pat Freiermuth,TE,PIT,ATL,2026_01_ATL_PIT,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,360,1700.0,3500.0,0.2173913043478261,0.2498058523345409,0.2210479998959621,0.0264612315822775,352.0,1.0,0.0,final,sunday_draftkings,0.0486251138622148,0.1175117169393944,0.0493652187281517,0.0
2026,1,00-0038558,Darnell Washington,TE,PIT,ATL,2026_01_ATL_PIT,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,600,2500.0,6500.0,0.1428571428571428,0.1533343885080084,0.1421571789351308,0.0106203745311641,603.0,0.0,0.0,final,sunday_draftkings,0.0298467871369563,0.1175117169393944,0.0341759206579511,0.0
2026,1,00-0037741,Jahan Dotson,WR,ATL,PIT,2026_01_ATL_PIT,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,800,3500.0,10000.0,0.1111111111111111,0.1366542548155395,0.1277282422376616,0.0085285951840083,683.0,0.0,0.0,final,sunday_draftkings,0.0265999720905775,0.1175117169393944,0.0246826093640758,0.0
2026,1,00-0035208,Olamide Zaccheaus,WR,ATL,PIT,2026_01_ATL_PIT,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,850,4500.0,9000.0,0.1052631578947368,0.1352105756687016,0.1264680522544796,0.0083572947348056,691.0,0.0,0.0,final,sunday_draftkings,0.0263189576057708,0.1175117169393944,0.0193168247197115,0.0
2026,1,00-0039739,Roman Wilson,WR,PIT,ATL,2026_01_ATL_PIT,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,800,4000.0,10000.0,0.1111111111111111,0.1331772473318077,0.1246900679916328,0.0081187006845666,702.0,0.0,0.0,final,sunday_draftkings,0.0259231669508412,0.1175117169393944,0.0216725350513836,0.0
2026,1,00-0032392,Austin Hooper,TE,ATL,PIT,2026_01_ATL_PIT,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,1200,5000.0,13000.0,0.0769230769230769,0.1168442228966015,0.1102762190378489,0.0063171352587002,807.0,0.0,0.0,final,sunday_draftkings,0.0227439172837331,0.1175117169393944,0.0174230183746417,0.0
2026,1,00-0037746,Brian Robinson,RB,ATL,PIT,2026_01_ATL_PIT,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,500,2000.0,6500.0,0.1666666666666666,0.1128473200078598,0.1067129632374902,0.0059079151410783,837.0,0.0,0.0,final,sunday_draftkings,0.0219659136611398,0.1175117169393944,0.04231304462413,0.0
2026,1,00-0023459,Aaron Rodgers,QB,PIT,ATL,2026_01_ATL_PIT,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,1300,5000.0,18000.0,0.0714285714285714,0.0933049037502375,0.0890842836684534,0.0040913804315597,1023.0,0.0,0.0,final,sunday_draftkings,0.0181619506763291,0.1175117169393944,0.0174230183746417,0.0
2026,1,sleeper:13320,Zachariah Branch,WR,ATL,PIT,2026_01_ATL_PIT,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,1000,5500.0,12000.0,0.0909090909090909,0.0863405418539712,0.0827181948204511,0.0035195867284599,1109.0,0.0,0.0,final,sunday_draftkings,0.0168063263504021,0.1175117169393944,0.0158673917340487,0.0
2026,1,sleeper:13433,Riley Nowakowski,TE,PIT,ATL,2026_01_ATL_PIT,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,1500,6500.0,14000.0,0.0625,0.0787952288609115,0.0757708394726386,0.0029459912489571,1220.0,0.0,0.0,final,sunday_draftkings,0.0153376189522975,0.1175117169393944,0.0134632414713141,0.0
2026,1,00-0036429,Charlie Woerner,TE,ATL,PIT,2026_01_ATL_PIT,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,3500,11000.0,25000.0,0.0277777777777777,0.0781399802554249,0.0751650411514753,0.0028984557275248,1230.0,0.0,0.0,final,sunday_draftkings,0.0152100737496848,0.1175117169393944,0.0080051706045651,0.0
2026,1,sleeper:13491,Kaden Wetjen,WR,PIT,ATL,2026_01_ATL_PIT,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,1600,9000.0,18000.0,0.0588235294117647,0.0654745465164338,0.0633771132285229,0.0020521544602472,1478.0,0.0,0.0,final,sunday_draftkings,0.0127447265533829,0.1175117169393944,0.0097645487594146,0.0
2026,1,00-0033757,Robert Tonyan,TE,PIT,ATL,2026_01_ATL_PIT,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,1300,6000.0,14000.0,0.0714285714285714,0.0472377921440831,0.0461394499251971,0.0010811835263226,2067.0,0.0,0.0,final,sunday_draftkings,0.0091949127698161,0.1175117169393944,0.0145667858542087,0.0
2026,1,00-0033662,Cooper Rush,QB,ATL,PIT,2026_01_ATL_PIT,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,2200,8000.0,25000.0,0.0434782608695652,,,,,0.0,0.0,final,sunday_draftkings,,0.1175117169393944,0.0109700486062559,0.0
2026,1,00-0032764,Derrick Henry,RB,BAL,IND,2026_01_BAL_IND,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,-205,380.0,265.0,0.6721311475409836,0.8043859702162619,0.5526374638371767,0.1927853161474366,-124.0,1.0,1.0,final,sunday_draftkings,0.1457930929781676,0.2244417164423794,0.1711316985232025,0.0
2026,1,00-0036223,Jonathan Taylor,RB,IND,BAL,2026_01_BAL_IND,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,-180,400.0,290.0,0.6428571428571428,0.626207500524642,0.465384509872809,0.1306042800585042,115.0,1.0,1.0,final,sunday_draftkings,0.1134986582660929,0.2244417164423794,0.1642864305822744,1.0
2026,1,00-0039064,Zay Flowers,WR,BAL,IND,2026_01_BAL_IND,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,160,950.0,1200.0,0.3846153846153846,0.4812665681794103,0.3819998434327479,0.0845770289472882,162.0,1.0,0.0,final,sunday_draftkings,0.0872284501717505,0.2244417164423794,0.0782316336106068,0.0
2026,1,00-0034753,Mark Andrews,TE,BAL,IND,2026_01_BAL_IND,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,180,1100.0,1400.0,0.3571428571428571,0.2992847938981953,0.2586517520897617,0.0367774945071579,287.0,0.0,0.0,final,sunday_draftkings,0.0542446753167764,0.2244417164423794,0.068452679409281,0.0
2026,1,00-0036550,Rashod Bateman,WR,BAL,IND,2026_01_BAL_IND,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,285,1600.0,2500.0,0.2597402597402597,0.2874590276990116,0.2498326977781753,0.0341903344698989,300.0,0.0,0.0,final,sunday_draftkings,0.0521012825987854,0.2244417164423794,0.0483195384065512,0.0
2026,1,00-0040128,Tyler Warren,TE,IND,BAL,2026_01_BAL_IND,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,220,1300.0,1900.0,0.3125,0.2626438832871691,0.2309842920999841,0.0290070202682926,333.0,1.0,0.0,final,sunday_draftkings,0.0476035951819726,0.2244417164423794,0.0586737252079551,0.0
2026,1,00-0038997,Josh Downs,WR,IND,BAL,2026_01_BAL_IND,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,310,1800.0,3000.0,0.2439024390243902,0.2448672813430172,0.2171915753693235,0.0255074046175995,360.0,0.0,0.0,final,sunday_draftkings,0.044381627275965,0.2244417164423794,0.0432332712058616,0.0
2026,1,sleeper:13293,Ja'Kobi Lane,WR,BAL,IND,2026_01_BAL_IND,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,450,2200.0,4500.0,0.1818181818181818,0.2427238638585686,0.215511890615234,0.0250979055542602,364.0,0.0,0.0,final,sunday_draftkings,0.0439931378241696,0.2244417164423794,0.0357144414309292,0.0
2026,1,00-0037664,Alec Pierce,WR,IND,BAL,2026_01_BAL_IND,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,280,1800.0,2500.0,0.2631578947368421,0.2264669047861747,0.202654269796238,0.0220818502325197,393.0,0.0,0.0,final,sunday_draftkings,0.0410466016669731,0.2244417164423794,0.0432332712058616,0.0
2026,1,00-0030279,Keenan Allen,WR,IND,BAL,2026_01_BAL_IND,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,360,2200.0,3500.0,0.2173913043478261,0.2051589542569633,0.1854821649563729,0.0183765376951765,439.0,0.0,0.0,final,sunday_draftkings,0.0371845850136439,0.2244417164423794,0.0357144414309292,0.0
2026,1,00-0034975,Justice Hill,RB,BAL,IND,2026_01_BAL_IND,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,600,3000.0,6500.0,0.1428571428571428,0.1618789135976211,0.1494558123590736,0.0117706432969894,569.0,0.0,0.0,final,sunday_draftkings,0.0293401779434288,0.2244417164423794,0.0264978113842378,0.0
2026,1,00-0035710,Daniel Jones,QB,IND,BAL,2026_01_BAL_IND,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,450,2200.0,4500.0,0.1818181818181818,0.1586509423553093,0.1467058441597635,0.0113299222294318,582.0,0.0,0.0,final,sunday_draftkings,0.0287551156364187,0.2244417164423794,0.0357144414309292,0.0
2026,1,00-0034796,Lamar Jackson,QB,BAL,IND,2026_01_BAL_IND,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,255,1400.0,2200.0,0.2816901408450704,0.1456959341061682,0.1355794959785659,0.0096369431846382,638.0,1.0,0.0,final,sunday_draftkings,0.0264070504138339,0.2244417164423794,0.0547621435274248,0.0
2026,1,00-0039792,Devontez Walker,WR,BAL,IND,2026_01_BAL_IND,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,1100,5500.0,14000.0,0.0833333333333333,0.1143287762596791,0.1080353491324906,0.0060581221319163,826.0,0.0,0.0,final,sunday_draftkings,0.020721825745949,0.2244417164423794,0.0146684313019887,0.0
2026,1,00-0033217,Mo Alie-Cox,TE,IND,BAL,2026_01_BAL_IND,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,850,4500.0,10000.0,0.1052631578947368,0.102761715784645,0.0976580382873232,0.004931830077246,924.0,0.0,0.0,final,sunday_draftkings,0.0186253228409228,0.2244417164423794,0.0178572207154646,0.0
2026,1,sleeper:13268,Elijah Sarratt,WR,BAL,IND,2026_01_BAL_IND,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,1300,5500.0,17000.0,0.0714285714285714,0.0921630192578978,0.0880435290404476,0.0039948672450378,1036.0,0.0,0.0,final,sunday_draftkings,0.0167043336573894,0.2244417164423794,0.0146684313019887,0.0
2026,1,sleeper:13273,Josh Cuevas,TE,BAL,IND,2026_01_BAL_IND,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,1900,9000.0,25000.0,0.05,0.0763745555189269,0.0735308725615576,0.0027722047514384,1260.0,0.0,0.0,final,sunday_draftkings,0.0138427111936617,0.2244417164423794,0.00902672695507,0.0
2026,1,00-0035021,Ashton Dulin,WR,IND,BAL,2026_01_BAL_IND,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,1100,6000.0,13000.0,0.0833333333333333,0.0723304375534262,0.0697765357451306,0.002493065553112,1333.0,0.0,0.0,final,sunday_draftkings,0.0131097241844522,0.2244417164423794,0.0134661008673995,0.0
2026,1,00-0040075,LaJohntay Wester,WR,BAL,IND,2026_01_BAL_IND,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,2200,19000.0,25000.0,0.0434782608695652,0.0669414925525955,0.0647500811784937,0.0021430557028884,1444.0,0.0,0.0,final,sunday_draftkings,0.0121329903916573,0.2244417164423794,0.0043006919000595,0.0
2026,1,sleeper:13424,Seth McGowan,RB,IND,BAL,2026_01_BAL_IND,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,900,5500.0,11000.0,0.1,0.0643891061338222,0.0623599129686938,0.0019861058895087,1504.0,0.0,0.0,final,sunday_draftkings,0.0116703762682802,0.2244417164423794,0.0146684313019887,0.0
2026,1,00-0040179,DJ Giddens,RB,IND,BAL,2026_01_BAL_IND,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,1200,7000.0,16000.0,0.0769230769230769,0.0617201822353834,0.0598540804816292,0.0018281030011032,1571.0,0.0,0.0,final,sunday_draftkings,0.0111866399967834,0.2244417164423794,0.0115694669424136,0.0
2026,1,00-0034798,Durham Smythe,TE,BAL,IND,2026_01_BAL_IND,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,1100,5000.0,15000.0,0.0833333333333333,0.0579740554297601,0.0563255696532604,0.0016169359206912,1675.0,0.0,0.0,final,sunday_draftkings,0.0105076631947223,0.2244417164423794,0.0161065128021837,0.0
2026,1,sleeper:13333,Deion Burks,WR,IND,BAL,2026_01_BAL_IND,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,2200,10000.0,20000.0,0.0434782608695652,0.0543972848543176,0.0529442191654153,0.0014269560824283,1789.0,,,void,sunday_draftkings,0.0098593818169071,0.2244417164423794,0.0081329916129838,0.0
2026,1,00-0039796,Rasheen Ali,RB,BAL,IND,2026_01_BAL_IND,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,1500,7000.0,16000.0,0.0625,0.0503174832204992,0.049072526945615,0.0012242497762894,1938.0,0.0,0.0,final,sunday_draftkings,0.00911992722551,0.2244417164423794,0.0115694669424136,0.0
2026,1,00-0035685,David Montgomery,RB,HOU,BUF,2026_01_BUF_HOU,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,-115,475.0,550.0,0.5348837209302326,0.7666099116536444,0.5354146128376214,0.1792588502294959,-115.0,1.0,1.0,final,sunday_draftkings,0.1304598504705154,0.1698955714360792,0.1449670415587093,1.0
2026,1,00-0037248,James Cook,RB,BUF,HOU,2026_01_BUF_HOU,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,105,550.0,650.0,0.4878048780487805,0.6844883206273861,0.4956517718521198,0.1504313001557796,102.0,0.0,0.0,final,sunday_draftkings,0.1164845935336772,0.1698955714360792,0.128240075225012,0.0
2026,1,00-0036554,Nico Collins,WR,HOU,BUF,2026_01_BUF_HOU,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,155,1000.0,1200.0,0.3921568627450981,0.5346066766088523,0.4141003071154923,0.1008744194763584,141.0,1.0,0.0,final,sunday_draftkings,0.0909780920266014,0.1698955714360792,0.0757782262693253,0.0
2026,1,00-0040583,Woody Marks,RB,HOU,BUF,2026_01_BUF_HOU,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,255,1300.0,2000.0,0.2816901408450704,0.4468111031761422,0.3603352725013838,0.0745259699448608,178.0,0.0,0.0,final,sunday_draftkings,0.0760372502661581,0.1698955714360792,0.0595400349258984,0.0
2026,1,00-0034827,DJ Moore,WR,BUF,HOU,2026_01_BUF_HOU,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,260,1400.0,2200.0,0.2777777777777778,0.383292370904918,0.3183864138302605,0.0571291263462574,214.0,1.0,0.0,final,sunday_draftkings,0.0652277835631962,0.1698955714360792,0.0555706992641719,0.0
2026,1,00-0034857,Josh Allen,QB,BUF,HOU,2026_01_BUF_HOU,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,140,750.0,1000.0,0.4166666666666667,0.3823152929826957,0.3177200987758728,0.0568740584431659,215.0,1.0,1.0,final,sunday_draftkings,0.065061506767536,0.1698955714360792,0.0980659398779504,0.0
2026,1,00-0034383,Dalton Schultz,TE,HOU,BUF,2026_01_BUF_HOU,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,320,1700.0,3000.0,0.238095238095238,0.2738171517253255,0.2395288866199241,0.0312988523848045,317.0,0.0,0.0,final,sunday_draftkings,0.0465975512804062,0.1698955714360792,0.0463089160534765,0.0
2026,1,00-0038608,Kayshon Boutte,WR,HOU,BUF,2026_01_BUF_HOU,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,340,1800.0,3500.0,0.2272727272727272,0.2289935843152543,0.2046663639013975,0.0225400638446944,389.0,0.0,0.0,final,sunday_draftkings,0.0389695832447999,0.1698955714360792,0.0438716046822409,0.0
2026,1,00-0037261,Khalil Shakir,WR,BUF,HOU,2026_01_BUF_HOU,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,350,1700.0,3500.0,0.2222222222222222,0.2279377895157107,0.2038262113481976,0.0223481178925573,391.0,0.0,0.0,final,sunday_draftkings,0.038789910598279,0.1698955714360792,0.0463089160534765,0.0
2026,1,00-0035689,Dawson Knox,TE,BUF,HOU,2026_01_BUF_HOU,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,650,3000.0,8000.0,0.1333333333333333,0.2098479762489611,0.189292516604937,0.0191671918845948,428.0,0.0,0.0,final,sunday_draftkings,0.0357114292247092,0.1698955714360792,0.0268890480310509,0.0
2026,1,00-0038933,Dalton Kincaid,TE,BUF,HOU,2026_01_BUF_HOU,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,330,1700.0,3000.0,0.2325581395348837,0.1870357878578031,0.1705859470979323,0.0154558362530604,486.0,0.0,0.0,final,sunday_draftkings,0.0318293052902612,0.1698955714360792,0.0463089160534765,0.0
2026,1,00-0039901,Keon Coleman,WR,BUF,HOU,2026_01_BUF_HOU,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,600,3000.0,6500.0,0.1428571428571428,0.1350459645481215,0.1263242473460799,0.0083378626266252,692.0,0.0,0.0,final,sunday_draftkings,0.0229818008791338,0.1698955714360792,0.0268890480310509,0.0
2026,1,00-0040138,Jaylin Noel,WR,HOU,BUF,2026_01_BUF_HOU,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,550,3000.0,7500.0,0.1538461538461538,0.1083918301727172,0.1027240522479299,0.0054666701011236,873.0,0.0,0.0,final,sunday_draftkings,0.018445863719731,0.1698955714360792,0.0268890480310509,0.0
2026,1,00-0035537,Ty Johnson,RB,BUF,HOU,2026_01_BUF_HOU,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,650,3000.0,7000.0,0.1333333333333333,0.096627048026675,0.0921054559380667,0.004378286225838,986.0,0.0,0.0,final,sunday_draftkings,0.0164437610906636,0.1698955714360792,0.0268890480310509,0.0
2026,1,00-0036988,Joshua Palmer,WR,BUF,HOU,2026_01_BUF_HOU,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,950,5000.0,12000.0,0.0952380952380952,0.0916546607378615,0.0875798103408436,0.0039522474072584,1042.0,1.0,0.0,final,sunday_draftkings,0.0155975720545986,0.1698955714360792,0.0163443233129917,0.0
2026,1,00-0038618,Xavier Hutchinson,WR,HOU,BUF,2026_01_BUF_HOU,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,475,2500.0,6000.0,0.1739130434782608,0.0900301654475863,0.086096383456225,0.0038174896556414,1061.0,0.0,0.0,final,sunday_draftkings,0.0153211193118964,0.1698955714360792,0.032060018806253,0.0
2026,1,00-0040194,Jackson Hawes,TE,BUF,HOU,2026_01_BUF_HOU,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,1500,6500.0,16000.0,0.0625,0.0859359199482802,0.0823469674100774,0.0034876098611331,1114.0,0.0,0.0,final,sunday_draftkings,0.0146243703558636,0.1698955714360792,0.0126297043782208,0.0
2026,1,00-0039163,C.J. Stroud,QB,HOU,BUF,2026_01_BUF_HOU,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,1000,4000.0,14000.0,0.0909090909090909,0.0827108400155595,0.0793826855758677,0.0032376541669791,1160.0,0.0,0.0,final,sunday_draftkings,0.0140755339276069,0.1698955714360792,0.0203307436332336,0.0
2026,1,00-0039359,Cade Stover,TE,HOU,BUF,2026_01_BUF_HOU,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,1500,6500.0,16000.0,0.0625,0.0756824410996595,0.0728894279685309,0.0027234367078876,1272.0,0.0,0.0,final,sunday_draftkings,0.0128794577255166,0.1698955714360792,0.0126297043782208,0.0
2026,1,sleeper:13307,Marlin Klein,TE,HOU,BUF,2026_01_BUF_HOU,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,2000,9000.0,20000.0,0.0476190476190476,0.0739483983824144,0.0712803839606838,0.0026030558082453,1303.0,0.0,0.0,final,sunday_draftkings,0.0125843624623817,0.1698955714360792,0.0091600053732151,0.0
2026,1,00-0039875,Ray Davis,RB,BUF,HOU,2026_01_BUF_HOU,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,650,3500.0,7500.0,0.1333333333333333,0.0723574289816952,0.069801643466192,0.0024948819444072,1333.0,0.0,0.0,final,sunday_draftkings,0.0123136150757828,0.1698955714360792,0.0231544580267382,0.0
2026,1,00-0034981,Foster Moreau,TE,HOU,BUF,2026_01_BUF_HOU,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,1300,6000.0,16000.0,0.0714285714285714,0.0592637137670087,0.0575418028188127,0.0016882299836957,1638.0,0.0,0.0,final,sunday_draftkings,0.0100853577795436,0.1698955714360792,0.0136649260485668,0.0
2026,1,sleeper:13402,Skyler Bell,WR,BUF,HOU,2026_01_BUF_HOU,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,2200,11000.0,20000.0,0.0434782608695652,0.0548038752881903,0.053329204715222,0.0014479765114631,1775.0,0.0,0.0,final,sunday_draftkings,0.0093263930802558,0.1698955714360792,0.0075095539546178,0.0
2026,1,00-0036275,D'Andre Swift,RB,CHI,CAR,2026_01_CHI_CAR,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,-130,450.0,475.0,0.5652173913043479,0.6604191105976095,0.483365237992893,0.1421697679643517,107.0,1.0,1.0,final,sunday_draftkings,0.1165479771716737,0.0947313377959213,0.149006419734651,0.0
2026,1,00-0040124,Tetairoa McMillan,WR,CAR,CHI,2026_01_CHI_CAR,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,180,1200.0,1400.0,0.3571428571428571,0.5237944675271886,0.4077310664029553,0.0975038756965954,145.0,0.0,0.0,final,sunday_draftkings,0.0924370368216124,0.0947313377959213,0.0630411775800446,0.0
2026,1,00-0039491,Jalen Coker,WR,CAR,CHI,2026_01_CHI_CAR,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,300,1800.0,3000.0,0.25,0.3942367068535978,0.3258055490958357,0.0600133489924082,207.0,1.0,1.0,final,sunday_draftkings,0.0695732300493717,0.0947313377959213,0.0431334372916095,0.0
2026,1,00-0040236,Kyle Monangai,RB,CHI,CAR,2026_01_CHI_CAR,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,220,1400.0,1900.0,0.3125,0.3914487979469621,0.3239233338781871,0.0592739356048138,209.0,1.0,0.0,final,sunday_draftkings,0.0690812316526062,0.0947313377959213,0.0546356872360387,0.0
2026,1,00-0039919,Rome Odunze,WR,CHI,CAR,2026_01_CHI_CAR,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,200,1100.0,1600.0,0.3333333333333333,0.3457815073872953,0.2923329097524622,0.0476347165582873,242.0,0.0,0.0,final,sunday_draftkings,0.0610220609650348,0.0947313377959213,0.0682946090450483,0.0
2026,1,00-0040735,Luther Burden,WR,CHI,CAR,2026_01_CHI_CAR,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,190,1100.0,1600.0,0.3448275862068966,0.3269497889149297,0.2788800496672327,0.0431100341235897,259.0,0.0,0.0,final,sunday_draftkings,0.0576987187730825,0.0947313377959213,0.0682946090450483,0.0
2026,1,00-0040126,Colston Loveland,TE,CHI,CAR,2026_01_CHI_CAR,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,150,1000.0,1100.0,0.4,0.3009449971636369,0.2598815197571583,0.037146565819721,285.0,0.0,0.0,final,sunday_draftkings,0.0531095028846427,0.0947313377959213,0.0745032098673255,0.0
2026,1,00-0039344,Jonathon Brooks,RB,CAR,CHI,2026_01_CHI_CAR,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,225,1300.0,1900.0,0.3076923076923077,0.2549054038515352,0.2250101944555773,0.0274611050924534,344.0,0.0,0.0,final,sunday_draftkings,0.0449846297787199,0.0947313377959213,0.0585382363243271,0.0
2026,1,00-0039150,Bryce Young,QB,CAR,CHI,2026_01_CHI_CAR,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,450,2200.0,5500.0,0.1818181818181818,0.2261596886853729,0.2024092747187246,0.0220264045907705,394.0,1.0,0.0,final,sunday_draftkings,0.0399117072947874,0.0947313377959213,0.0356319699365469,0.0
2026,1,00-0031610,Darren Waller,TE,CAR,CHI,2026_01_CHI_CAR,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,425,2500.0,5000.0,0.1904761904761904,0.2256255448760366,0.2019831327700214,0.0219301422809896,395.0,0.0,0.0,final,sunday_draftkings,0.0398174438498054,0.0947313377959213,0.0315205887900223,0.0
2026,1,00-0036555,Chuba Hubbard,RB,CAR,CHI,2026_01_CHI_CAR,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,135,800.0,950.0,0.425531914893617,0.2166778442061095,0.194810676067656,0.0203439891802209,413.0,1.0,1.0,final,sunday_draftkings,0.0382383914016199,0.0947313377959213,0.0910594787267311,1.0
2026,1,00-0037614,John Metchie,WR,CAR,CHI,2026_01_CHI_CAR,2026-09-13 13:00:00,2026-09-13 09:50:00,DraftKings,1100,6000.0,13000.0,0.0833333333333333,0.1557491176866375,0.1442261380325553,0.0109401140918395,593.0,0.0,0.0,final,sunday_draftkings,0.0274859469106287,0.0947313377959213,0.0134350050580423,0.0
