season,week,player_id,player_display_name,position,team,opponent_team,game_id,kickoff_et,snapped_at_et,book,book_amer,first_amer,two_plus_amer,p_book,lambda,p_ge1,p_ge2,fair_amer,scored_anytime,scored_two_plus,status,slate,identity_source,l4w_games_available,forward_history_missing,bet_eligible,eligibility_reason,p_first,unquoted_lambda_remainder,book_first_p_devigged,scored_first
2026,3,00-0039342,Xavier Legette,WR,CAR,CLE,2026_03_CAR_CLE,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,500,2200,6000.0,0.1666666666666666,0.1260755368925455,0.1184517451474266,0.0073100756202019,744,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0225119560359493,0.0,0.0347311876215291,
2026,3,00-0040782,Isaiah Bond,WR,CLE,CAR,2026_03_CAR_CLE,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,2200,10000,20000.0,0.0434782608695652,0.1140768304073131,0.107810594026378,0.0060324544699236,828,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0203694757456292,0.0,0.0079090823296551,
2026,3,00-0038710,Blake Whiteheart,TE,CLE,CAR,2026_03_CAR_CLE,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,1900,7500,20000.0,0.05,0.0962815694538289,0.0917917436393711,0.0043480273260443,989,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0171919669115837,0.0,0.0105107541486206,
2026,3,00-0037614,John Metchie,WR,CAR,CLE,2026_03_CAR_CLE,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,1100,5500,11000.0,0.0833333333333333,0.0812920611988198,0.0780756062228453,0.0031304719832279,1181,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0145154512357087,0.0,0.0142645949159851,
2026,3,00-0036265,AJ Dillon,RB,CAR,CLE,2026_03_CAR_CLE,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,550,2500,6500.0,0.1538461538461538,0.0806526323088174,0.0774859126175948,0.0030827231282374,1191,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0144012752788605,0.0,0.0307237428959681,
2026,3,00-0036630,Tylan Wallace,WR,CLE,CAR,2026_03_CAR_CLE,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,1800,7500,17000.0,0.0526315789473684,0.0742528572602506,0.0715630978532465,0.0026240050829944,1297,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0132585361076913,0.0,0.0105107541486206,
2026,3,00-0038840,Brycen Tremayne,WR,CAR,CLE,2026_03_CAR_CLE,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,1500,6500,20000.0,0.0625,0.071502251239425,0.0690058182983037,0.0024376384158262,1349,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.012767389900114,0.0,0.0121032926559874,
2026,3,00-0038794,Jaleel McLaughlin,RB,CLE,CAR,2026_03_CAR_CLE,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,850,3500,8000.0,0.1052631578947368,0.068003636844169,0.0657429241763635,0.0022100452729576,1421,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0121426798620368,0.0,0.0221893698693103,
2026,3,sleeper:13580,Carsen Ryan,TE,CLE,CAR,2026_03_CAR_CLE,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,4000,13000,20000.0,0.024390243902439,0.0569015277653863,0.0553129097647521,0.0015587710701291,1708,,,pregame,full_draftkings,synthetic_sleeper,0,True,False,synthetic_or_unresolved_identity,0.0101602953515438,0.0,0.0060978421014898,
2026,3,00-0036825,Feleipe Franks,TE,CAR,CLE,2026_03_CAR_CLE,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,4000,16000,20000.0,0.024390243902439,0.0564323504979055,0.054869580065155,0.0015336489411591,1723,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0100765194004043,0.0,0.004961598231647,
2026,3,00-0039920,Malachi Corley,WR,CLE,CAR,2026_03_CAR_CLE,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,1700,9000,19000.0,0.0555555555555555,0.0446285266769172,0.0436473246370888,0.0009667137521139,2191,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0079688372166619,0.0,0.0087782122559908,
2026,3,00-0036900,Ja'Marr Chase,WR,CIN,PIT,2026_03_CIN_PIT,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,135,700,900.0,0.425531914893617,0.6975274458730031,0.5021853429713916,0.1549459567360813,-101,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.1226192288990283,0.0,0.0960013511588443,
2026,3,00-0037228,Jaylen Warren,RB,PIT,CIN,2026_03_CIN_PIT,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,110,550,600.0,0.4761904761904761,0.5471929469564357,0.4214283857184357,0.1048380790743643,137,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0961917378474038,0.0,0.1181555091185776,
2026,3,00-0038597,Chase Brown,RB,CIN,PIT,2026_03_CIN_PIT,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,-110,475,550.0,0.5238095238095238,0.4863049276119434,0.3851057195206173,0.0860796009630932,160,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0854881561813569,0.0,0.133567097264479,
2026,3,00-0036139,Rico Dowdle,RB,PIT,CIN,2026_03_CIN_PIT,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,120,650,750.0,0.4545454545454545,0.4575734703297442,0.3671826659790979,0.0776222423663367,172,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0804374170915433,0.0,0.1024014412361006,
2026,3,00-0035640,DK Metcalf,WR,PIT,CIN,2026_03_CIN_PIT,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,200,1200,1600.0,0.3333333333333333,0.3789511090987822,0.3154209184636389,0.0559989162496092,217,,,pregame,full_draftkings,sleeper_gsis,4,False,True,,0.0666162931122631,0.0,0.0590777545592888,
2026,3,00-0036410,Tee Higgins,WR,CIN,PIT,2026_03_CIN_PIT,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,180,900,1400.0,0.3571428571428571,0.3779467821745065,0.314733031886572,0.0557385863576216,218,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0664397412163544,0.0,0.0768010809270754,
2026,3,00-0036252,Michael Pittman,WR,PIT,CIN,2026_03_CIN_PIT,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,350,1700,3500.0,0.2222222222222222,0.292297889592321,0.2534538854712206,0.0352400317111112,295,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0513834144343465,0.0,0.0426672671817085,
2026,3,00-0036894,Pat Freiermuth,TE,PIT,CIN,2026_03_CIN_PIT,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,370,1700,3500.0,0.2127659574468085,0.2761911658478359,0.2413321144917253,0.0317947467018824,314,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0485519931658018,0.0,0.0426672671817085,
2026,3,00-0033526,Samaje Perine,RB,CIN,PIT,2026_03_CIN_PIT,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,400,1700,4000.0,0.2,0.2537097316272991,0.2240830064750256,0.0272253142827435,346,,,pregame,full_draftkings,sleeper_gsis,4,False,True,,0.0445999535077547,0.0,0.0426672671817085,
2026,3,00-0039739,Roman Wilson,WR,PIT,CIN,2026_03_CIN_PIT,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,370,2500,3000.0,0.2127659574468085,0.1698471587301608,0.1562062267470305,0.012890251805812,540,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0298576461147236,0.0,0.0295388772796444,
2026,3,00-0038558,Darnell Washington,TE,PIT,CIN,2026_03_CIN_PIT,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,650,4000,6500.0,0.1333333333333333,0.1537518950617645,0.1425152591793921,0.0106753552916777,602,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0270282394273993,0.0,0.0187319709578232,
2026,3,00-0034829,Mike Gesicki,TE,CIN,PIT,2026_03_CIN_PIT,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,425,1900,4500.0,0.1904761904761904,0.1471799997828892,0.1368614013276954,0.0098246625625022,631,,,pregame,full_draftkings,sleeper_gsis,4,False,True,,0.0258729576728695,0.0,0.0384005404635377,
2026,3,00-0035631,Drew Sample,TE,CIN,PIT,2026_03_CIN_PIT,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,600,2500,7000.0,0.1428571428571428,0.1417250948902457,0.1321401972100498,0.0091426843082141,657,,,pregame,full_draftkings,sleeper_gsis,4,False,True,,0.0249140330662308,0.0,0.0295388772796444,
2026,3,sleeper:13274,Germie Bernard,WR,PIT,CIN,2026_03_CIN_PIT,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,500,2500,6000.0,0.1666666666666666,0.1242522366673306,0.1168429518048767,0.0071087132381151,756,,,pregame,full_draftkings,synthetic_sleeper,0,True,False,synthetic_or_unresolved_identity,0.0218424572957973,0.0,0.0295388772796444,
2026,3,00-0036442,Joe Burrow,QB,CIN,PIT,2026_03_CIN_PIT,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,650,3500,6500.0,0.1333333333333333,0.1057958082995458,0.1003916781240603,0.0052168885581973,896,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0185979784898695,0.0,0.0213336335908542,
2026,3,00-0039814,Erick All,TE,CIN,PIT,2026_03_CIN_PIT,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,800,3500,10000.0,0.1111111111111111,0.0991573295818426,0.0943997808888075,0.0046028814930101,959,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0174309919487039,0.0,0.0213336335908542,
2026,3,00-0023459,Aaron Rodgers,QB,PIT,CIN,2026_03_CIN_PIT,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,1500,7000,20000.0,0.0625,0.09902521075834,0.0942801261491471,0.0045910247530492,961,,,pregame,full_draftkings,sleeper_gsis,4,False,True,,0.017407766614193,0.0,0.0108170536517007,
2026,3,00-0040208,Tahj Brooks,RB,CIN,PIT,2026_03_CIN_PIT,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,3500,13000,25000.0,0.0277777777777777,0.0775927761150437,0.0746588291448024,0.0028590388446028,1239,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0136401319140263,0.0,0.0058626779333645,
2026,3,sleeper:13477,Colbie Young,WR,CIN,PIT,2026_03_CIN_PIT,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,1400,6000,14000.0,0.0666666666666666,0.0689470304915504,0.0666238807569589,0.0022703690034239,1401,,,pregame,full_draftkings,synthetic_sleeper,0,True,False,synthetic_or_unresolved_identity,0.0121202853934595,0.0,0.0125903411355861,
2026,3,sleeper:13264,Dohnte Meyers,WR,CIN,PIT,2026_03_CIN_PIT,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,850,4000,11000.0,0.1052631578947368,0.0632846746888894,0.0613237817098952,0.0019199625972091,1531,,,pregame,full_draftkings,synthetic_sleeper,0,True,False,synthetic_or_unresolved_identity,0.0111248927298701,0.0,0.0187319709578232,
2026,3,sleeper:13282,Jack Endries,TE,CIN,PIT,2026_03_CIN_PIT,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,3500,12000,25000.0,0.0277777777777777,0.0617550412425104,0.0598868524637353,0.001830126265007,1570,,,pregame,full_draftkings,synthetic_sleeper,0,True,False,synthetic_or_unresolved_identity,0.0108559965383254,0.0,0.0063471967708326,
2026,3,sleeper:13423,Eli Heidenreich,RB,PIT,CIN,2026_03_CIN_PIT,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,700,4500,7500.0,0.125,0.059038445748213,0.0573294732132989,0.0016756704591629,1644,,,pregame,full_draftkings,synthetic_sleeper,0,True,False,synthetic_or_unresolved_identity,0.0103784427922869,0.0,0.0166958871580598,
2026,3,sleeper:13433,Riley Nowakowski,TE,PIT,CIN,2026_03_CIN_PIT,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,3500,11000,25000.0,0.0277777777777777,0.0589241390917247,0.0572217135385051,0.00166931465439,1648,,,pregame,full_draftkings,synthetic_sleeper,0,True,False,synthetic_or_unresolved_identity,0.0103583486810666,0.0,0.0069190162997365,
2026,3,sleeper:13491,Kaden Wetjen,WR,PIT,CIN,2026_03_CIN_PIT,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,3000,12000,25000.0,0.032258064516129,0.0550337977182323,0.0535468405442856,0.0014599288170179,1768,,,pregame,full_draftkings,synthetic_sleeper,0,True,False,synthetic_or_unresolved_identity,0.0096744606674923,0.0,0.0063471967708326,
2026,3,00-0033757,Robert Tonyan,TE,PIT,CIN,2026_03_CIN_PIT,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,3500,12000,25000.0,0.0277777777777777,0.0534463164599597,0.0520431706837384,0.0013783699937215,1821,,,pregame,full_draftkings,sleeper_gsis,2,False,True,,0.0093953953361813,0.0,0.0063471967708326,
2026,3,00-0036862,Ben Skowronek,WR,PIT,CIN,2026_03_CIN_PIT,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,2500,11000,20000.0,0.0384615384615384,0.0393109852084783,0.0385483345969208,0.0007527223995935,2494,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0069105276387967,0.0,0.0069190162997365,
2026,3,00-0035685,David Montgomery,RB,HOU,IND,2026_03_HOU_IND,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,100,500,550.0,0.5,0.8943585753781662,0.5911302263109381,0.2254540379991956,-145,,,pregame,full_draftkings,sleeper_gsis,4,False,True,,0.1853663565636548,0.0,0.1318048863958087,
2026,3,00-0036223,Jonathan Taylor,RB,IND,HOU,2026_03_HOU_IND,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,-165,360,340.0,0.6226415094339623,0.6408331757552032,0.4731467202529723,0.1355216598356402,111,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.1328202291845081,0.0,0.1719194170380114,
2026,3,00-0040583,Woody Marks,RB,HOU,IND,2026_03_HOU_IND,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,225,1200,1800.0,0.3076923076923077,0.354032742770867,0.2981480135996072,0.0496694298350949,235,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0733774589279522,0.0,0.0608330244903732,
2026,3,00-0034383,Dalton Schultz,TE,HOU,IND,2026_03_HOU_IND,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,195,1000,1600.0,0.3389830508474576,0.2609801669544561,0.2297038032168646,0.0286717731760195,335,,,pregame,full_draftkings,sleeper_gsis,4,False,True,,0.0540912157780411,0.0,0.0718935743977138,
2026,3,00-0038608,Kayshon Boutte,WR,HOU,IND,2026_03_HOU_IND,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,270,1400,2500.0,0.2702702702702702,0.2477738836492259,0.2194635846284404,0.0260670456621837,356,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0513540579003936,0.0,0.0527219545583235,
2026,3,00-0038997,Josh Downs,WR,IND,HOU,2026_03_HOU_IND,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,290,1300,2800.0,0.2564102564102564,0.2349898743938071,0.2094211453216456,0.0236431195623791,378,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0487044212969194,0.0,0.0564878084553466,
2026,3,00-0040128,Tyler Warren,TE,IND,HOU,2026_03_HOU_IND,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,235,1200,2000.0,0.2985074626865671,0.2160725768860362,0.1943231737636842,0.0202385057814401,415,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0447835884099943,0.0,0.0608330244903732,
2026,3,00-0030279,Keenan Allen,WR,IND,HOU,2026_03_HOU_IND,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,330,1600,3500.0,0.2325581395348837,0.1630199285372059,0.1504257425263129,0.0119282077859025,565,,,pregame,full_draftkings,sleeper_gsis,4,False,True,,0.0337878017074212,0.0,0.0465193716691089,
2026,3,00-0038618,Xavier Hutchinson,WR,HOU,IND,2026_03_HOU_IND,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,295,1400,2800.0,0.2531645569620253,0.1599501692095223,0.1478137469771838,0.0115064116081554,577,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0331515579034644,0.0,0.0527219545583235,
2026,3,00-0035535,Darius Slayton,WR,IND,HOU,2026_03_HOU_IND,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,700,3500,8000.0,0.125,0.1428448399947058,0.1331114351046622,0.0092808767589476,651,,,pregame,full_draftkings,sleeper_gsis,4,False,True,,0.0296062768029487,0.0,0.0219674810659681,
2026,3,00-0035710,Daniel Jones,QB,IND,HOU,2026_03_HOU_IND,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,700,2800,9000.0,0.125,0.1415621794614847,0.1319987979404254,0.0091226560016834,658,,,pregame,full_draftkings,sleeper_gsis,4,False,True,,0.0293404302887017,0.0,0.0272699764956845,
2026,3,00-0038728,Jared Wayne,WR,HOU,IND,2026_03_HOU_IND,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,800,3500,10000.0,0.1111111111111111,0.1180414629876666,0.1113407946149481,0.0064421619138392,798,,,pregame,full_draftkings,historical_crosswalk,1,False,True,,0.0244654845605022,0.0,0.0219674810659681,
2026,3,00-0040138,Jaylin Noel,WR,HOU,IND,2026_03_HOU_IND,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,370,1900,4000.0,0.2127659574468085,0.0993148168190046,0.0945423901354257,0.0046170334743517,958,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0205841664108173,0.0,0.0395414659187426,
2026,3,00-0033217,Mo Alie-Cox,TE,IND,HOU,2026_03_HOU_IND,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,1300,5000,18000.0,0.0714285714285714,0.088869960856855,0.0850354529556139,0.0037225894743693,1076,,,pregame,full_draftkings,sleeper_gsis,4,False,True,,0.0184193468990044,0.0,0.0155064572230363,
2026,3,00-0039163,C.J. Stroud,QB,HOU,IND,2026_03_HOU_IND,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,1000,4000,13000.0,0.0909090909090909,0.0857618007613915,0.0821871724989206,0.0034738916505235,1117,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0177751440832948,0.0,0.0192885199603622,
2026,3,00-0039359,Cade Stover,TE,HOU,IND,2026_03_HOU_IND,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,1900,7500,20000.0,0.05,0.0749227862291762,0.0721848763328515,0.0026703821621408,1285,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0155286305618834,0.0,0.0104056489259849,
2026,3,00-0034981,Foster Moreau,TE,HOU,IND,2026_03_HOU_IND,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,1100,5000,12000.0,0.0833333333333333,0.0742350612932051,0.0715465752737148,0.002622778381273,1298,,,pregame,full_draftkings,sleeper_gsis,4,False,True,,0.0153860914626804,0.0,0.0155064572230363,
2026,3,00-0032951,Laquon Treadwell,WR,IND,HOU,2026_03_HOU_IND,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,750,3500,10000.0,0.1176470588235294,0.0734390743271942,0.0708072442391875,0.0025681883845787,1312,,,pregame,full_draftkings,sleeper_gsis,4,False,True,,0.0152211137816656,0.0,0.0219674810659681,
2026,3,00-0036556,Brevin Jordan,TE,HOU,IND,2026_03_HOU_IND,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,3500,12000,25000.0,0.0277777777777777,0.0733555947027083,0.07072967233907,0.0025624948139219,1314,,,pregame,full_draftkings,historical_crosswalk,2,False,True,,0.0152038116455154,0.0,0.0065357794907012,
2026,3,00-0037292,Drew Ogletree,TE,IND,HOU,2026_03_HOU_IND,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,1800,6500,20000.0,0.0526315789473684,0.0729761746702557,0.070377021664057,0.0025366928195298,1321,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0151251723715606,0.0,0.0119822623996189,
2026,3,sleeper:13307,Marlin Klein,TE,HOU,IND,2026_03_HOU_IND,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,2200,8000,20000.0,0.0434782608695652,0.0668129341593606,0.0646298392227663,0.0021350142561264,1447,,,pregame,full_draftkings,synthetic_sleeper,0,True,False,synthetic_or_unresolved_identity,0.013847768129479,0.0,0.009763324918208,
2026,3,00-0035021,Ashton Dulin,WR,IND,HOU,2026_03_HOU_IND,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,1400,5000,17000.0,0.0666666666666666,0.0568324874195924,0.0552476859898651,0.0015550619892533,1710,,,pregame,full_draftkings,sleeper_gsis,4,False,True,,0.0117792029030024,0.0,0.0155064572230363,
2026,3,sleeper:13424,Seth McGowan,RB,IND,HOU,2026_03_HOU_IND,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,650,3500,7500.0,0.1333333333333333,0.0541604220237692,0.052719870283573,0.0014147786834004,1797,,,pregame,full_draftkings,synthetic_sleeper,0,True,False,synthetic_or_unresolved_identity,0.0112253858540473,0.0,0.0219674810659681,
2026,3,00-0040179,DJ Giddens,RB,IND,HOU,2026_03_HOU_IND,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,1000,4000,12000.0,0.0909090909090909,0.0518337596886825,0.050513303312266,0.0012978380485528,1880,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0107431576607004,0.0,0.0192885199603622,
2026,3,sleeper:13333,Deion Burks,WR,IND,HOU,2026_03_HOU_IND,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,2200,8000,19000.0,0.0434782608695652,0.0441716286789867,0.0432102691771209,0.0009473084633451,2214,,,pregame,full_draftkings,synthetic_sleeper,0,True,False,synthetic_or_unresolved_identity,0.0091550906952999,0.0,0.009763324918208,
2026,3,00-0039603,British Brooks,RB,HOU,IND,2026_03_HOU_IND,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,3500,13000,20000.0,0.0277777777777777,0.0429192767363175,0.0420112810781677,0.0008950981404912,2280,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0088955259936926,0.0,0.0060368650257622,
2026,3,00-0038134,Kenneth Walker,RB,KC,MIA,2026_03_KC_MIA,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,-225,340,255.0,0.6923076923076923,0.9553976759474102,0.6153408555569333,0.2478384029241082,-160,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.1698591877213838,0.0,0.1864187276345625,
2026,3,00-0039067,Rashee Rice,WR,KC,MIA,2026_03_KC_MIA,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,130,700,950.0,0.4347826086956522,0.6334401892183502,0.4692372675897719,0.1330308219417885,113,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.1126186913779254,0.0,0.1025303001990093,
2026,3,00-0039040,De'Von Achane,RB,MIA,KC,2026_03_KC_MIA,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,105,700,650.0,0.4878048780487805,0.5229350829882637,0.4072218608681938,0.0972373754876742,146,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0929721001668945,0.0,0.1025303001990093,
2026,3,00-0030506,Travis Kelce,TE,KC,MIA,2026_03_KC_MIA,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,130,750,950.0,0.4347826086956522,0.4461218131898922,0.3598942060162693,0.0743290485708918,178,,,pregame,full_draftkings,sleeper_gsis,4,False,True,,0.0793155465215902,0.0,0.0964991060696558,
2026,3,00-0039894,Xavier Worthy,WR,KC,MIA,2026_03_KC_MIA,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,170,900,1300.0,0.3703703703703703,0.3808753302689705,0.3167369334669749,0.0564988873406194,216,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0677154402311548,0.0,0.0820242401592074,
2026,3,sleeper:13337,Emmett Johnson,RB,KC,MIA,2026_03_KC_MIA,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,350,2000,3000.0,0.2222222222222222,0.2676389729839503,0.234816016668138,0.0300229612254302,326,,,pregame,full_draftkings,synthetic_sleeper,0,True,False,synthetic_or_unresolved_identity,0.0475832626540129,0.0,0.039059161980575,
2026,3,00-0038104,Tyquan Thornton,WR,KC,MIA,2026_03_KC_MIA,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,425,2000,4500.0,0.1904761904761904,0.2148551105524989,0.1933416920127674,0.0200270320720787,417,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0381988730714103,0.0,0.039059161980575,
2026,3,00-0039880,Malik Washington,WR,MIA,KC,2026_03_KC_MIA,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,320,2200,3000.0,0.238095238095238,0.174119840069907,0.1598037975467459,0.0135089691482419,526,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0309565904806321,0.0,0.0356627131126989,
2026,3,00-0038128,Malik Willis,QB,MIA,KC,2026_03_KC_MIA,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,275,1600,2500.0,0.2666666666666666,0.1657964380475842,0.1527813218744657,0.0123154827938692,555,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0294767812428837,0.0,0.0482495530348279,
2026,3,00-0040646,Jalen Royals,WR,KC,MIA,2026_03_KC_MIA,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,1100,5000,13000.0,0.0833333333333333,0.1628163392639458,0.1502527607126299,0.011900025912216,566,,,pregame,full_draftkings,historical_crosswalk,1,False,True,,0.0289469524904573,0.0,0.0160831843449426,
2026,3,sleeper:13413,Cyrus Allen,WR,KC,MIA,2026_03_KC_MIA,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,1900,12000,17000.0,0.05,0.1440644491570594,0.1341680558779878,0.0094324537854642,645,,,pregame,full_draftkings,synthetic_sleeper,0,True,False,synthetic_or_unresolved_identity,0.0256130728903863,0.0,0.006778862823075,
2026,3,00-0036637,Noah Gray,TE,KC,MIA,2026_03_KC_MIA,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,650,3000,7500.0,0.1333333333333333,0.1366333247439591,0.1277099853362757,0.0085261004918143,683,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0242919007874564,0.0,0.0264594323094217,
2026,3,00-0040081,Jake Briningstool,TE,KC,MIA,2026_03_KC_MIA,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,1600,7000,17000.0,0.0588235294117647,0.1325753503600636,0.1241630630087781,0.0080486742288817,705,,,pregame,full_draftkings,historical_crosswalk,0,False,False,zero_prior_games,0.0235704376208654,0.0,0.0115527098815785,
2026,3,00-0033873,Patrick Mahomes,QB,KC,MIA,2026_03_KC_MIA,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,310,1600,2800.0,0.2439024390243902,0.1270060421763968,0.1192716489349746,0.0074138268336616,738,,,pregame,full_draftkings,sleeper_gsis,4,False,True,,0.0225802759446717,0.0,0.0482495530348279,
2026,3,00-0037252,Greg Dulcich,TE,MIA,KC,2026_03_KC_MIA,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,400,2800,5000.0,0.2,0.1218370336332273,0.1147073703291633,0.0068459424327094,772,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0216612831372033,0.0,0.0282842207445543,
